Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.001141,10.58361,[ 2 23] ; [17 19],[ 7.78688525 17.21311475] ; [11.21311475 24.78688525],0
d5,1,0.003382,8.588922,[12 13] ; [30  6],[17.21311475  7.78688525] ; [24.78688525 11.21311475],0
a4,1,0.006101,7.520283,[ 4 21] ; [19 19],[ 9.12698413 15.87301587] ; [13.87301587 24.12698413],0
d1,1,0.011439,6.395856,[ 7 18] ; [23 15],[11.9047619 13.0952381] ; [18.0952381 19.9047619],0
a6,1,0.039187,4.252723,[10 15] ; [24 12],[13.93442623 11.06557377] ; [20.06557377 15.93442623],0
a3,1,0.054075,3.710375,[11 14] ; [26 12],[14.68253968 10.31746032] ; [22.31746032 15.68253968],0
b2,1,0.082934,3.006447,[ 2 14] ; [10 17],[ 4.46511628 11.53488372] ; [ 7.53488372 19.46511628],0
b3,1,0.082934,3.006447,[ 2 14] ; [10 17],[ 4.46511628 11.53488372] ; [ 7.53488372 19.46511628],0
p4,1,0.086945,2.930039,[ 8 17] ; [20 17],[11.29032258 13.70967742] ; [16.70967742 20.29032258],0
p11,1,0.124215,2.363355,[18  7] ; [20 18],[15.07936508  9.92063492] ; [22.92063492 15.07936508],0
d2,1,0.130683,2.284371,[ 7 18] ; [17 19],[ 9.83606557 15.16393443] ; [14.16393443 21.83606557],0
u2,1,0.135305,2.230562,[8 6] ; [3 8],[6.16 7.84] ; [4.84 6.16],0
s7,1,0.138006,2.200051,[ 7 16] ; [18 18],[ 9.74576271 13.25423729] ; [15.25423729 20.74576271],0
v2,1,0.170041,1.882579,[12 12] ; [25 12],[14.55737705  9.44262295] ; [22.44262295 14.55737705],0
n3,1,0.182422,1.777778,[2 2] ; [10  2],[3. 1.] ; [9. 3.],0
d3,1,0.195922,1.672512,[ 9 16] ; [19 17],[11.47540984 13.52459016] ; [16.52459016 19.47540984],0
p9,1,0.220145,1.503427,[14 11] ; [27 11],[16.26984127  8.73015873] ; [24.73015873 13.26984127],0
u3,1,0.224728,1.473923,[6 8] ; [8 4],[7.53846154 6.46153846] ; [6.46153846 5.53846154],0
r3,1,0.225713,1.467673,[24  1] ; [33  5],[22.61904762  2.38095238] ; [34.38095238  3.61904762],0
b1,1,0.279986,1.167158,[11 14] ; [22 16],[13.0952381 11.9047619] ; [19.9047619 18.0952381],0
a8,1,0.307116,1.043038,[ 3 22] ; [ 8 28],[ 4.50819672 20.49180328] ; [ 6.49180328 29.50819672],0
s6,1,0.311069,1.026129,[13 12] ; [24 13],[14.91935484 10.08064516] ; [22.08064516 14.91935484],0
b5,1,0.349988,0.873501,[18  7] ; [23 15],[16.26984127  8.73015873] ; [24.73015873 13.26984127],0
d4,1,0.354227,0.858256,[16  9] ; [27  9],[17.62295082  7.37704918] ; [25.37704918 10.62295082],0
n5,1,0.412561,0.671408,[16  9] ; [28 10],[17.46031746  7.53968254] ; [26.53968254 11.46031746],0
a7,1,0.433742,0.612783,[14 11] ; [25 13],[15.47619048  9.52380952] ; [23.52380952 14.47619048],0
p3,1,0.437343,0.603243,[11 14] ; [20 17],[12.5 12.5] ; [18.5 18.5],0
r1,1,0.466386,0.530526,[18  7] ; [24 14],[16.66666667  8.33333333] ; [25.33333333 12.66666667],0
n1,1,0.474549,0.511364,[1 3] ; [5 6],[1.6 2.4] ; [4.4 6.6],0
p6,1,0.490744,0.474896,[ 9 16] ; [17 21],[10.31746032 14.68253968] ; [15.68253968 22.31746032],0
p12,1,0.535105,0.384688,[ 1 24] ; [ 3 35],[ 1.58730159 23.41269841] ; [ 2.41269841 35.58730159],0
p1,1,0.535105,0.384688,[ 1 24] ; [ 3 35],[ 1.58730159 23.41269841] ; [ 2.41269841 35.58730159],0
p5,1,0.535184,0.384539,[ 2 22] ; [ 5 32],[ 2.75409836 21.24590164] ; [ 4.24590164 32.75409836],0
r2,1,0.549911,0.357477,[21  4] ; [33  4],[21.77419355  3.22580645] ; [32.22580645  4.77419355],0
s4,1,0.617315,0.249659,[ 4 21] ; [ 8 30],[ 4.76190476 20.23809524] ; [ 7.23809524 30.76190476],0
v3,1,0.658223,0.195689,[ 7 18] ; [12 24],[ 7.78688525 17.21311475] ; [11.21311475 24.78688525],0
v4,1,0.674101,0.176842,[22  3] ; [32  6],[21.42857143  3.57142857] ; [32.57142857  5.42857143],0
s3,1,0.710119,0.138158,[15 10] ; [21 17],[14.28571429 10.71428571] ; [21.71428571 16.28571429],0
p8,1,0.718949,0.129502,[11 14] ; [18 19],[11.69354839 13.30645161] ; [17.30645161 19.69354839],0
b4,1,0.719031,0.129423,[12 13] ; [20 18],[12.6984127 12.3015873] ; [19.3015873 18.6984127],0
s8,1,0.757918,0.094997,[10 15] ; [13 23],[ 9.42622951 15.57377049] ; [13.57377049 22.42622951],0
v1,1,0.792987,0.068872,[11 14] ; [18 20],[11.50793651 13.49206349] ; [17.49206349 20.50793651],0
s2,1,0.799316,0.064634,[13 12] ; [21 17],[13.49206349 11.50793651] ; [20.50793651 17.49206349],0
r4,1,0.804405,0.061331,[21  4] ; [31  7],[20.63492063  4.36507937] ; [31.36507937  6.63492063],0
a1,1,0.817834,0.053053,[ 1 24] ; [ 2 36],[ 1.19047619 23.80952381] ; [ 1.80952381 36.19047619],0
s1,1,0.85551,0.033158,[ 3 22] ; [ 4 34],[ 2.77777778 22.22222222] ; [ 4.22222222 33.77777778],0
n4,1,0.884107,0.021248,[16  9] ; [25 13],[16.26984127  8.73015873] ; [24.73015873 13.26984127],0
p10,1,0.884107,0.021248,[16  9] ; [25 13],[16.26984127  8.73015873] ; [24.73015873 13.26984127],0
n6,1,0.984811,0.000362,[18  7] ; [26 10],[18.03278689  6.96721311] ; [25.96721311 10.03278689],0
