Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.000297,13.089652,[ 4 18] ; [23 11],[10.60714286 11.39285714] ; [16.39285714 17.60714286],1
p11,1,0.001043,10.748784,[ 5 18] ; [23 12],[11.10344828 11.89655172] ; [16.89655172 18.10344828],0
p10,1,0.001952,9.594136,[ 4 18] ; [21 14],[ 9.64912281 12.35087719] ; [15.35087719 19.64912281],0
s6,1,0.004132,8.224675,[ 2 21] ; [15 19],[ 6.85964912 16.14035088] ; [10.14035088 23.85964912],0
n3,1,0.006302,7.461735,[ 3 11] ; [9 3],[6.46153846 7.53846154] ; [5.53846154 6.46153846],0
d5,1,0.007421,7.168183,[ 9 14] ; [26  9],[13.87931034  9.12068966] ; [21.12068966 13.87931034],0
a7,1,0.011313,6.415521,[ 6 17] ; [21 14],[10.70689655 12.29310345] ; [16.29310345 18.70689655],0
p8,1,0.013257,6.1345,[ 1 21] ; [11 23],[ 4.71428571 17.28571429] ; [ 7.28571429 26.71428571],0
p2,1,0.014913,5.926701,[ 6 17] ; [20 14],[10.49122807 12.50877193] ; [15.50877193 18.49122807],0
n6,1,0.028601,4.791444,[ 7 15] ; [21 13],[11. 11.] ; [17. 17.],0
n5,1,0.03938,4.244382,[18  5] ; [18 17],[14.27586207  8.72413793] ; [21.72413793 13.27586207],0
d4,1,0.04748,3.928312,[12 11] ; [27  8],[15.46551724  7.53448276] ; [23.53448276 11.46551724],0
a1,1,0.053705,3.721842,[ 4 19] ; [ 1 34],[ 1.98275862 21.01724138] ; [ 3.01724138 31.98275862],0
b5,1,0.060252,3.530435,[ 8 15] ; [21 14],[11.5 11.5] ; [17.5 17.5],0
s2,1,0.067556,3.341435,[ 2 21] ; [10 25],[ 4.75862069 18.24137931] ; [ 7.24137931 27.75862069],0
r1,1,0.073983,3.192355,[ 7 16] ; [19 16],[10.31034483 12.68965517] ; [15.68965517 19.31034483],0
r2,1,0.097254,2.75,[ 9 13] ; [21 12],[12. 10.] ; [18. 15.],0
u2,1,0.147202,2.10101,[ 1 10] ; [ 5 10],[2.53846154 8.46153846] ; [ 3.46153846 11.53846154],0
v1,1,0.148478,2.087815,[ 3 20] ; [10 24],[ 5.24561404 17.75438596] ; [ 7.75438596 26.24561404],0
d1,1,0.244565,1.354087,[ 7 16] ; [16 19],[ 9.12068966 13.87931034] ; [13.87931034 21.12068966],0
n4,1,0.275491,1.189199,[17  6] ; [21 14],[15.06896552  7.93103448] ; [22.93103448 12.06896552],0
b4,1,0.302445,1.063382,[12 11] ; [23 12],[13.87931034  9.12068966] ; [21.12068966 13.87931034],0
s5,1,0.325029,0.968602,[ 3 20] ; [ 8 26],[ 4.43859649 18.56140351] ; [ 6.56140351 27.43859649],0
d2,1,0.325387,0.967169,[ 9 13] ; [19 16],[10.80701754 11.19298246] ; [17.19298246 17.80701754],0
s7,1,0.335375,0.92803,[ 3 19] ; [ 8 25],[ 4.4 17.6] ; [ 6.6 26.4],0
n2,1,0.343446,0.897527,[5 9] ; [7 6],[6.22222222 7.77777778] ; [5.77777778 7.22222222],0
d3,1,0.358347,0.843679,[ 9 14] ; [18 17],[10.70689655 12.29310345] ; [16.29310345 18.70689655],0
a5,1,0.361785,0.831689,[11 12] ; [21 14],[12.68965517 10.31034483] ; [19.31034483 15.68965517],0
a8,1,0.37152,0.798574,[ 2 20] ; [ 6 28],[ 3.14285714 18.85714286] ; [ 4.85714286 29.14285714],0
p4,1,0.509108,0.435901,[ 6 17] ; [12 23],[ 7.13793103 15.86206897] ; [10.86206897 24.13793103],0
s3,1,0.533017,0.388636,[ 7 15] ; [14 21],[ 8.10526316 13.89473684] ; [12.89473684 22.10526316],0
a2,1,0.534622,0.385599,[ 1 22] ; [ 3 32],[ 1.5862069 21.4137931] ; [ 2.4137931 32.5862069],0
b1,1,0.553362,0.351328,[13 10] ; [17 18],[11.89655172 11.10344828] ; [18.10344828 16.89655172],0
s1,1,0.584332,0.299283,[ 3 20] ; [ 3 32],[ 2.37931034 20.62068966] ; [ 3.62068966 31.37931034],0
p7,1,0.599042,0.276443,[ 7 16] ; [13 22],[ 7.93103448 15.06896552] ; [12.06896552 22.93103448],0
a4,1,0.700404,0.148052,[ 8 14] ; [11 24],[ 7.33333333 14.66666667] ; [11.66666667 23.33333333],0
a6,1,0.70972,0.138557,[11 12] ; [15 20],[10.31034483 12.68965517] ; [15.68965517 19.31034483],0
s4,1,0.749311,0.102111,[ 4 19] ; [ 5 30],[ 3.56896552 19.43103448] ; [ 5.43103448 29.56896552],0
n1,1,0.816334,0.053946,[6 8] ; [5 8],[5.7037037 8.2962963] ; [5.2962963 7.7037037],0
a3,1,0.847439,0.037013,[12 10] ; [20 15],[12.35087719  9.64912281] ; [19.64912281 15.35087719],0
b2,1,0.889732,0.019222,[ 7 12] ; [ 8 15],[ 6.78571429 12.21428571] ; [ 8.21428571 14.78571429],0
b3,1,0.889732,0.019222,[ 7 12] ; [ 8 15],[ 6.78571429 12.21428571] ; [ 8.21428571 14.78571429],0
p5,1,0.946188,0.004555,[ 2 20] ; [ 3 32],[ 1.92982456 20.07017544] ; [ 3.07017544 31.92982456],0
p3,1,0.974706,0.001005,[ 6 17] ; [ 9 26],[ 5.94827586 17.05172414] ; [ 9.05172414 25.94827586],0
