Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,60.589766,[286 198] ; [ 29 107],[245.90322581 238.09677419] ; [69.09677419 66.90322581],1
a3,1,0.0,47.391849,[393  91] ; [71 65],[362.21935484 121.78064516] ; [101.78064516  34.21935484],1
a4,1,0.0,42.259618,[261 222] ; [ 31 106],[227.47741935 255.52258065] ; [64.52258065 72.47741935],1
d1,1,0.0,40.732998,[336 149] ; [54 83],[304.09967846 180.90032154] ; [85.90032154 51.09967846],1
u1,1,0.0,26.111672,[122 363] ; [  7 130],[100.58681672 384.41318328] ; [ 28.41318328 108.58681672],1
n4,1,1.6e-05,18.652087,[405  79] ; [91 45],[387.2  96.8] ; [108.8  27.2],1
d5,1,0.000135,14.571385,[422  62] ; [101  36],[407.61996779  76.38003221] ; [115.38003221  21.61996779],1
a6,1,0.001934,9.611615,[359 125] ; [83 54],[344.48953301 139.51046699] ; [97.51046699 39.48953301],0
d4,1,0.002172,9.39805,[424  60] ; [104  31],[412.84652666  71.15347334] ; [115.15347334  19.84652666],0
p3,1,0.003341,8.611347,[270 214] ; [57 80],[254.85990338 229.14009662] ; [72.14009662 64.85990338],0
d3,1,0.003954,8.304686,[371 114] ; [88 49],[357.90192926 127.09807074] ; [101.09807074  35.90192926],0
v2,1,0.004077,8.249296,[295 174] ; [62 65],[280.92785235 188.07214765] ; [76.07214765 50.92785235],0
b2,1,0.004223,8.185382,[126 175] ; [17 55],[115.39678284 185.60321716] ; [27.60321716 44.39678284],0
b3,1,0.004223,8.185382,[126 175] ; [17 55],[115.39678284 185.60321716] ; [27.60321716 44.39678284],0
p4,1,0.006399,7.434224,[328 156] ; [75 61],[314.6 169.4] ; [88.4 47.6],0
p11,1,0.011176,6.437171,[407  78] ; [102  35],[396.88906752  88.11093248] ; [112.11093248  24.88906752],0
p10,1,0.011941,6.319611,[416  65] ; [104  30],[406.69918699  74.30081301] ; [113.30081301  20.69918699],0
p9,1,0.012255,6.273551,[425  54] ; [107  26],[416.38562092  62.61437908] ; [115.61437908  17.38562092],0
v1,1,0.017044,5.691827,[286 190] ; [64 68],[274.01315789 201.98684211] ; [75.98684211 56.01315789],0
r4,1,0.02686,4.899789,[470  15] ; [127  10],[465.50643087  19.49356913] ; [131.49356913   5.50643087],0
