Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,122.40653,[351  57] ; [33 67],[308.40944882  99.59055118] ; [75.59055118 24.40944882],1
n6,1,4e-06,21.056511,[358  50] ; [69 31],[342.94488189  65.05511811] ; [84.05511811 15.94488189],1
p6,1,0.000182,14.00914,[169 238] ; [21 78],[152.82608696 254.17391304] ; [37.17391304 61.82608696],1
r2,1,0.000571,11.866918,[392  12] ; [89 11],[385.56349206  18.43650794] ; [95.43650794  4.56349206],1
a8,1,0.001558,10.008568,[ 64 299] ; [ 4 87],[ 54.37004405 308.62995595] ; [13.62995595 77.37004405],0
s7,1,0.001652,9.900839,[207 181] ; [34 62],[193.19834711 194.80165289] ; [47.80165289 48.19834711],0
p4,1,0.002869,8.888749,[277 131] ; [52 48],[264.23622047 143.76377953] ; [64.76377953 35.23622047],0
p11,1,0.01071,6.512799,[330  82] ; [69 32],[320.44444444  91.55555556] ; [78.55555556 22.44444444],0
a4,1,0.015664,5.840259,[234 177] ; [44 57],[223.16015625 187.83984375] ; [54.83984375 46.16015625],0
a2,1,0.025485,4.990602,[168 244] ; [29 72],[158.21442495 253.78557505] ; [38.78557505 62.21442495],0
u1,1,0.026228,4.940917,[123 289] ; [19 82],[114.04288499 297.95711501] ; [27.95711501 73.04288499],0
d2,1,0.026971,4.892655,[248 161] ; [49 52],[238.18235294 170.81764706] ; [58.81764706 42.18235294],0
s8,1,0.029662,4.72876,[189 216] ; [35 66],[179.28853755 225.71146245] ; [44.71146245 56.28853755],0
p3,1,0.033767,4.506484,[218 191] ; [41 58],[208.52559055 200.47440945] ; [50.47440945 48.52559055],0
r1,1,0.040851,4.182166,[356  53] ; [79 21],[349.53831041  59.46168959] ; [85.46168959 14.53831041],0
n1,1,0.041908,4.138909,[32 42] ; [ 9 29],[27.08928571 46.91071429] ; [13.91071429 24.08928571],0
p1,1,0.046727,3.955181,[ 43 367] ; [ 4 95],[ 37.85854617 372.14145383] ; [ 9.14145383 89.85854617],0
s4,1,0.050049,3.839812,[ 56 347] ; [22 79],[ 62.36904762 340.63095238] ; [15.63095238 85.36904762],0
r4,1,0.054713,3.690817,[380  32] ; [87 14],[375.05653021  36.94346979] ; [91.94346979  9.05653021],0
a1,1,0.074509,3.180775,[ 27 385] ; [ 2 99],[ 23.29044834 388.70955166] ; [ 5.70955166 95.29044834],0
p2,1,0.08567,2.953912,[349  62] ; [77 22],[343.30588235  67.69411765] ; [82.69411765 16.30588235],0
d1,1,0.087614,2.917667,[293 119] ; [63 38],[285.91033138 126.08966862] ; [70.08966862 30.91033138],0
d5,1,0.095214,2.783927,[359  51] ; [82 19],[353.83561644  56.16438356] ; [87.16438356 13.83561644],0
v3,1,0.113706,2.501947,[165 230] ; [32 65],[158.16056911 236.83943089] ; [38.83943089 58.16056911],0
n3,1,0.151063,2.061483,[56 20] ; [23 15],[52.66666667 23.33333333] ; [26.33333333 11.66666667],0
s2,1,0.160387,1.97057,[215 188] ; [46 55],[208.69642857 194.30357143] ; [52.30357143 48.69642857],0
p5,1,0.178001,1.814234,[ 53 355] ; [ 8 91],[ 49.0887574 358.9112426] ; [11.9112426 87.0887574],0
p12,1,0.188296,1.730903,[ 42 366] ; [ 6 94],[ 38.5511811 369.4488189] ; [ 9.4488189 90.5511811],0
n2,1,0.218119,1.516705,[59 18] ; [25 13],[56.24347826 20.75652174] ; [27.75652174 10.24347826],0
p10,1,0.229868,1.441679,[342  65] ; [79 21],[337.96252465  69.03747535] ; [83.03747535 16.96252465],0
s3,1,0.236296,1.402558,[225 176] ; [49 50],[219.748 181.252] ; [54.252 44.748],0
v1,1,0.262547,1.255274,[231 169] ; [51 48],[226.05210421 173.94789579] ; [55.94789579 43.05210421],0
b4,1,0.359878,0.838318,[249 163] ; [56 45],[244.95126706 167.04873294] ; [60.04873294 40.95126706],0
b5,1,0.433479,0.613483,[274 138] ; [63 38],[270.65107212 141.34892788] ; [66.34892788 34.65107212],0
a3,1,0.436299,0.605996,[327  83] ; [77 24],[324.14872798  85.85127202] ; [79.85127202 21.14872798],0
p8,1,0.439284,0.598153,[225 178] ; [51 48],[221.56972112 181.43027888] ; [54.43027888 44.56972112],0
a6,1,0.486969,0.483216,[340  69] ; [81 20],[337.6254902  71.3745098] ; [83.3745098 17.6254902],0
p9,1,0.49535,0.464884,[350  54] ; [84 16],[347.88888889  56.11111111] ; [86.11111111 13.88888889],0
p7,1,0.518449,0.416977,[258 143] ; [59 38],[255.25502008 145.74497992] ; [61.74497992 35.25502008],0
b1,1,0.520424,0.413053,[157 255] ; [35 66],[154.19883041 257.80116959] ; [37.80116959 63.19883041],0
s6,1,0.522208,0.409531,[274 125] ; [66 35],[271.32 127.68] ; [68.68 32.32],0
v4,1,0.577892,0.309655,[389  19] ; [94  6],[387.92125984  20.07874016] ; [95.07874016  4.92125984],0
s5,1,0.579072,0.307738,[138 253] ; [32 67],[135.65306122 255.34693878] ; [34.34693878 64.65306122],0
u3,1,0.637162,0.222473,[54 30] ; [16  7],[54.95327103 29.04672897] ; [15.04672897  7.95327103],0
r3,1,0.67122,0.180179,[388  20] ; [95  6],[387.15913556  20.84086444] ; [95.84086444  5.15913556],0
b2,1,0.699017,0.149496,[ 97 162] ; [18 34],[ 95.77170418 163.22829582] ; [19.22829582 32.77170418],0
b3,1,0.699017,0.149496,[ 97 162] ; [18 34],[ 95.77170418 163.22829582] ; [19.22829582 32.77170418],0
d4,1,0.706776,0.141518,[355  55] ; [86 15],[353.83561644  56.16438356] ; [87.16438356 13.83561644],0
u4,1,0.787508,0.072656,[ 10 401] ; [ 2 99],[  9.6328125 401.3671875] ; [ 2.3671875 98.6328125],0
u2,1,0.795357,0.067268,[48 36] ; [13 11],[47.44444444 36.55555556] ; [13.55555556 10.44444444],0
v2,1,0.80461,0.061199,[246 153] ; [58 34],[247.03869654 151.96130346] ; [56.96130346 35.03869654],0
s1,1,0.898918,0.016136,[ 13 391] ; [ 3 98],[ 12.8 391.2] ; [ 3.2 97.8],0
d3,1,0.994227,5.2e-05,[333  77] ; [82 19],[332.97455969  77.02544031] ; [82.02544031 18.97455969],0
