Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.042522,4.114286,[13  2] ; [1 2],[11.66666667  3.33333333] ; [2.33333333 0.66666667],0
a3,1,0.099481,2.713846,[12  3] ; [1 2],[10.83333333  4.16666667] ; [2.16666667 0.83333333],0
v2,1,0.11863,2.435317,[11  3] ; [1 2],[9.88235294 4.11764706] ; [2.11764706 0.88235294],0
p3,1,0.179712,1.8,[11  4] ; [1 2],[10.  5.] ; [2. 1.],0
n4,1,0.179712,1.8,[11  4] ; [1 2],[10.  5.] ; [2. 1.],0
p2,1,0.201352,1.63254,[13  1] ; [2 1],[12.35294118  1.64705882] ; [2.64705882 0.35294118],0
r4,1,0.279642,1.168831,[10  5] ; [1 2],[9.16666667 5.83333333] ; [1.83333333 1.16666667],0
p8,1,0.279642,1.168831,[10  5] ; [1 2],[9.16666667 5.83333333] ; [1.83333333 1.16666667],0
v3,1,0.322888,0.977211,[9 5] ; [1 2],[8.23529412 5.76470588] ; [1.76470588 1.23529412],0
b4,1,0.396144,0.72,[9 6] ; [1 2],[8.33333333 6.66666667] ; [1.66666667 1.33333333],0
a5,1,0.396144,0.72,[13  2] ; [2 1],[12.5  2.5] ; [2.5 0.5],0
s5,1,0.396144,0.72,[6 9] ; [2 1],[6.66666667 8.33333333] ; [1.33333333 1.66666667],0
p12,1,0.432246,0.61678,[ 2 12] ; [1 2],[ 2.47058824 11.52941176] ; [0.52941176 2.47058824],0
p4,1,0.61209,0.257143,[12  3] ; [2 1],[11.66666667  3.33333333] ; [2.33333333 0.66666667],0
r3,1,0.61209,0.257143,[12  3] ; [2 1],[11.66666667  3.33333333] ; [2.33333333 0.66666667],0
v1,1,0.659118,0.194597,[11  3] ; [2 1],[10.70588235  3.29411765] ; [2.29411765 0.70588235],0
b1,1,0.671373,0.18,[7 8] ; [1 2],[6.66666667 8.33333333] ; [1.33333333 1.66666667],0
d2,1,0.671373,0.18,[8 7] ; [2 1],[8.33333333 6.66666667] ; [1.66666667 1.33333333],0
a4,1,0.671373,0.18,[7 8] ; [1 2],[6.66666667 8.33333333] ; [1.33333333 1.66666667],0
n1,1,0.709388,0.138889,[1 2] ; [1 1],[1.2 1.8] ; [0.8 1.2],0
u2,1,0.709388,0.138889,[2 1] ; [1 1],[1.8 1.2] ; [1.2 0.8],0
b2,1,0.825498,0.048611,[7 5] ; [1 1],[6.85714286 5.14285714] ; [1.14285714 0.85714286],0
b3,1,0.825498,0.048611,[7 5] ; [1 1],[6.85714286 5.14285714] ; [1.14285714 0.85714286],0
s7,1,0.828812,0.046753,[6 9] ; [1 2],[5.83333333 9.16666667] ; [1.16666667 1.83333333],0
s8,1,0.828812,0.046753,[6 9] ; [1 2],[5.83333333 9.16666667] ; [1.16666667 1.83333333],0
d3,1,1.0,0.0,[10  5] ; [2 1],[10.  5.] ; [2. 1.],0
a6,1,1.0,0.0,[10  5] ; [2 1],[10.  5.] ; [2. 1.],0
r1,1,1.0,0.0,[10  5] ; [2 1],[10.  5.] ; [2. 1.],0
