Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,46.229101,[203  49] ; [41 54],[177.19884726  74.80115274] ; [66.80115274 28.19884726],1
d3,1,0.0,28.387775,[199  54] ; [47 48],[178.84482759  74.15517241] ; [67.15517241 27.84482759],1
a2,1,4e-06,21.158088,[ 90 163] ; [10 85],[ 72.70114943 180.29885057] ; [27.29885057 67.70114943],1
u1,1,4e-06,21.047472,[ 75 178] ; [ 6 89],[ 58.88793103 194.11206897] ; [22.11206897 72.88793103],1
b5,1,7.2e-05,15.759606,[161  92] ; [38 57],[144.67528736 108.32471264] ; [54.32471264 40.67528736],1
r2,1,0.000119,14.803181,[244   6] ; [82 12],[236.91860465  13.08139535] ; [89.08139535  4.91860465],1
v4,1,0.000503,12.102869,[246   5] ; [85 10],[240.11849711  10.88150289] ; [90.88150289  4.11849711],1
s4,1,0.003829,8.363329,[ 39 210] ; [28 67],[ 48.49709302 200.50290698] ; [18.50290698 76.49709302],0
r4,1,0.015882,5.815941,[240  13] ; [83 12],[234.82471264  18.17528736] ; [88.17528736  6.82471264],0
p4,1,0.018629,5.535991,[212  41] ; [69 26],[204.29022989  48.70977011] ; [76.70977011 18.29022989],0
d1,1,0.034247,4.482346,[167  86] ; [51 44],[158.48850575  94.51149425] ; [59.51149425 35.48850575],0
s5,1,0.036229,4.386271,[ 93 149] ; [47 45],[101.43712575 140.56287425] ; [38.56287425 53.43712575],0
b1,1,0.039063,4.25813,[102 151] ; [50 45],[110.50574713 142.49425287] ; [41.49425287 53.50574713],0
b4,1,0.053811,3.718538,[149 104] ; [45 50],[141.04022989 111.95977011] ; [52.95977011 42.04022989],0
r1,1,0.075087,3.168152,[211  40] ; [72 23],[205.29768786  45.70231214] ; [77.70231214 17.29768786],0
s8,1,0.092043,2.838266,[122 128] ; [56 39],[128.98550725 121.01449275] ; [49.01449275 45.98550725],0
p12,1,0.1022,2.670874,[ 32 221] ; [ 6 87],[ 27.78612717 225.21387283] ; [10.21387283 82.78612717],0
v1,1,0.134184,2.243421,[158  90] ; [51 42],[152.  96.] ; [57. 36.],0
s3,1,0.145984,2.113716,[140 109] ; [61 33],[145.9154519 103.0845481] ; [55.0845481 38.9154519],0
u4,1,0.146547,2.107827,[  4 248] ; [ 4 91],[  5.80979827 246.19020173] ; [ 2.19020173 92.80979827],0
p9,1,0.161708,1.958182,[230  22] ; [81 13],[226.50867052  25.49132948] ; [84.49132948  9.50867052],0
n1,1,0.18982,1.719015,[10 22] ; [9 9],[12.16 19.84] ; [ 6.84 11.16],0
a4,1,0.212373,1.555174,[125 127] ; [40 55],[119.82708934 132.17291066] ; [45.17291066 49.82708934],0
u3,1,0.216837,1.525179,[40 22] ; [12 12],[37.48837209 24.51162791] ; [14.51162791  9.48837209],0
s7,1,0.224508,1.47532,[136 100] ; [61 33],[140.88484848  95.11515152] ; [56.11515152 37.88484848],0
p10,1,0.284638,1.144813,[225  27] ; [80 14],[222.13872832  29.86127168] ; [82.86127168 11.13872832],0
v2,1,0.286712,1.134999,[158  86] ; [55 39],[153.76331361  90.23668639] ; [59.23668639 34.76331361],0
d5,1,0.287083,1.133252,[214  39] ; [75 19],[210.71181556  42.28818444] ; [78.28818444 15.71181556],0
u2,1,0.370797,0.800993,[37 24] ; [12 12],[35.16470588 25.83529412] ; [13.83529412 10.16470588],0
p11,1,0.374386,0.789057,[215  38] ; [77 18],[212.28735632  40.71264368] ; [79.71264368 15.28735632],0
p6,1,0.428133,0.627883,[141 109] ; [48 45],[137.75510204 112.24489796] ; [51.24489796 41.75510204],0
n2,1,0.459489,0.547138,[26  6] ; [13  5],[24.96  7.04] ; [14.04  3.96],0
r3,1,0.484331,0.489095,[241   9] ; [90  5],[239.85507246  10.14492754] ; [91.14492754  3.85507246],0
a1,1,0.491621,0.472977,[ 16 237] ; [ 8 87],[ 17.44827586 235.55172414] ; [ 6.55172414 88.44827586],0
n6,1,0.49432,0.46711,[223  28] ; [81 13],[221.17101449  29.82898551] ; [82.82898551 11.17101449],0
p2,1,0.523075,0.407826,[231  21] ; [85 10],[229.4870317  22.5129683] ; [86.5129683  8.4870317],0
b3,1,0.539422,0.376613,[64 97] ; [30 38],[66.08733624 94.91266376] ; [27.91266376 40.08733624],0
b2,1,0.539422,0.376613,[64 97] ; [30 38],[66.08733624 94.91266376] ; [27.91266376 40.08733624],0
s2,1,0.649222,0.206882,[130 120] ; [52 43],[131.88405797 118.11594203] ; [50.11594203 44.88405797],0
