Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,79.642646,[101  13] ; [48 96],[65.8372093 48.1627907] ; [83.1627907 60.8372093],1
d5,1,0.0,71.505015,[110   4] ; [69 76],[78.78764479 35.21235521] ; [100.21235521  44.78764479],1
d2,1,0.0,67.191342,[74 38] ; [ 23 121],[42.4375 69.5625] ; [54.5625 89.4375],1
d4,1,0.0,64.884548,[110   2] ; [77 68],[81.49416342 30.50583658] ; [105.50583658  39.49416342],1
a2,1,0.0,30.738818,[36 78] ; [  8 137],[19.36679537 94.63320463] ; [ 24.63320463 120.36679537],1
a4,1,0.0,30.549372,[63 50] ; [ 32 112],[41.77042802 71.22957198] ; [53.22957198 90.77042802],1
a5,1,1e-06,24.456468,[88 26] ; [68 77],[68.66409266 45.33590734] ; [87.33590734 57.66409266],1
a6,1,1.6e-05,18.61166,[90 24] ; [77 68],[73.50579151 40.49420849] ; [93.49420849 51.50579151],1
a3,1,4.5e-05,16.633252,[89 25] ; [76 66],[73.4765625 40.5234375] ; [91.5234375 50.4765625],1
r1,1,0.00082,11.196093,[88 25] ; [83 60],[75.48046875 37.51953125] ; [95.51953125 47.48046875],1
u1,1,0.001945,9.600785,[16 98] ; [  5 140],[  9.24324324 104.75675676] ; [ 11.75675676 133.24324324],0
r2,1,0.002168,9.401445,[104   7] ; [114  28],[95.64426877 15.35573123] ; [122.35573123  19.64426877],0
a7,1,0.002683,9.01158,[84 29] ; [81 63],[72.54863813 40.45136187] ; [92.45136187 51.54863813],0
v2,1,0.002763,8.958003,[58 53] ; [45 90],[46.47560976 64.52439024] ; [56.52439024 78.47560976],0
r4,1,0.009434,6.738828,[92 22] ; [96 49],[82.74903475 31.25096525] ; [105.25096525  39.74903475],0
b5,1,0.015238,5.888789,[79 35] ; [79 66],[69.54440154 44.45559846] ; [88.45559846 56.54440154],0
n6,1,0.037071,4.347155,[88 26] ; [94 50],[80.41860465 33.58139535] ; [101.58139535  42.41860465],0
v3,1,0.054051,3.711121,[37 73] ; [ 32 109],[30.23904382 79.76095618] ; [ 38.76095618 102.23904382],0
r3,1,0.093568,2.811887,[99 14] ; [114  29],[94.01953125 18.98046875] ; [118.98046875  24.01953125],0
n2,1,0.105047,2.627193,[24 18] ; [38 14],[27.70212766 14.29787234] ; [34.29787234 17.70212766],0
