Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s1,1,0.005027,7.869591,[1 3] ; [ 1 68],[0.10958904 3.89041096] ; [ 1.89041096 67.10958904],0
r1,1,0.005118,7.837191,[1 3] ; [58 12],[3.18918919 0.81081081] ; [55.81081081 14.18918919],0
r4,1,0.009452,6.735281,[2 2] ; [64  6],[3.56756757 0.43243243] ; [62.43243243  7.56756757],0
d5,1,0.042258,4.12484,[2 2] ; [61  9],[3.40540541 0.59459459] ; [59.59459459 10.40540541],0
n6,1,0.044569,4.034872,[2 2] ; [60  9],[3.39726027 0.60273973] ; [58.60273973 10.39726027],0
p1,1,0.074764,3.175204,[1 3] ; [ 3 67],[0.21621622 3.78378378] ; [ 3.78378378 66.21621622],0
b1,1,0.085949,2.948649,[3 1] ; [23 47],[1.40540541 2.59459459] ; [24.59459459 45.40540541],0
b3,1,0.144321,2.13127,[2 2] ; [ 6 27],[0.86486486 3.13513514] ; [ 7.13513514 25.86486486],0
b2,1,0.144321,2.13127,[2 2] ; [ 6 27],[0.86486486 3.13513514] ; [ 7.13513514 25.86486486],0
a6,1,0.148942,2.083052,[1 3] ; [43 27],[2.37837838 1.62162162] ; [41.62162162 28.37837838],0
d3,1,0.156319,2.009483,[2 2] ; [56 14],[3.13513514 0.86486486] ; [54.86486486 15.13513514],0
r2,1,0.203176,1.619398,[3 1] ; [65  5],[3.67567568 0.32432432] ; [64.32432432  5.67567568],0
a7,1,0.218469,1.514399,[2 2] ; [54 16],[3.02702703 0.97297297] ; [52.97297297 17.02702703],0
s8,1,0.303868,1.057143,[1 3] ; [36 34],[2. 2.] ; [35. 35.],0
p3,1,0.303868,1.057143,[3 1] ; [34 36],[2. 2.] ; [35. 35.],0
p2,1,0.32403,0.972609,[2 2] ; [51 19],[2.86486486 1.13513514] ; [50.13513514 19.86486486],0
d4,1,0.347394,0.882955,[3 1] ; [63  7],[3.56756757 0.43243243] ; [62.43243243  7.56756757],0
s2,1,0.373192,0.793007,[2 2] ; [49 20],[2.79452055 1.20547945] ; [48.20547945 20.79452055],0
a5,1,0.400587,0.706564,[2 2] ; [49 21],[2.75675676 1.24324324] ; [48.24324324 21.75675676],0
s5,1,0.412068,0.672826,[3 1] ; [34 29],[2.20895522 1.79104478] ; [34.79104478 28.20895522],0
n5,1,0.440291,0.595524,[2 2] ; [48 22],[2.7027027 1.2972973] ; [47.2972973 22.7027027],0
n4,1,0.440291,0.595524,[2 2] ; [48 22],[2.7027027 1.2972973] ; [47.2972973 22.7027027],0
p4,1,0.481413,0.49566,[3 1] ; [40 30],[2.32432432 1.67567568] ; [40.67567568 29.32432432],0
s7,1,0.486601,0.484034,[3 1] ; [39 29],[2.33333333 1.66666667] ; [39.66666667 28.33333333],0
p8,1,0.488666,0.479462,[2 1] ; [31 36],[1.41428571 1.58571429] ; [31.58571429 35.41428571],0
p10,1,0.508481,0.437192,[3 1] ; [59  9],[3.44444444 0.55555556] ; [58.55555556  9.44444444],0
s6,1,0.588545,0.292622,[3 1] ; [57 10],[3.38028169 0.61971831] ; [56.61971831 10.38028169],0
d1,1,0.623664,0.240752,[3 1] ; [44 26],[2.54054054 1.45945946] ; [44.45945946 25.54054054],0
b4,1,0.623664,0.240752,[3 1] ; [44 26],[2.54054054 1.45945946] ; [44.45945946 25.54054054],0
p7,1,0.759214,0.093951,[3 1] ; [46 22],[2.72222222 1.27777778] ; [46.27777778 21.72222222],0
p6,1,0.772866,0.083306,[2 2] ; [29 39],[1.72222222 2.27777778] ; [29.27777778 38.72222222],0
p11,1,0.787018,0.073,[3 1] ; [48 22],[2.75675676 1.24324324] ; [48.24324324 21.75675676],0
v1,1,0.798282,0.065317,[2 2] ; [39 30],[2.24657534 1.75342466] ; [38.75342466 30.24657534],0
s3,1,0.864071,0.029307,[3 1] ; [49 20],[2.84931507 1.15068493] ; [49.15068493 19.84931507],0
a3,1,0.877535,0.023745,[3 1] ; [50 20],[2.86486486 1.13513514] ; [50.13513514 19.86486486],0
a4,1,1.0,0.0,[2 2] ; [35 35],[2. 2.] ; [35. 35.],0
