Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,111.748079,[257  92] ; [ 3 62],[219.17874396 129.82125604] ; [40.82125604 24.17874396],1
d5,1,0.0,54.913808,[312  37] ; [34 31],[291.6763285  57.3236715] ; [54.3236715 10.6763285],1
d3,1,0.0,51.201583,[275  74] ; [23 42],[251.21256039  97.78743961] ; [46.78743961 18.21256039],1
d2,1,0.0,26.958674,[197 151] ; [14 51],[177.79176755 170.20823245] ; [33.20823245 31.79176755],1
a4,1,0.000111,14.945763,[186 162] ; [17 46],[171.88321168 176.11678832] ; [31.11678832 31.88321168],1
u1,1,0.000267,13.289204,[ 87 262] ; [ 3 62],[ 75.86956522 273.13043478] ; [14.13043478 50.86956522],1
s5,1,0.001224,10.453612,[143 191] ; [13 49],[131.57575758 202.42424242] ; [24.42424242 37.57575758],0
a3,1,0.001442,10.151792,[271  76] ; [38 26],[260.88321168  86.11678832] ; [48.11678832 15.88321168],0
a2,1,0.001683,9.866924,[103 246] ; [ 7 58],[ 92.7294686 256.2705314] ; [17.2705314 47.7294686],0
p8,1,0.004062,8.255784,[216 127] ; [27 35],[205.8 137.2] ; [37.2 24.8],0
p2,1,0.006169,7.500206,[309  38] ; [49 15],[302.25304136  44.74695864] ; [55.74695864  8.25304136],0
p7,1,0.007958,7.042814,[248  91] ; [35 27],[239.24438903  99.75561097] ; [43.75561097 18.24438903],0
a5,1,0.008302,6.967049,[282  67] ; [43 22],[273.97342995  75.02657005] ; [51.02657005 13.97342995],0
b2,1,0.011051,6.457052,[101 124] ; [11 34],[ 93.33333333 131.66666667] ; [18.66666667 26.33333333],0
b3,1,0.011051,6.457052,[101 124] ; [11 34],[ 93.33333333 131.66666667] ; [18.66666667 26.33333333],0
s1,1,0.017555,5.640041,[  8 338] ; [ 5 57],[ 11.0245098 334.9754902] ; [ 1.9754902 60.0245098],0
s2,1,0.021686,5.270768,[199 146] ; [26 36],[190.72481572 154.27518428] ; [34.27518428 27.72481572],0
v4,1,0.022251,5.226053,[340   8] ; [60  5],[337.04600484  10.95399516] ; [62.95399516  2.04600484],0
v2,1,0.023622,5.122164,[243  97] ; [36 27],[235.38461538 104.61538462] ; [43.61538462 19.38461538],0
p6,1,0.027293,4.87218,[160 182] ; [20 43],[152. 190.] ; [28. 35.],0
p11,1,0.052245,3.767903,[297  52] ; [49 16],[291.6763285  57.3236715] ; [54.3236715 10.6763285],0
p12,1,0.052273,3.767021,[ 38 309] ; [ 2 62],[ 33.77128954 313.22871046] ; [ 6.22871046 57.77128954],0
n3,1,0.055709,3.660726,[37 18] ; [13  1],[39.85507246 15.14492754] ; [10.14492754  3.85507246],0
a6,1,0.057069,3.620569,[245 103] ; [38 27],[238.46004843 109.53995157] ; [44.53995157 20.46004843],0
p9,1,0.058051,3.5922,[313  32] ; [53 11],[308.72860636  36.27139364] ; [57.27139364  6.72860636],0
s8,1,0.06174,3.490014,[184 161] ; [26 38],[177.1393643 167.8606357] ; [32.8606357 31.1393643],0
p1,1,0.06705,3.353796,[ 29 319] ; [10 54],[ 32.94174757 315.05825243] ; [ 6.05825243 57.94174757],0
s6,1,0.085199,2.96283,[255  87] ; [39 22],[249.49875931  92.50124069] ; [44.50124069 16.49875931],0
b4,1,0.101722,2.678339,[215 134] ; [33 32],[209.06280193 139.93719807] ; [38.93719807 26.06280193],0
v3,1,0.1217,2.395302,[181 157] ; [28 37],[175.29032258 162.70967742] ; [33.70967742 31.29032258],0
r3,1,0.12204,2.390942,[340   9] ; [60  4],[338.01452785  10.98547215] ; [61.98547215  2.01452785],0
p4,1,0.14567,2.117014,[244 104] ; [39 25],[239.03883495 108.96116505] ; [43.96116505 20.03883495],0
p10,1,0.175337,1.836712,[306  40] ; [51 11],[302.75  43.25] ; [54.25  7.75],0
u2,1,0.176514,1.82673,[43 34] ; [11 16],[39.98076923 37.01923077] ; [14.01923077 12.98076923],0
a1,1,0.177547,1.818037,[ 19 330] ; [ 1 64],[ 16.85990338 332.14009662] ; [ 3.14009662 61.85990338],0
u3,1,0.181461,1.785615,[49 29] ; [13 14],[46.05714286 31.94285714] ; [15.94285714 11.05714286],0
p3,1,0.200081,1.641783,[204 144] ; [32 32],[199.33980583 148.66019417] ; [36.66019417 27.33980583],0
s7,1,0.226734,1.461234,[183 149] ; [28 32],[178.70408163 153.29591837] ; [32.29591837 27.70408163],0
s4,1,0.301657,1.066857,[ 52 291] ; [13 51],[ 54.77886978 288.22113022] ; [10.22113022 53.77886978],0
n1,1,0.303398,1.059198,[23 32] ; [8 6],[24.71014493 30.28985507] ; [6.28985507 7.71014493],0
r1,1,0.30828,1.038032,[295  53] ; [51 13],[292.25242718  55.74757282] ; [53.74757282 10.25242718],0
u4,1,0.370572,0.801746,[ 13 336] ; [ 1 64],[ 11.80193237 337.19806763] ; [ 2.19806763 62.80193237],0
p5,1,0.455577,0.556739,[ 56 290] ; [ 8 56],[ 54.0097561 291.9902439] ; [ 9.9902439 54.0097561],0
r2,1,0.561161,0.337698,[334  11] ; [62  3],[333.2195122  11.7804878] ; [62.7804878  2.2195122],0
b1,1,0.587746,0.293878,[122 227] ; [25 40],[123.92028986 225.07971014] ; [23.07971014 41.92028986],0
r4,1,0.609276,0.26123,[328  21] ; [60  5],[327.0821256  21.9178744] ; [60.9178744  4.0821256],0
a8,1,0.625768,0.237843,[ 51 261] ; [ 8 50],[ 49.75135135 262.24864865] ; [ 9.24864865 48.75135135],0
s3,1,0.632126,0.229189,[198 147] ; [33 28],[196.29310345 148.70689655] ; [34.70689655 26.29310345],0
n5,1,0.754322,0.097935,[301  48] ; [57  8],[301.79227053  47.20772947] ; [56.20772947  8.79227053],0
n4,1,0.817032,0.05353,[296  53] ; [55  9],[296.60774818  52.39225182] ; [54.39225182  9.60774818],0
a7,1,0.832708,0.044618,[258  90] ; [49 16],[258.68280872  89.31719128] ; [48.31719128 16.68280872],0
b5,1,0.934626,0.006728,[222 127] ; [41 24],[221.70772947 127.29227053] ; [41.29227053 23.70772947],0
