Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.314188,1.012987,[13 26] ; [ 9 30],[11. 28.] ; [11. 28.],0
p2,1,0.35188,0.866667,[22 17] ; [26 13],[24. 15.] ; [24. 15.],0
p11,1,0.357168,0.847826,[18 21] ; [14 25],[16. 23.] ; [16. 23.],0
p5,1,0.643884,0.213699,[ 3 36] ; [ 2 37],[ 2.5 36.5] ; [ 2.5 36.5],0
p1,1,0.691988,0.156942,[ 3 36] ; [ 4 35],[ 3.5 35.5] ; [ 3.5 35.5],0
b1,1,1.0,0.0,[21 18] ; [21 18],[21. 18.] ; [21. 18.],0
