Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.013283,6.130989,[16 17] ; [83 33],[21.9261745 11.0738255] ; [77.0738255 38.9261745],0
s2,1,0.044648,4.031891,[23 10] ; [59 59],[17.9205298 15.0794702] ; [64.0794702 53.9205298],0
s5,1,0.075002,3.170016,[14 15] ; [35 79],[ 9.93706294 19.06293706] ; [39.06293706 74.93706294],0
s3,1,0.087198,2.925355,[23 10] ; [62 55],[18.7 14.3] ; [66.3 50.7],0
n5,1,0.097271,2.749729,[17 16] ; [78 38],[21.04026846 11.95973154] ; [73.95973154 42.04026846],0
b5,1,0.108532,2.575472,[18 15] ; [82 36],[21.85430464 11.14569536] ; [78.14569536 39.85430464],0
a8,1,0.16389,1.937965,[ 1 28] ; [13 92],[ 3.02985075 25.97014925] ; [10.97014925 94.02985075],0
v3,1,0.165215,1.925836,[ 7 26] ; [38 74],[10.24137931 22.75862069] ; [34.75862069 77.24137931],0
n1,1,0.18982,1.719015,[2 8] ; [17 23],[3.8 6.2] ; [15.2 24.8],0
d3,1,0.213748,1.545859,[25  7] ; [78 39],[22.12080537  9.87919463] ; [80.87919463 36.12080537],0
d5,1,0.245081,1.351129,[27  5] ; [88 30],[24.53333333  7.46666667] ; [90.46666667 27.53333333],0
b1,1,0.26531,1.240836,[14 19] ; [63 55],[16.82781457 16.17218543] ; [60.17218543 57.82781457],0
n3,1,0.318494,0.995122,[8 2] ; [26 15],[6.66666667 3.33333333] ; [27.33333333 13.66666667],0
a7,1,0.338112,0.917576,[25  7] ; [82 36],[22.82666667  9.17333333] ; [84.17333333 33.82666667],0
p9,1,0.355134,0.855026,[21 11] ; [85 30],[23.07482993  8.92517007] ; [82.92517007 32.07482993],0
b3,1,0.369969,0.803767,[ 2 10] ; [17 41],[3.25714286 8.74285714] ; [15.74285714 42.25714286],0
b2,1,0.369969,0.803767,[ 2 10] ; [17 41],[3.25714286 8.74285714] ; [15.74285714 42.25714286],0
r4,1,0.380286,0.769777,[29  4] ; [96 22],[27.31788079  5.68211921] ; [97.68211921 20.31788079],0
v1,1,0.392251,0.731953,[14 19] ; [59 57],[16.16778523 16.83221477] ; [56.83221477 59.16778523],0
r1,1,0.4097,0.679672,[23 10] ; [89 27],[24.80536913  8.19463087] ; [87.19463087 28.80536913],0
p8,1,0.436022,0.606728,[14 18] ; [42 74],[12.10810811 19.89189189] ; [43.89189189 72.10810811],0
r3,1,0.452012,0.565602,[27  4] ; [108  10],[28.08724832  2.91275168] ; [106.91275168  11.08724832],0
p6,1,0.462468,0.539916,[13 19] ; [39 77],[11.24324324 20.75675676] ; [40.75675676 75.24324324],0
u1,1,0.491838,0.472502,[ 7 26] ; [19 99],[ 5.68211921 27.31788079] ; [20.31788079 97.68211921],0
v2,1,0.502549,0.44955,[13 19] ; [53 59],[14.66666667 17.33333333] ; [51.33333333 60.66666667],0
d4,1,0.544631,0.367024,[24  9] ; [91 26],[25.3  7.7] ; [89.7 27.3],0
p4,1,0.546138,0.364282,[20 13] ; [64 53],[18.48 14.52] ; [65.52 51.48],0
a2,1,0.563609,0.333493,[ 6 27] ; [27 91],[ 7.21192053 25.78807947] ; [25.78807947 92.21192053],0
s6,1,0.587574,0.294148,[22  9] ; [77 40],[20.73648649 10.26351351] ; [78.26351351 38.73648649],0
p3,1,0.590504,0.289557,[16 17] ; [51 67],[14.64238411 18.35761589] ; [52.35761589 65.64238411],0
u3,1,0.608586,0.262239,[7 5] ; [22 22],[6.21428571 5.78571429] ; [22.78571429 21.21428571],0
d2,1,0.617987,0.248707,[17 16] ; [55 63],[15.73509934 17.26490066] ; [56.26490066 61.73509934],0
