Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,38.760435,[273  87] ; [35 50],[249.16853933 110.83146067] ; [58.83146067 26.16853933],1
n4,1,5e-06,20.684279,[278  84] ; [45 41],[260.99553571 101.00446429] ; [62.00446429 23.99553571],1
p10,1,0.000106,15.035544,[277  79] ; [48 36],[262.95454545  93.04545455] ; [62.04545455 21.95454545],1
p11,1,0.001634,9.921447,[290  73] ; [55 31],[278.91982183  84.08017817] ; [66.08017817 19.91982183],0
p9,1,0.001696,9.852561,[290  66] ; [56 29],[279.3106576  76.6893424] ; [66.6893424 18.3106576],0
u2,1,0.003313,8.626439,[62 64] ; [23  6],[69.09677419 56.90322581] ; [15.90322581 13.09677419],0
r3,1,0.003366,8.597808,[341  21] ; [73 13],[334.52678571  27.47321429] ; [79.47321429  6.52678571],0
r4,1,0.006273,7.470048,[323  40] ; [67 19],[315.30066815  47.69933185] ; [74.69933185 11.30066815],0
b1,1,0.00628,7.468068,[124 239] ; [43 43],[135.01336303 227.98663697] ; [31.98663697 54.01336303],0
r2,1,0.010241,6.592413,[337  21] ; [74 12],[331.39189189  26.60810811] ; [79.60810811  6.39189189],0
s1,1,0.012125,6.292468,[  5 354] ; [ 5 80],[  8.08558559 350.91441441] ; [ 1.91441441 83.08558559],0
p4,1,0.025157,5.013065,[194 165] ; [34 50],[184.76749436 174.23250564] ; [43.23250564 40.76749436],0
d1,1,0.025903,4.962495,[192 171] ; [34 52],[182.71269488 180.28730512] ; [43.28730512 42.71269488],0
p6,1,0.043705,4.067919,[111 247] ; [16 65],[103.56719818 254.43280182] ; [23.43280182 57.56719818],0
p3,1,0.055837,3.6569,[171 191] ; [30 54],[163.14349776 198.85650224] ; [37.85650224 46.14349776],0
v1,1,0.082377,3.017368,[175 180] ; [33 52],[167.81818182 187.18181818] ; [40.18181818 44.81818182],0
v3,1,0.101823,2.676759,[132 223] ; [22 58],[125.67816092 229.32183908] ; [28.32183908 51.67816092],0
s7,1,0.120961,2.404831,[ 95 251] ; [15 64],[ 89.55294118 256.44705882] ; [20.44705882 58.55294118],0
p12,1,0.123955,2.366627,[ 18 342] ; [ 1 82],[ 15.44018059 344.55981941] ; [ 3.55981941 79.44018059],0
s5,1,0.124587,2.358687,[ 69 286] ; [10 72],[ 64.17620137 290.82379863] ; [14.82379863 67.17620137],0
b3,1,0.125773,2.343921,[ 81 132] ; [12 34],[ 76.48262548 136.51737452] ; [16.51737452 29.48262548],0
b2,1,0.125773,2.343921,[ 81 132] ; [12 34],[ 76.48262548 136.51737452] ; [16.51737452 29.48262548],0
d4,1,0.13957,2.182691,[280  82] ; [60 26],[274.73214286  87.26785714] ; [65.26785714 20.73214286],0
a5,1,0.163833,1.938488,[252 111] ; [53 33],[246.58129176 116.41870824] ; [58.41870824 27.58129176],0
p8,1,0.168816,1.893425,[186 169] ; [37 47],[180.33029613 174.66970387] ; [42.66970387 41.33029613],0
p2,1,0.178763,1.807874,[295  66] ; [64 21],[290.58071749  70.41928251] ; [68.41928251 16.58071749],0
d3,1,0.188061,1.732741,[241 122] ; [50 35],[235.78794643 127.21205357] ; [55.21205357 29.78794643],0
u3,1,0.197732,1.659048,[62 65] ; [18 11],[65.12820513 61.87179487] ; [14.87179487 14.12820513],0
v2,1,0.200544,1.63841,[188 163] ; [37 44],[182.8125 168.1875] ; [42.1875 38.8125],0
u1,1,0.217742,1.519189,[ 47 316] ; [ 7 79],[ 43.65701559 319.34298441] ; [10.34298441 75.65701559],0
s6,1,0.245614,1.348078,[165 190] ; [34 52],[160.19274376 194.80725624] ; [38.80725624 47.19274376],0
s3,1,0.29773,1.084334,[ 78 280] ; [23 62],[ 81.62076749 276.37923251] ; [19.37923251 65.62076749],0
a8,1,0.324323,0.971435,[ 36 287] ; [ 6 75],[ 33.57920792 289.42079208] ; [ 8.42079208 72.57920792],0
a2,1,0.342126,0.902448,[ 71 292] ; [13 73],[ 67.91091314 295.08908686] ; [16.08908686 69.91091314],0
p7,1,0.349408,0.875607,[216 141] ; [45 37],[212.24829157 144.75170843] ; [48.75170843 33.24829157],0
p5,1,0.373589,0.791691,[ 37 325] ; [ 6 79],[ 34.82326622 327.17673378] ; [ 8.17673378 76.82326622],0
n2,1,0.445632,0.581736,[63 26] ; [19 11],[61.32773109 27.67226891] ; [20.67226891  9.32773109],0
b4,1,0.467161,0.528682,[214 149] ; [47 39],[211.00890869 151.99109131] ; [49.99109131 36.00890869],0
a7,1,0.516855,0.420164,[257 105] ; [58 28],[254.53125 107.46875] ; [60.46875 25.53125],0
s4,1,0.594477,0.283406,[ 36 323] ; [ 7 79],[ 34.68988764 324.31011236] ; [ 8.31011236 77.68988764],0
s8,1,0.609104,0.261482,[ 89 271] ; [19 67],[ 87.17488789 272.82511211] ; [20.82511211 65.17488789],0
r1,1,0.610685,0.259178,[278  83] ; [64 22],[276.20134228  84.79865772] ; [65.79865772 20.20134228],0
a4,1,0.634281,0.2263,[144 216] ; [32 54],[142.06278027 217.93721973] ; [33.93721973 52.06278027],0
b5,1,0.683387,0.166338,[215 148] ; [53 33],[216.66815145 146.33184855] ; [51.33184855 34.66815145],0
d5,1,0.716796,0.131583,[281  82] ; [65 21],[279.72828508  83.27171492] ; [66.27171492 19.72828508],0
n1,1,0.762036,0.091693,[30 58] ; [ 9 20],[29.33333333 58.66666667] ; [ 9.66666667 19.33333333],0
d2,1,0.776107,0.080881,[153 208] ; [35 51],[151.82997763 209.17002237] ; [36.17002237 49.82997763],0
a3,1,0.860719,0.030786,[235 125] ; [57 29],[235.69506726 124.30493274] ; [56.30493274 29.69506726],0
p1,1,0.899071,0.016087,[ 27 335] ; [ 6 79],[ 26.72483221 335.27516779] ; [ 6.27516779 78.72483221],0
