Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.002365,9.242396,[20 39] ; [11  3],[25.05479452 33.94520548] ; [5.94520548 8.05479452],0
v2,1,0.00873,6.877193,[17 40] ; [10  5],[21.375 35.625] ; [5.625 9.375],0
s2,1,0.01463,5.96043,[19 40] ; [10  5],[23.12162162 35.87837838] ; [5.87837838 9.12162162],0
s7,1,0.016903,5.70641,[21 37] ; [10  4],[24.97222222 33.02777778] ; [6.02777778 7.97222222],0
s3,1,0.029357,4.746578,[21 37] ; [9 4],[24.50704225 33.49295775] ; [5.49295775 7.50704225],0
d1,1,0.04747,3.928645,[19 40] ; [9 6],[22.32432432 36.67567568] ; [5.67567568 9.32432432],0
d3,1,0.082892,3.007274,[28 30] ; [11  4],[30.98630137 27.01369863] ; [8.01369863 6.98630137],0
p3,1,0.117524,2.45001,[15 43] ; [7 8],[17.47945205 40.52054795] ; [ 4.52054795 10.47945205],0
d4,1,0.119714,2.421058,[39 20] ; [13  2],[41.45945946 17.54054054] ; [10.54054054  4.45945946],0
a8,1,0.139405,2.18452,[ 2 55] ; [ 2 13],[ 3.16666667 53.83333333] ; [ 0.83333333 14.16666667],0
v1,1,0.151709,2.054981,[21 37] ; [8 6],[23.36111111 34.63888889] ; [5.63888889 8.36111111],0
r1,1,0.167071,1.909032,[18 41] ; [7 7],[20.20547945 38.79452055] ; [4.79452055 9.20547945],0
n5,1,0.177424,1.819073,[43 16] ; [7 6],[40.97222222 18.02777778] ; [9.02777778 3.97222222],0
u3,1,0.215869,1.531624,[10 14] ; [3 1],[11.14285714 12.85714286] ; [1.85714286 2.14285714],0
a4,1,0.237427,1.395804,[18 41] ; [7 8],[19.93243243 39.06756757] ; [5.06756757 9.93243243],0
p2,1,0.24088,1.375439,[41 16] ; [13  2],[42.75 14.25] ; [11.25  3.75],0
r3,1,0.244401,1.355028,[36 22] ; [11  3],[37.86111111 20.13888889] ; [9.13888889 4.86111111],0
a7,1,0.272314,1.205052,[30 29] ; [10  5],[31.89189189 27.10810811] ; [8.10810811 6.89189189],0
p12,1,0.295901,1.092577,[ 1 57] ; [ 1 14],[ 1.5890411 56.4109589] ; [ 0.4109589 14.5890411],0
n6,1,0.297605,1.084895,[40 18] ; [7 6],[38.3943662 19.6056338] ; [8.6056338 4.3943662],0
p5,1,0.310659,1.027874,[ 6 52] ; [ 3 12],[ 7.15068493 50.84931507] ; [ 1.84931507 13.15068493],0
a3,1,0.317747,0.998196,[35 24] ; [11  4],[36.67567568 22.32432432] ; [9.32432432 5.67567568],0
a5,1,0.325773,0.96563,[31 28] ; [10  5],[32.68918919 26.31081081] ; [8.31081081 6.68918919],0
v4,1,0.332613,0.938697,[42 16] ; [7 5],[40.6 17.4] ; [8.4 3.6],0
n1,1,0.348314,0.879588,[11 15] ; [1 4],[10.06451613 15.93548387] ; [1.93548387 3.06451613],0
d2,1,0.359007,0.841364,[20 39] ; [7 8],[21.52702703 37.47297297] ; [5.47297297 9.52702703],0
r2,1,0.373143,0.79317,[35 22] ; [9 3],[36.34782609 20.65217391] ; [7.65217391 4.34782609],0
b4,1,0.37627,0.782852,[36 23] ; [11  4],[37.47297297 21.52702703] ; [9.52702703 5.47297297],0
p8,1,0.40231,0.701411,[24 35] ; [ 4 10],[22.63013699 36.36986301] ; [5.36986301 8.63013699],0
s8,1,0.403237,0.698652,[17 42] ; [6 9],[18.33783784 40.66216216] ; [ 4.66216216 10.33783784],0
p4,1,0.405577,0.69173,[24 34] ; [8 7],[25.42465753 32.57534247] ; [6.57534247 8.42465753],0
b5,1,0.452931,0.563307,[30 29] ; [6 9],[28.7027027 30.2972973] ; [7.2972973 7.7027027],0
a6,1,0.520246,0.413406,[26 33] ; [8 7],[27.10810811 31.89189189] ; [6.89189189 8.10810811],0
s4,1,0.536193,0.382642,[12 47] ; [ 2 13],[11.16216216 47.83783784] ; [ 2.83783784 12.16216216],0
n2,1,0.555215,0.348057,[19  7] ; [3 2],[18.4516129  7.5483871] ; [3.5483871 1.4516129],0
b1,1,0.600009,0.274983,[27 32] ; [8 7],[27.90540541 31.09459459] ; [7.09459459 7.90540541],0
b3,1,0.61209,0.257143,[11 24] ; [4 6],[11.66666667 23.33333333] ; [3.33333333 6.66666667],0
b2,1,0.61209,0.257143,[11 24] ; [4 6],[11.66666667 23.33333333] ; [3.33333333 6.66666667],0
p6,1,0.617935,0.24878,[12 46] ; [ 4 11],[12.71232877 45.28767123] ; [ 3.28767123 11.71232877],0
p9,1,0.715843,0.132511,[48 10] ; [13  2],[48.46575342  9.53424658] ; [12.53424658  2.46575342],0
v3,1,0.759189,0.093971,[14 45] ; [ 3 12],[13.55405405 45.44594595] ; [ 3.44594595 11.55405405],0
p7,1,0.770831,0.084848,[27 28] ; [8 7],[27.5 27.5] ; [7.5 7.5],0
p11,1,0.771299,0.084493,[41 18] ; [11  4],[41.45945946 17.54054054] ; [10.54054054  4.45945946],0
p1,1,0.818828,0.052465,[ 5 54] ; [ 1 14],[ 4.78378378 54.21621622] ; [ 1.21621622 13.78378378],0
n4,1,0.867904,0.027663,[34 25] ; [9 6],[34.28378378 24.71621622] ; [8.71621622 6.28378378],0
u1,1,0.987579,0.000242,[ 4 55] ; [ 1 14],[ 3.98648649 55.01351351] ; [ 1.01351351 13.98648649],0
