Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,39.055899,[95 14] ; [169 147],[67.70823529 41.29176471] ; [196.29176471 119.70823529],1
s2,1,0.0,32.775704,[73 36] ; [112 204],[47.44705882 61.55294118] ; [137.55294118 178.44705882],1
s7,1,3e-06,21.525047,[61 44] ; [ 98 204],[41.01965602 63.98034398] ; [117.98034398 184.01965602],1
s3,1,1.3e-05,18.943304,[74 32] ; [142 171],[54.64439141 51.35560859] ; [161.35560859 151.64439141],1
p5,1,6e-05,16.11765,[15 95] ; [ 10 305],[  6.47058824 103.52941176] ; [ 18.52941176 296.47058824],1
s8,1,7.5e-05,15.681726,[54 55] ; [ 91 226],[37.10093897 71.89906103] ; [107.89906103 209.10093897],1
p9,1,0.010903,6.481012,[94 13] ; [238  74],[84.78281623 22.21718377] ; [247.21718377  64.78281623],0
s4,1,0.015173,5.896303,[23 86] ; [ 37 279],[15.38823529 93.61176471] ; [ 44.61176471 271.38823529],0
d2,1,0.020932,5.332425,[61 50] ; [134 183],[50.57242991 60.42757009] ; [144.42757009 172.57242991],0
u1,1,0.025438,4.993805,[28 83] ; [ 50 268],[20.18181818 90.81818182] ; [ 57.81818182 260.18181818],0
n6,1,0.028983,4.768637,[94 15] ; [242  75],[85.97183099 23.02816901] ; [250.02816901  66.97183099],0
p12,1,0.048038,3.908653,[  9 102] ; [ 11 304],[  5.21126761 105.78873239] ; [ 14.78873239 300.21126761],0
v3,1,0.04971,3.851207,[48 59] ; [104 200],[39.57177616 67.42822384] ; [112.42822384 191.57177616],0
p2,1,0.062123,3.47978,[93 17] ; [241  76],[86.04215457 23.95784543] ; [247.95784543  69.04215457],0
b3,1,0.06986,3.286297,[25 41] ; [ 46 131],[19.28395062 46.71604938] ; [ 51.71604938 125.28395062],0
b2,1,0.06986,3.286297,[25 41] ; [ 46 131],[19.28395062 46.71604938] ; [ 51.71604938 125.28395062],0
p10,1,0.070382,3.274077,[90 18] ; [235  79],[83.17535545 24.82464455] ; [241.82464455  72.17535545],0
a3,1,0.081597,3.03281,[83 28] ; [208 108],[75.64637002 35.35362998] ; [215.35362998 100.64637002],0
a4,1,0.092098,2.837307,[53 58] ; [122 194],[45.49180328 65.50819672] ; [129.50819672 186.49180328],0
d4,1,0.099355,2.715862,[97 14] ; [255  62],[91.28971963 19.71028037] ; [260.71028037  56.28971963],0
r1,1,0.115655,2.475198,[92 16] ; [247  69],[86.3490566 21.6509434] ; [252.6509434  63.3490566],0
a5,1,0.122273,2.387958,[86 25] ; [222  96],[79.69230769 31.30769231] ; [228.30769231  89.69230769],0
v2,1,0.138316,2.196592,[64 43] ; [155 146],[57.43382353 49.56617647] ; [161.56617647 139.43382353],0
a6,1,0.139242,2.186311,[78 33] ; [245  72],[83.76869159 27.23130841] ; [239.23130841  77.76869159],0
p7,1,0.142841,2.147083,[60 45] ; [153 160],[53.50478469 51.49521531] ; [159.49521531 153.50478469],0
r2,1,0.159807,1.97605,[104   4] ; [292  24],[100.86792453   7.13207547] ; [295.13207547  20.86792453],0
n1,1,0.179193,1.804308,[12 14] ; [25 54],[ 9.16190476 16.83809524] ; [27.83809524 51.16190476],0
p8,1,0.191819,1.703593,[51 56] ; [127 187],[45.23990499 61.76009501] ; [132.76009501 181.23990499],0
p4,1,0.194883,1.680308,[57 52] ; [143 174],[51.17370892 57.82629108] ; [148.82629108 168.17370892],0
v1,1,0.21216,1.556625,[54 55] ; [130 175],[48.44444444 60.55555556] ; [135.55555556 169.44444444],0
d1,1,0.234752,1.411835,[70 41] ; [180 138],[64.68531469 46.31468531] ; [185.31468531 132.68531469],0
a2,1,0.251857,1.312973,[33 78] ; [ 77 241],[28.46153846 82.53846154] ; [ 81.53846154 236.46153846],0
r4,1,0.253497,1.303929,[100  11] ; [273  45],[96.51048951 14.48951049] ; [276.48951049  41.51048951],0
v4,1,0.30775,1.040309,[102   5] ; [294  24],[99.69882353  7.30117647] ; [296.30117647  21.69882353],0
n3,1,0.352749,0.863543,[21  6] ; [54 25],[19.10377358  7.89622642] ; [55.89622642 23.10377358],0
u2,1,0.364206,0.823337,[12 15] ; [58 49],[14.10447761 12.89552239] ; [55.89552239 51.10447761],0
p3,1,0.364733,0.821529,[46 65] ; [116 201],[42.01401869 68.98598131] ; [119.98598131 197.01401869],0
n2,1,0.416595,0.659901,[21  6] ; [55 24],[19.35849057  7.64150943] ; [56.64150943 22.35849057],0
b4,1,0.466838,0.529451,[63 48] ; [193 125],[66.23776224 44.76223776] ; [189.76223776 128.23776224],0
a8,1,0.480541,0.497635,[16 80] ; [ 40 251],[13.89147287 82.10852713] ; [ 42.10852713 248.89147287],0
p1,1,0.588757,0.292289,[  7 102] ; [ 16 300],[  5.89882353 103.10117647] ; [ 17.10117647 298.89882353],0
d3,1,0.60991,0.260306,[85 26] ; [235  82],[82.99065421 28.00934579] ; [237.00934579  79.99065421],0
u3,1,0.649811,0.206139,[15 13] ; [63 45],[16.05882353 11.94117647] ; [61.94117647 46.05882353],0
b5,1,0.65594,0.198493,[70 41] ; [208 110],[71.93006993 39.06993007] ; [206.06993007 111.93006993],0
r3,1,0.663964,0.188744,[104   6] ; [296  21],[103.04449649   6.95550351] ; [296.95550351  20.04449649],0
n5,1,0.698486,0.150052,[76 33] ; [214 102],[74.37647059 34.62352941] ; [215.62352941 100.37647059],0
n4,1,0.716423,0.131946,[75 35] ; [222  95],[76.51053864 33.48946136] ; [220.48946136  96.51053864],0
d5,1,0.842736,0.039361,[93 18] ; [263  54],[92.3271028 18.6728972] ; [263.6728972  53.3271028],0
b1,1,0.904004,0.014545,[37 74] ; [108 210],[37.51748252 73.48251748] ; [107.48251748 210.51748252],0
p11,1,0.907235,0.013579,[83 28] ; [236  82],[82.53846154 28.46153846] ; [236.46153846  81.53846154],0
a1,1,0.935147,0.006621,[  4 107] ; [ 12 306],[  4.13986014 106.86013986] ; [ 11.86013986 306.13986014],0
u4,1,0.954554,0.003248,[  2 109] ; [  6 312],[  2.06993007 108.93006993] ; [  5.93006993 312.06993007],0
s1,1,0.988491,0.000208,[  3 103] ; [  9 306],[  3.02137767 102.97862233] ; [  8.97862233 306.02137767],0
