Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,39.337732,[24 46] ; [114  32],[44.72222222 25.27777778] ; [93.27777778 52.72222222],1
d2,1,0.322671,0.978088,[ 8 62] ; [ 24 121],[10.41860465 59.58139535] ; [ 21.58139535 123.41860465],0
v3,1,0.331558,0.942804,[17 50] ; [46 98],[20.00473934 46.99526066] ; [ 42.99526066 101.00473934],0
d3,1,0.332544,0.938967,[29 40] ; [51 94],[25.79439252 43.20560748] ; [54.20560748 90.79439252],0
v2,1,0.354978,0.855581,[26 42] ; [63 77],[29.09615385 38.90384615] ; [59.90384615 80.09615385],0
u1,1,0.403436,0.69806,[ 1 69] ; [  5 141],[ 1.94444444 68.05555556] ; [  4.05555556 141.94444444],0
p2,1,0.471132,0.51932,[48 22] ; [107  39],[50.23148148 19.76851852] ; [104.76851852  41.23148148],0
p11,1,0.472275,0.516649,[46 24] ; [103  43],[48.28703704 21.71296296] ; [100.71296296  45.28703704],0
r3,1,0.481279,0.495963,[61  9] ; [121  24],[59.25581395 10.74418605] ; [122.74418605  22.25581395],0
s8,1,0.496177,0.463103,[12 57] ; [ 31 114],[13.86448598 55.13551402] ; [ 29.13551402 115.86448598],0
s4,1,0.51311,0.427719,[ 7 63] ; [ 19 126],[ 8.46511628 61.53488372] ; [ 17.53488372 127.46511628],0
d5,1,0.519725,0.414439,[36 33] ; [83 63],[38.19069767 30.80930233] ; [80.80930233 65.19069767],0
a4,1,0.542723,0.370516,[16 54] ; [ 39 107],[17.82407407 52.17592593] ; [ 37.17592593 108.82407407],0
a2,1,0.57265,0.318269,[ 3 67] ; [  9 137],[ 3.88888889 66.11111111] ; [  8.11111111 137.88888889],0
p5,1,0.576579,0.311797,[ 6 64] ; [ 16 129],[ 7.1627907 62.8372093] ; [ 14.8372093 130.1627907],0
a3,1,0.601723,0.272405,[35 35] ; [78 67],[36.79069767 33.20930233] ; [76.20930233 68.79069767],0
u2,1,0.620461,0.24522,[17 18] ; [36 31],[18.18627451 16.81372549] ; [34.81372549 32.18627451],0
v4,1,0.664395,0.188229,[61  9] ; [124  22],[59.9537037 10.0462963] ; [125.0462963  20.9537037],0
s2,1,0.668902,0.182889,[ 9 60] ; [ 16 129],[ 8.06074766 60.93925234] ; [ 16.93925234 128.06074766],0
r1,1,0.673009,0.178102,[43 27] ; [94 52],[44.39814815 25.60185185] ; [92.60185185 53.39814815],0
p1,1,0.682026,0.167854,[ 5 64] ; [ 13 133],[ 5.77674419 63.22325581] ; [ 12.22325581 133.77674419],0
p12,1,0.693081,0.15577,[ 3 67] ; [  8 136],[ 3.59813084 66.40186916] ; [  7.40186916 136.59813084],0
a1,1,0.751155,0.100563,[ 4 66] ; [ 10 136],[ 4.53703704 65.46296296] ; [  9.46296296 136.53703704],0
a8,1,0.754235,0.098006,[ 7 61] ; [ 16 120],[ 7.66666667 60.33333333] ; [ 15.33333333 120.66666667],0
s5,1,0.777426,0.079905,[12 53] ; [ 29 115],[12.75119617 52.24880383] ; [ 28.24880383 115.75119617],0
r2,1,0.793619,0.068442,[57 13] ; [121  25],[57.68518519 12.31481481] ; [120.31481481  25.68518519],0
p6,1,0.947108,0.004401,[19 50] ; [ 40 103],[19.20283019 49.79716981] ; [ 39.79716981 103.20283019],0
n3,1,0.951866,0.003644,[14  7] ; [29 15],[13.89230769  7.10769231] ; [29.10769231 14.89230769],0
r4,1,0.953185,0.003447,[52 18] ; [109  37],[52.17592593 17.82407407] ; [108.82407407  37.17592593],0
s1,1,0.959563,0.002571,[ 3 67] ; [  6 139],[ 2.93023256 67.06976744] ; [  6.06976744 138.93023256],0
