Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,33.132022,[155   7] ; [28 15],[144.61463415  17.38536585] ; [38.38536585  4.61463415],1
r2,1,0.0,26.21085,[159   3] ; [33 10],[151.72682927  10.27317073] ; [40.27317073  2.72682927],1
u1,1,0.002564,9.094647,[ 36 126] ; [ 1 42],[ 29.23902439 132.76097561] ; [ 7.76097561 35.23902439],0
v4,1,0.00572,7.636581,[155   7] ; [36  7],[150.93658537  11.06341463] ; [40.06341463  2.93658537],0
a6,1,0.022297,5.222496,[113  49] ; [22 21],[106.68292683  55.31707317] ; [28.31707317 14.68292683],0
a5,1,0.033078,4.54176,[121  41] ; [25 18],[115.37560976  46.62439024] ; [30.62439024 12.37560976],0
n4,1,0.055723,3.66032,[125  37] ; [27 16],[120.11707317  41.88292683] ; [31.88292683 11.11707317],0
v3,1,0.064246,3.424246,[63 91] ; [10 30],[57.94845361 96.05154639] ; [15.05154639 24.94845361],0
a2,1,0.065804,3.384704,[ 40 122] ; [ 5 38],[ 35.56097561 126.43902439] ; [ 9.43902439 33.56097561],0
v2,1,0.121748,2.394694,[86 67] ; [17 23],[81.65284974 71.34715026] ; [21.34715026 18.65284974],0
p12,1,0.147296,2.100033,[ 20 142] ; [ 2 41],[ 17.38536585 144.61463415] ; [ 4.61463415 38.38536585],0
a1,1,0.14793,2.093469,[  4 158] ; [ 3 40],[  5.53170732 156.46829268] ; [ 1.46829268 41.53170732],0
b4,1,0.160473,1.969759,[102  60] ; [32 11],[105.89268293  56.10731707] ; [28.10731707 14.89268293],0
b5,1,0.18033,1.794905,[107  55] ; [33 10],[110.63414634  51.36585366] ; [29.36585366 13.63414634],0
s8,1,0.184042,1.764678,[82 79] ; [17 26],[78.13235294 82.86764706] ; [20.86764706 22.13235294],0
s4,1,0.195035,1.679165,[ 30 129] ; [12 31],[ 33.05940594 125.94059406] ; [ 8.94059406 34.05940594],0
r3,1,0.222053,1.491052,[152  10] ; [38  5],[150.14634146  11.85365854] ; [39.85365854  3.14634146],0
a7,1,0.229149,1.446135,[117  45] ; [27 16],[113.79512195  48.20487805] ; [30.20487805 12.79512195],0
p1,1,0.240202,1.379408,[ 17 145] ; [ 2 41],[ 15.01463415 146.98536585] ; [ 3.98536585 39.01463415],0
d1,1,0.269561,1.218981,[98 64] ; [22 21],[94.82926829 67.17073171] ; [25.17073171 17.82926829],0
p6,1,0.277482,1.179381,[ 26 135] ; [10 33],[ 28.41176471 132.58823529] ; [ 7.58823529 35.41176471],0
p3,1,0.296151,1.091445,[63 99] ; [13 30],[ 60.05853659 101.94146341] ; [15.94146341 27.05853659],0
d3,1,0.297732,1.084324,[108  54] ; [25 18],[105.10243902  56.89756098] ; [27.89756098 15.10243902],0
s5,1,0.305824,1.048623,[ 51 104] ; [17 24],[ 53.7755102 101.2244898] ; [14.2244898 26.7755102],0
n3,1,0.317758,0.998153,[36 13] ; [9 6],[34.453125 14.546875] ; [10.546875  4.453125],0
n1,1,0.321121,0.984375,[23 25] ; [ 5 10],[21.33333333 26.66666667] ; [6.66666667 8.33333333],0
a3,1,0.331522,0.942944,[110  51] ; [26 17],[107.33333333  53.66666667] ; [28.66666667 14.33333333],0
d5,1,0.351894,0.866615,[131  31] ; [32 11],[128.8097561  33.1902439] ; [34.1902439  8.8097561],0
u3,1,0.358035,0.844774,[34 18] ; [9 8],[32.4057971 19.5942029] ; [10.5942029  6.4057971],0
s3,1,0.38717,0.747813,[106  51] ; [26 17],[103.62  53.38] ; [28.38 14.62],0
p8,1,0.397326,0.716403,[ 41 121] ; [ 8 34],[ 38.91176471 123.08823529] ; [10.08823529 31.91176471],0
p11,1,0.410264,0.678037,[110  52] ; [32 11],[112.21463415  49.78536585] ; [29.78536585 13.21463415],0
s7,1,0.473321,0.514211,[84 72] ; [19 21],[81.97959184 74.02040816] ; [21.02040816 18.97959184],0
u2,1,0.47432,0.511894,[32 19] ; [9 8],[30.75 20.25] ; [10.25  6.75],0
n2,1,0.497419,0.460439,[37 12] ; [10  5],[35.984375 13.015625] ; [11.015625  3.984375],0
p4,1,0.509358,0.435386,[84 77] ; [20 23],[82.07843137 78.92156863] ; [21.92156863 21.07843137],0
b1,1,0.526908,0.400351,[ 52 110] ; [16 27],[ 53.73658537 108.26341463] ; [14.26341463 28.73658537],0
s2,1,0.531834,0.390886,[99 60] ; [29 14],[100.75247525  58.24752475] ; [27.24752475 15.75247525],0
b2,1,0.646867,0.209873,[34 58] ; [ 8 17],[33.02564103 58.97435897] ; [ 8.97435897 16.02564103],0
b3,1,0.646867,0.209873,[34 58] ; [ 8 17],[33.02564103 58.97435897] ; [ 8.97435897 16.02564103],0
n5,1,0.651196,0.204396,[115  47] ; [29 14],[113.79512195  48.20487805] ; [30.20487805 12.79512195],0
p10,1,0.661869,0.191261,[117  43] ; [30 13],[115.86206897  44.13793103] ; [31.13793103 11.86206897],0
d2,1,0.670956,0.180485,[84 77] ; [24 19],[85.23529412 75.76470588] ; [22.76470588 20.23529412],0
p5,1,0.762679,0.091182,[ 13 148] ; [ 4 38],[ 13.48275862 147.51724138] ; [ 3.51724138 38.48275862],0
