Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,30.579037,[48  9] ; [46 70],[30.97109827 26.02890173] ; [63.02890173 52.97109827],1
p4,1,1e-06,23.459182,[44 13] ; [45 73],[28.98857143 28.01142857] ; [60.01142857 57.98857143],1
p8,1,4e-06,21.390451,[40 17] ; [39 79],[25.73142857 31.26857143] ; [53.26857143 64.73142857],1
n5,1,0.004166,8.210118,[46 11] ; [70 49],[37.56818182 19.43181818] ; [78.43181818 40.56818182],0
p3,1,0.00445,8.090432,[32 25] ; [40 79],[23.31818182 33.68181818] ; [48.68181818 70.31818182],0
p2,1,0.007278,7.203056,[52  5] ; [87 31],[45.27428571 11.72571429] ; [93.72571429 24.27428571],0
p11,1,0.011877,6.329072,[47 10] ; [76 43],[39.83522727 17.16477273] ; [83.16477273 35.83522727],0
b3,1,0.018254,5.5716,[14 20] ; [11 48],[ 9.13978495 24.86021505] ; [15.86021505 43.13978495],0
b2,1,0.018254,5.5716,[14 20] ; [11 48],[ 9.13978495 24.86021505] ; [15.86021505 43.13978495],0
v1,1,0.026062,4.951919,[31 25] ; [43 72],[24.23391813 31.76608187] ; [49.76608187 65.23391813],0
n1,1,0.028706,4.785173,[11  8] ; [ 7 20],[ 7.43478261 11.56521739] ; [10.56521739 16.43478261],0
p9,1,0.035481,4.421886,[48  9] ; [79 35],[42.33333333 14.66666667] ; [84.66666667 29.33333333],0
s6,1,0.035522,4.419884,[40 16] ; [64 53],[33.66473988 22.33526012] ; [70.33526012 46.66473988],0
s7,1,0.036742,4.362339,[27 26] ; [38 74],[20.87878788 32.12121212] ; [44.12121212 67.87878788],0
v4,1,0.046654,3.957817,[56  1] ; [106  12],[52.76571429  4.23428571] ; [109.23428571   8.76571429],0
b4,1,0.060041,3.536261,[31 26] ; [82 37],[36.59659091 20.40340909] ; [76.40340909 42.59659091],0
p12,1,0.064449,3.419029,[ 5 52] ; [  3 115],[ 2.60571429 54.39428571] ; [  5.39428571 112.60571429],0
a1,1,0.065424,3.394259,[ 3 54] ; [  1 118],[ 1.29545455 55.70454545] ; [  2.70454545 116.29545455],0
p5,1,0.075712,3.154632,[ 8 49] ; [  7 110],[ 4.9137931 52.0862069] ; [ 10.0862069 106.9137931],0
p1,1,0.075712,3.154632,[ 8 49] ; [  7 110],[ 4.9137931 52.0862069] ; [ 10.0862069 106.9137931],0
n4,1,0.091817,2.842222,[41 16] ; [70 49],[35.94886364 21.05113636] ; [75.05113636 43.94886364],0
a3,1,0.094447,2.796898,[33 23] ; [54 65],[27.84 28.16] ; [59.16 59.84],0
a4,1,0.11995,2.417976,[17 40] ; [23 96],[12.95454545 44.04545455] ; [27.04545455 91.95454545],0
s5,1,0.122392,2.386438,[19 37] ; [26 88],[14.82352941 41.17647059] ; [30.17647059 83.82352941],0
a7,1,0.122648,2.383182,[37 19] ; [91 27],[41.1954023 14.8045977] ; [86.8045977 31.1954023],0
