Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,26.944515,[50 64] ; [48  8],[65.71764706 48.28235294] ; [32.28235294 23.71764706],1
p3,1,8.4e-05,15.464033,[33 85] ; [33 23],[44.75862069 73.24137931] ; [21.24137931 34.75862069],1
p8,1,0.000123,14.741431,[45 72] ; [39 17],[56.80924855 60.19075145] ; [27.19075145 28.80924855],1
p12,1,0.000126,14.695245,[  3 113] ; [11 45],[  9.44186047 106.55813953] ; [ 4.55813953 51.44186047],1
p5,1,0.000339,12.842377,[  7 110] ; [14 42],[ 14.20231214 102.79768786] ; [ 6.79768786 49.20231214],1
p4,1,0.00042,12.442643,[43 72] ; [37 19],[53.80116959 61.19883041] ; [26.19883041 29.80116959],1
p1,1,0.001878,9.665585,[  8 110] ; [13 43],[ 14.24137931 103.75862069] ; [ 6.75862069 49.24137931],0
s7,1,0.006999,7.273134,[37 76] ; [29 24],[44.92771084 68.07228916] ; [21.07228916 31.92771084],0
n4,1,0.028345,4.806961,[70 47] ; [43 13],[76.42196532 40.57803468] ; [36.57803468 19.42196532],0
a7,1,0.050326,3.830578,[66 52] ; [40 16],[71.88505747 46.11494253] ; [34.11494253 21.88505747],0
s5,1,0.057982,3.594178,[24 91] ; [18 34],[28.92215569 86.07784431] ; [13.07784431 38.92215569],0
n5,1,0.069213,3.301577,[73 43] ; [43 13],[78.23255814 37.76744186] ; [37.76744186 18.23255814],0
p2,1,0.085262,2.96162,[80 38] ; [45 11],[84.77011494 33.22988506] ; [40.22988506 15.77011494],0
s2,1,0.085822,2.951043,[45 71] ; [29 26],[50.19883041 65.80116959] ; [23.80116959 31.19883041],0
s8,1,0.107504,2.590529,[34 84] ; [23 33],[38.65517241 79.34482759] ; [18.34482759 37.65517241],0
v2,1,0.137815,2.202187,[47 64] ; [30 25],[51.48795181 59.51204819] ; [25.51204819 29.48795181],0
n6,1,0.143654,2.138372,[89 28] ; [48  8],[92.65317919 24.34682081] ; [44.34682081 11.65317919],0
r4,1,0.158796,1.985659,[98 20] ; [51  5],[101.04597701  16.95402299] ; [47.95402299  8.04597701],0
