Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,32.144728,[23 35] ; [113  27],[39.83838384 18.16161616] ; [96.16161616 43.83838384],1
a2,1,2e-06,22.781231,[ 3 55] ; [55 86],[16.90452261 41.09547739] ; [41.09547739 99.90452261],1
d3,1,7e-06,20.207272,[28 30] ; [113  28],[41.09547739 16.90452261] ; [99.90452261 41.09547739],1
v4,1,0.00314,8.724223,[53  5] ; [139   1],[56.24242424  1.75757576] ; [135.75757576   4.24242424],0
r2,1,0.003209,8.6846,[51  6] ; [139   2],[54.6969697  2.3030303] ; [135.3030303   5.6969697],0
u1,1,0.003576,8.487544,[ 6 52] ; [42 99],[13.98994975 44.01005025] ; [ 34.01005025 106.98994975],0
b5,1,0.006566,7.387978,[24 34] ; [88 53],[32.64321608 25.35678392] ; [79.35678392 61.64321608],0
s8,1,0.008742,6.874804,[42 16] ; [72 66],[33.73469388 24.26530612] ; [80.26530612 57.73469388],0
p12,1,0.020536,5.365733,[ 4 53] ; [ 29 112],[ 9.5 47.5] ; [ 23.5 117.5],0
s7,1,0.026036,4.953622,[43 12] ; [79 50],[36.4673913 18.5326087] ; [85.5326087 43.4673913],0
b4,1,0.039541,4.237491,[27 31] ; [88 53],[33.51758794 24.48241206] ; [81.48241206 59.51758794],0
d1,1,0.042062,4.13272,[32 26] ; [99 42],[38.18090452 19.81909548] ; [92.81909548 48.18090452],0
v2,1,0.066483,3.36778,[41 16] ; [116  23],[45.65816327 11.34183673] ; [111.34183673  27.65816327],0
p4,1,0.06865,3.314998,[42 16] ; [118  23],[46.63316583 11.36683417] ; [113.36683417  27.63316583],0
p1,1,0.079502,3.075061,[ 5 53] ; [ 26 114],[ 9.08080808 48.91919192] ; [ 21.91919192 118.08080808],0
p2,1,0.09995,2.706336,[49  9] ; [130  11],[52.17085427  5.82914573] ; [126.82914573  14.17085427],0
s2,1,0.114815,2.486659,[38 20] ; [73 64],[33.01538462 24.98461538] ; [77.98461538 59.01538462],0
b1,1,0.120206,2.414638,[30 28] ; [56 85],[25.06532663 32.93467337] ; [60.93467337 80.06532663],0
s3,1,0.125175,2.351348,[40 18] ; [79 59],[35.21428571 22.78571429] ; [83.78571429 54.21428571],0
r4,1,0.136464,2.217381,[53  5] ; [136   5],[55.08542714  2.91457286] ; [133.91457286   7.08542714],0
p11,1,0.155717,2.015339,[46 12] ; [123  18],[49.25628141  8.74371859] ; [119.74371859  21.25628141],0
s6,1,0.165202,1.92595,[45 12] ; [94 42],[41.05181347 15.94818653] ; [97.94818653 38.05181347],0
a4,1,0.167939,1.901249,[24 34] ; [73 67],[28.41414141 29.58585859] ; [68.58585859 71.41414141],0
p9,1,0.182913,1.773796,[48  9] ; [128  13],[50.66666667  6.33333333] ; [125.33333333  15.66666667],0
r1,1,0.202762,1.622366,[47 11] ; [124  17],[49.83919598  8.16080402] ; [121.16080402  19.83919598],0
b2,1,0.203279,1.618655,[22 22] ; [35 56],[18.57777778 25.42222222] ; [38.42222222 52.57777778],0
b3,1,0.203279,1.618655,[22 22] ; [35 56],[18.57777778 25.42222222] ; [38.42222222 52.57777778],0
s4,1,0.224818,1.473347,[11 47] ; [ 17 121],[ 8.28571429 49.71428571] ; [ 19.71428571 118.28571429],0
u4,1,0.253692,1.302855,[ 3 55] ; [  3 138],[ 1.74874372 56.25125628] ; [  4.25125628 136.74874372],0
r3,1,0.257725,1.280934,[55  3] ; [137   3],[56.24242424  1.75757576] ; [135.75757576   4.24242424],0
s1,1,0.261826,1.259074,[ 3 55] ; [  3 136],[ 1.76649746 56.23350254] ; [  4.23350254 134.76649746],0
p6,1,0.265458,1.24007,[25 33] ; [71 66],[28.55384615 29.44615385] ; [67.44615385 69.55384615],0
a3,1,0.28059,1.164229,[49  9] ; [108  31],[46.22335025 11.77664975] ; [110.77664975  28.22335025],0
n4,1,0.281613,1.159289,[54  4] ; [124  17],[51.87939698  6.12060302] ; [126.12060302  14.87939698],0
u3,1,0.298458,1.08107,[4 5] ; [21 12],[5.35714286 3.64285714] ; [19.64285714 13.35714286],0
p8,1,0.300395,1.072439,[36 21] ; [99 41],[39.06091371 17.93908629] ; [95.93908629 44.06091371],0
a5,1,0.312475,1.020186,[50  8] ; [113  28],[47.50753769 10.49246231] ; [115.49246231  25.50753769],0
p10,1,0.320859,0.985442,[50  7] ; [130  11],[51.81818182  5.18181818] ; [128.18181818  12.81818182],0
s5,1,0.392816,0.730206,[27 29] ; [56 79],[24.33507853 31.66492147] ; [58.66492147 76.33507853],0
d4,1,0.405897,0.690785,[50  7] ; [117  24],[48.07575758  8.92424242] ; [118.92424242  22.07575758],0
p7,1,0.410438,0.677531,[46 12] ; [117  22],[47.98984772 10.01015228] ; [115.01015228  23.98984772],0
a1,1,0.443183,0.588028,[ 6 52] ; [ 10 131],[ 4.66331658 53.33668342] ; [ 11.33668342 129.66331658],0
n3,1,0.444651,0.584251,[8 1] ; [13  4],[7.26923077 1.73076923] ; [13.73076923  3.26923077],0
n2,1,0.481991,0.494355,[7 2] ; [15  2],[7.61538462 1.38461538] ; [14.38461538  2.61538462],0
n1,1,0.484118,0.489574,[5 4] ; [ 7 10],[4.15384615 4.84615385] ; [7.84615385 9.15384615],0
n6,1,0.569596,0.323359,[52  6] ; [129  11],[53.02020202  4.97979798] ; [127.97979798  12.02020202],0
u2,1,0.691977,0.156953,[6 3] ; [19 13],[5.48780488 3.51219512] ; [19.51219512 12.48780488],0
n5,1,0.70656,0.141738,[49  9] ; [122  19],[49.83919598  8.16080402] ; [121.16080402  19.83919598],0
a8,1,0.779438,0.078429,[ 7 49] ; [ 17 104],[ 7.59322034 48.40677966] ; [ 16.40677966 104.59322034],0
d2,1,0.779739,0.078209,[30 28] ; [76 65],[30.89447236 27.10552764] ; [75.10552764 65.89447236],0
p5,1,0.826329,0.048142,[14 44] ; [ 32 109],[13.40703518 44.59296482] ; [ 32.59296482 108.40703518],0
d5,1,0.873523,0.02534,[48  9] ; [120  21],[48.36363636  8.63636364] ; [119.63636364  21.36363636],0
v1,1,0.901294,0.015383,[41 15] ; [102  39],[40.64974619 15.35025381] ; [102.35025381  38.64974619],0
