Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.005378,7.747628,[45 13] ; [1 4],[42.34920635 15.65079365] ; [3.65079365 1.34920635],0
p7,1,0.017231,5.672715,[41 16] ; [1 4],[38.61290323 18.38709677] ; [3.38709677 1.61290323],0
d1,1,0.027544,4.85638,[40 18] ; [1 4],[37.74603175 20.25396825] ; [3.25396825 1.74603175],0
s1,1,0.028425,4.802088,[ 1 55] ; [1 4],[ 1.83606557 54.16393443] ; [0.16393443 4.83606557],0
a5,1,0.047681,3.921207,[46 12] ; [2 3],[44.19047619 13.80952381] ; [3.80952381 1.19047619],0
a6,1,0.066752,3.361144,[36 22] ; [1 4],[34.06349206 23.93650794] ; [2.93650794 2.06349206],0
p3,1,0.080267,3.059483,[35 23] ; [1 4],[33.14285714 24.85714286] ; [2.85714286 2.14285714],0
p2,1,0.123884,2.367521,[50  8] ; [3 2],[48.79365079  9.20634921] ; [4.20634921 0.79365079],0
a7,1,0.129699,2.296106,[42 16] ; [2 3],[40.50793651 17.49206349] ; [3.49206349 1.50793651],0
v2,1,0.137564,2.204995,[41 16] ; [2 3],[39.53225806 17.46774194] ; [3.46774194 1.53225806],0
d3,1,0.157206,2.000894,[41 17] ; [2 3],[39.58730159 18.41269841] ; [3.41269841 1.58730159],0
d4,1,0.16646,1.914535,[49  9] ; [3 2],[47.87301587 10.12698413] ; [4.12698413 0.87301587],0
p1,1,0.192023,1.702031,[ 3 55] ; [1 4],[ 3.68253968 54.31746032] ; [0.31746032 4.68253968],0
b5,1,0.197481,1.660909,[29 29] ; [1 4],[27.61904762 30.38095238] ; [2.38095238 2.61904762],0
n4,1,0.21369,1.546247,[48 10] ; [3 2],[46.95238095 11.04761905] ; [4.04761905 0.95238095],0
r3,1,0.298315,1.081712,[54  4] ; [4 1],[53.3968254  4.6031746] ; [4.6031746 0.3968254],0
s4,1,0.298315,1.081712,[ 4 54] ; [1 4],[ 4.6031746 53.3968254] ; [0.3968254 4.6031746],0
r1,1,0.318985,0.993103,[46 12] ; [3 2],[45.11111111 12.88888889] ; [3.88888889 1.11111111],0
v3,1,0.340356,0.909091,[34 21] ; [2 3],[33. 22.] ; [3. 2.],0
b4,1,0.348468,0.879027,[34 24] ; [4 1],[34.98412698 23.01587302] ; [3.01587302 1.98412698],0
v1,1,0.375285,0.786089,[35 23] ; [2 3],[34.06349206 23.93650794] ; [2.93650794 2.06349206],0
b2,1,0.454486,0.559441,[25 20] ; [1 2],[24.375 20.625] ; [1.625 1.375],0
b3,1,0.454486,0.559441,[25 20] ; [1 2],[24.375 20.625] ; [1.625 1.375],0
d2,1,0.465666,0.532241,[33 25] ; [2 3],[32.22222222 25.77777778] ; [2.77777778 2.22222222],0
p9,1,0.538283,0.378732,[50  8] ; [3 1],[49.58064516  8.41935484] ; [3.41935484 0.58064516],0
p11,1,0.703528,0.144828,[50  8] ; [4 1],[49.71428571  8.28571429] ; [4.28571429 0.71428571],0
n1,1,0.724939,0.12381,[4 4] ; [3 2],[4.30769231 3.69230769] ; [2.69230769 2.30769231],0
a4,1,0.834883,0.043448,[26 32] ; [2 3],[25.77777778 32.22222222] ; [2.22222222 2.77777778],0
s7,1,0.83518,0.04329,[31 25] ; [2 2],[30.8 25.2] ; [2.2 1.8],0
b1,1,0.865771,0.028572,[21 37] ; [2 3],[21.17460317 36.82539683] ; [1.82539683 3.17460317],0
n5,1,0.885549,0.020718,[44 13] ; [4 1],[44.12903226 12.87096774] ; [3.87096774 1.12903226],0
n3,1,0.92265,0.009428,[7 2] ; [4 1],[7.07142857 1.92857143] ; [3.92857143 1.07142857],0
a3,1,0.954926,0.003195,[47 11] ; [4 1],[46.95238095 11.04761905] ; [4.04761905 0.95238095],0
a2,1,0.954926,0.003195,[11 47] ; [1 4],[11.04761905 46.95238095] ; [0.95238095 4.04761905],0
p4,1,0.987935,0.000229,[35 23] ; [3 2],[34.98412698 23.01587302] ; [3.01587302 1.98412698],0
p8,1,0.987935,0.000229,[35 23] ; [3 2],[34.98412698 23.01587302] ; [3.01587302 1.98412698],0
