Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,51.527174,[522  70] ; [89 52],[493.46793997  98.53206003] ; [117.53206003  23.46793997],1
p9,1,0.0,40.866721,[529  61] ; [96 44],[505.1369863  84.8630137] ; [119.8630137  20.1369863],1
p8,1,1e-06,23.582131,[339 246] ; [51 93],[312.96296296 272.03703704] ; [77.03703704 66.96296296],1
p2,1,4e-06,21.197264,[514  79] ; [102  42],[495.64179104  97.35820896] ; [120.35820896  23.64179104],1
b1,1,0.00013,14.648547,[199 399] ; [73 72],[218.9179004 379.0820996] ; [53.0820996 91.9179004],1
r3,1,0.000431,12.393432,[580  16] ; [131  13],[572.64324324  23.35675676] ; [138.35675676   5.64324324],1
p7,1,0.001535,10.036203,[391 190] ; [76 67],[374.76104972 206.23895028] ; [92.23895028 50.76104972],0
n4,1,0.001567,9.998321,[496 101] ; [103  41],[482.5951417 114.4048583] ; [116.4048583  27.5951417],0
n5,1,0.002528,9.120562,[490 106] ; [103  42],[476.9608637 119.0391363] ; [116.0391363  28.9608637],0
p3,1,0.003628,8.461214,[320 275] ; [58 86],[304.34370771 290.65629229] ; [73.65629229 70.34370771],0
r4,1,0.005092,7.846343,[569  29] ; [129  16],[561.78196501  36.21803499] ; [136.21803499   8.78196501],0
a6,1,0.006223,7.484675,[416 180] ; [84 61],[402.15924426 193.84075574] ; [97.84075574 47.15924426],0
p12,1,0.00808,7.015618,[ 56 535] ; [  4 141],[ 48.17934783 542.82065217] ; [ 11.82065217 133.17934783],0
p4,1,0.018738,5.525843,[371 223] ; [74 69],[358.65671642 235.34328358] ; [86.34328358 56.65671642],0
b5,1,0.021681,5.271221,[346 252] ; [99 46],[358.15612382 239.84387618] ; [86.84387618 58.15612382],0
v1,1,0.032288,4.583145,[330 251] ; [67 76],[318.58701657 262.41298343] ; [78.41298343 64.58701657],0
r1,1,0.044195,4.049107,[498  99] ; [109  34],[489.70135135 107.29864865] ; [117.29864865  25.70135135],0
n1,1,0.049861,3.846117,[38 72] ; [25 24],[43.58490566 66.41509434] ; [19.41509434 29.58490566],0
u2,1,0.053059,3.742053,[88 74] ; [18 29],[82.16267943 79.83732057] ; [23.83732057 23.16267943],0
v2,1,0.057514,3.607647,[337 236] ; [71 71],[326.97062937 246.02937063] ; [81.02937063 60.97062937],0
b3,1,0.059107,3.56227,[154 226] ; [20 50],[146.93333333 233.06666667] ; [27.06666667 42.93333333],0
b2,1,0.059107,3.56227,[154 226] ; [20 50],[146.93333333 233.06666667] ; [27.06666667 42.93333333],0
s1,1,0.060931,3.511862,[ 15 574] ; [  8 135],[ 18.5068306 570.4931694] ; [  4.4931694 138.5068306],0
v4,1,0.077809,3.110076,[583  13] ; [138   7],[579.91363023  16.08636977] ; [141.08636977   3.91363023],0
s4,1,0.086574,2.936956,[ 95 492] ; [ 32 112],[101.98221614 485.01778386] ; [ 25.01778386 118.98221614],0
a8,1,0.117541,2.449787,[ 80 466] ; [ 12 116],[ 74.52818991 471.47181009] ; [ 17.47181009 110.52818991],0
v3,1,0.125943,2.341808,[248 329] ; [51 91],[239.94853964 337.05146036] ; [59.05146036 82.94853964],0
a5,1,0.157498,1.998082,[450 147] ; [101  44],[443.32479784 153.67520216] ; [107.67520216  37.32479784],0
d4,1,0.167201,1.907863,[493 102] ; [113  32],[487.25675676 107.74324324] ; [118.74324324  26.25675676],0
b4,1,0.182735,1.775238,[358 240] ; [78 67],[350.91251682 247.08748318] ; [85.08748318 59.91251682],0
a3,1,0.199601,1.645292,[435 161] ; [96 46],[428.82926829 167.17073171] ; [102.17073171  39.82926829],0
p5,1,0.244572,1.354044,[ 74 517] ; [ 13 131],[ 69.95510204 521.04489796] ; [ 17.04489796 126.95510204],0
d1,1,0.253777,1.302388,[365 233] ; [81 64],[358.96096904 239.03903096] ; [87.03903096 57.96096904],0
p6,1,0.329519,0.950788,[232 357] ; [50 93],[226.90983607 362.09016393] ; [55.09016393 87.90983607],0
n3,1,0.340656,0.90796,[82 27] ; [34 16],[79.52201258 29.47798742] ; [36.47798742 13.52201258],0
d2,1,0.343734,0.896454,[292 303] ; [77 67],[297.09742896 297.90257104] ; [71.90257104 72.09742896],0
s3,1,0.345343,0.890495,[337 249] ; [76 67],[331.98628258 254.01371742] ; [81.01371742 61.98628258],0
u3,1,0.34692,0.88469,[94 69] ; [24 24],[91.1563981 71.8436019] ; [26.8436019 21.1563981],0
d3,1,0.482189,0.493908,[416 181] ; [96 48],[412.50202429 184.49797571] ; [99.49797571 44.50202429],0
s6,1,0.516805,0.420264,[400 183] ; [100  40],[403.18118949 179.81881051] ; [96.81881051 43.18118949],0
n2,1,0.592654,0.286219,[79 30] ; [39 12],[80.3875 28.6125] ; [37.6125 13.3875],0
s8,1,0.669433,0.182266,[273 320] ; [63 80],[270.7173913 322.2826087] ; [65.2826087 77.7173913],0
a7,1,0.709905,0.138372,[433 162] ; [107  37],[434.7767253 160.2232747] ; [105.2232747  38.7767253],0
a1,1,0.716737,0.13164,[ 29 569] ; [  6 139],[ 28.16958277 569.83041723] ; [  6.83041723 138.16958277],0
