Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.00655,7.392394,[10 36] ; [5 2],[13.01886792 32.98113208] ; [1.98113208 5.01886792],0
s8,1,0.008151,7.0,[ 9 39] ; [5 3],[12. 36.] ; [2. 6.],0
p4,1,0.008444,6.936774,[18 30] ; [7 1],[21.42857143 26.57142857] ; [3.57142857 4.42857143],0
p3,1,0.021764,5.264583,[11 37] ; [5 3],[13.71428571 34.28571429] ; [2.28571429 5.71428571],0
s6,1,0.025478,4.991087,[16 32] ; [6 2],[18.85714286 29.14285714] ; [3.14285714 4.85714286],0
u3,1,0.025806,4.968944,[ 6 22] ; [3 1],[ 7.875 20.125] ; [1.125 2.875],0
d5,1,0.035123,4.439174,[17 31] ; [6 2],[19.71428571 28.28571429] ; [3.28571429 4.71428571],0
a5,1,0.062099,3.48043,[19 29] ; [6 2],[21.42857143 26.57142857] ; [3.57142857 4.42857143],0
p5,1,0.090412,2.867021,[ 3 44] ; [2 6],[ 4.27272727 42.72727273] ; [0.72727273 7.27272727],0
v1,1,0.109268,2.56477,[11 37] ; [4 4],[12.85714286 35.14285714] ; [2.14285714 5.85714286],0
b2,1,0.11673,2.460652,[ 7 21] ; [3 2],[ 8.48484848 19.51515152] ; [1.51515152 3.48484848],0
b3,1,0.11673,2.460652,[ 7 21] ; [3 2],[ 8.48484848 19.51515152] ; [1.51515152 3.48484848],0
s5,1,0.117146,2.455072,[ 7 41] ; [3 5],[ 8.57142857 39.42857143] ; [1.42857143 6.57142857],0
p7,1,0.189297,1.723077,[24 24] ; [6 2],[25.71428571 22.28571429] ; [4.28571429 3.71428571],0
d4,1,0.189297,1.723077,[24 24] ; [6 2],[25.71428571 22.28571429] ; [4.28571429 3.71428571],0
p10,1,0.208791,1.579787,[24 23] ; [6 2],[25.63636364 21.36363636] ; [4.36363636 3.63636364],0
n6,1,0.250234,1.321994,[25 22] ; [6 2],[26.49090909 20.50909091] ; [4.50909091 3.49090909],0
b4,1,0.272464,1.204301,[28 20] ; [3 5],[26.57142857 21.42857143] ; [4.42857143 3.57142857],0
r1,1,0.299731,1.075391,[15 33] ; [4 4],[16.28571429 31.71428571] ; [2.71428571 5.28571429],0
s2,1,0.301268,1.068575,[10 38] ; [3 5],[11.14285714 36.85714286] ; [1.85714286 6.14285714],0
r4,1,0.301268,1.068575,[10 38] ; [3 5],[11.14285714 36.85714286] ; [1.85714286 6.14285714],0
p1,1,0.332483,0.939203,[ 2 46] ; [1 7],[ 2.57142857 45.42857143] ; [0.42857143 7.57142857],0
p9,1,0.406443,0.68918,[28 19] ; [6 2],[29.05454545 17.94545455] ; [4.94545455 3.05454545],0
n5,1,0.494525,0.466667,[30 18] ; [6 2],[30.85714286 17.14285714] ; [5.14285714 2.85714286],0
u2,1,0.496367,0.462695,[16 12] ; [3 1],[16.625 11.375] ; [2.375 1.625],0
p2,1,0.502716,0.449198,[30 18] ; [4 4],[29.14285714 18.85714286] ; [4.85714286 3.14285714],0
a6,1,0.502716,0.449198,[18 30] ; [4 4],[18.85714286 29.14285714] ; [3.14285714 4.85714286],0
b1,1,0.502716,0.449198,[30 18] ; [4 4],[29.14285714 18.85714286] ; [4.85714286 3.14285714],0
p12,1,0.52511,0.403846,[ 3 45] ; [1 7],[ 3.42857143 44.57142857] ; [0.57142857 7.42857143],0
n1,1,0.571608,0.32,[ 7 13] ; [2 2],[ 7.5 12.5] ; [1.5 2.5],0
a4,1,0.582829,0.301684,[10 38] ; [1 7],[ 9.42857143 38.57142857] ; [1.57142857 6.42857143],0
r3,1,0.614344,0.253898,[31 16] ; [6 2],[31.61818182 15.38181818] ; [5.38181818 2.61818182],0
d3,1,0.635077,0.225239,[14 34] ; [3 5],[14.57142857 33.42857143] ; [2.42857143 5.57142857],0
v4,1,0.660689,0.192688,[26 22] ; [5 3],[26.57142857 21.42857143] ; [4.42857143 3.57142857],0
a7,1,0.660689,0.192688,[22 26] ; [3 5],[21.42857143 26.57142857] ; [3.57142857 4.42857143],0
s3,1,0.662558,0.190431,[14 33] ; [3 5],[14.52727273 32.47272727] ; [2.47272727 5.52727273],0
d2,1,0.669141,0.182609,[ 9 39] ; [1 7],[ 8.57142857 39.42857143] ; [1.42857143 6.57142857],0
a3,1,0.694609,0.154141,[20 27] ; [4 4],[20.50909091 26.49090909] ; [3.49090909 4.50909091],0
p6,1,0.702119,0.146277,[ 9 38] ; [2 6],[ 9.4 37.6] ; [1.6 6.4],0
n3,1,0.711138,0.137143,[12  8] ; [2 2],[11.66666667  8.33333333] ; [2.33333333 1.66666667],0
n2,1,0.711138,0.137143,[12  8] ; [2 2],[11.66666667  8.33333333] ; [2.33333333 1.66666667],0
a8,1,0.714106,0.13421,[ 8 37] ; [1 7],[ 7.64150943 37.35849057] ; [1.35849057 6.64150943],0
n4,1,0.740857,0.109375,[27 21] ; [5 3],[27.42857143 20.57142857] ; [4.57142857 3.42857143],0
b5,1,0.741988,0.108387,[27 21] ; [4 4],[26.57142857 21.42857143] ; [4.42857143 3.57142857],0
p11,1,0.824483,0.049188,[28 20] ; [5 3],[28.28571429 19.71428571] ; [4.71428571 3.28571429],0
v2,1,0.864066,0.02931,[12 35] ; [2 5],[12.18518519 34.81481481] ; [1.81481481 5.18518519],0
p8,1,0.96575,0.001844,[18 29] ; [3 5],[17.94545455 29.05454545] ; [3.05454545 4.94545455],0
