Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,84.856616,[ 8 58] ; [238  91],[41.10379747 24.89620253] ; [204.89620253 124.10379747],1
d4,1,0.0,60.31411,[35 31] ; [299  30],[55.80759494 10.19240506] ; [278.19240506  50.80759494],1
d3,1,9e-06,19.746738,[31 35] ; [245  84],[46.1164557 19.8835443] ; [229.8835443  99.1164557],1
a5,1,0.000395,12.557833,[41 25] ; [269  60],[51.79746835 14.20253165] ; [258.20253165  70.79746835],1
a4,1,0.000519,12.045841,[18 47] ; [168 160],[30.76335878 34.23664122] ; [155.23664122 172.76335878],1
u1,1,0.000583,11.828716,[ 3 63] ; [ 76 253],[13.2 52.8] ; [ 65.8 263.2],1
p2,1,0.0009,11.022054,[49 16] ; [294  32],[57.02046036  7.97953964] ; [285.97953964  40.02046036],1
p4,1,0.002913,8.861457,[34 31] ; [232  94],[44.21994885 20.78005115] ; [221.78005115 104.21994885],0
d2,1,0.004615,8.024311,[22 44] ; [172 156],[32.49746193 33.50253807] ; [161.50253807 166.49746193],0
p3,1,0.00622,7.485297,[27 38] ; [196 131],[36.97704082 28.02295918] ; [186.02295918 140.97704082],0
p1,1,0.00626,7.474007,[12 53] ; [ 25 303],[ 6.11959288 58.88040712] ; [ 30.88040712 297.11959288],0
s5,1,0.01468,5.954435,[15 47] ; [130 190],[23.53403141 38.46596859] ; [121.46596859 198.53403141],0
a2,1,0.021284,5.303416,[ 9 57] ; [ 89 240],[16.37468354 49.62531646] ; [ 81.62531646 247.37468354],0
s6,1,0.022641,5.195839,[37 27] ; [233  90],[44.65116279 19.34883721] ; [225.34883721  97.65116279],0
p9,1,0.028024,4.826585,[55 10] ; [302  23],[59.5  5.5] ; [297.5  27.5],0
b1,1,0.031948,4.601273,[31 35] ; [109 220],[23.39240506 42.60759494] ; [116.60759494 212.39240506],0
n4,1,0.036959,4.352279,[49 17] ; [279  50],[54.80506329 11.19493671] ; [273.19493671  55.80506329],0
s1,1,0.041872,4.140359,[ 4 60] ; [  6 319],[ 1.64524422 62.35475578] ; [  8.35475578 316.64524422],0
p6,1,0.06248,3.470302,[21 42] ; [147 172],[27.70680628 35.29319372] ; [140.29319372 178.70680628],0
p10,1,0.072994,3.214367,[53 11] ; [293  31],[57.07216495  6.92783505] ; [288.92783505  35.07216495],0
p7,1,0.094926,2.788786,[40 24] ; [231  86],[45.52230971 18.47769029] ; [225.47769029  91.52230971],0
v3,1,0.112345,2.520922,[28 38] ; [168 148],[33.86387435 32.13612565] ; [162.13612565 153.86387435],0
a7,1,0.11716,2.454882,[42 24] ; [240  88],[47.23857868 18.76142132] ; [234.76142132  93.23857868],0
v2,1,0.117236,2.453867,[39 24] ; [229  90],[44.19895288 18.80104712] ; [223.80104712  95.19895288],0
s8,1,0.174621,1.842822,[28 37] ; [171 156],[32.99744898 32.00255102] ; [166.00255102 160.99744898],0
n6,1,0.19634,1.669392,[55 11] ; [291  36],[58.10687023  7.89312977] ; [287.89312977  39.10687023],0
s2,1,0.203266,1.618749,[29 34] ; [178 147],[33.61082474 29.38917526] ; [173.38917526 151.61082474],0
r2,1,0.247226,1.338913,[60  5] ; [311  14],[61.83333333  3.16666667] ; [309.16666667  15.83333333],0
b2,1,0.32005,0.988743,[25 25] ; [ 93 127],[21.85185185 28.14814815] ; [ 96.14814815 123.85185185],0
b3,1,0.32005,0.988743,[25 25] ; [ 93 127],[21.85185185 28.14814815] ; [ 96.14814815 123.85185185],0
n5,1,0.324076,0.972425,[52 14] ; [274  53],[54.7480916 11.2519084] ; [271.2519084  55.7480916],0
p8,1,0.324144,0.972152,[36 28] ; [201 119],[39.5 24.5] ; [197.5 122.5],0
v4,1,0.33591,0.925978,[62  3] ; [318   8],[63.1713555  1.8286445] ; [316.8286445   9.1713555],0
a8,1,0.377058,0.780272,[ 7 54] ; [ 47 248],[ 9.25280899 51.74719101] ; [ 44.74719101 250.25280899],0
r3,1,0.420283,0.649523,[62  3] ; [320   9],[63.02030457  1.97969543] ; [318.97969543  10.02030457],0
p12,1,0.45119,0.56766,[ 5 60] ; [ 35 289],[ 6.68380463 58.31619537] ; [ 33.31619537 290.68380463],0
p5,1,0.521005,0.411903,[ 8 56] ; [ 51 275],[ 9.68205128 54.31794872] ; [ 49.31794872 276.68205128],0
n2,1,0.540323,0.374941,[8 1] ; [45 11],[7.33846154 1.66153846] ; [45.66153846 10.33846154],0
r4,1,0.550526,0.356376,[60  6] ; [306  23],[61.15443038  4.84556962] ; [304.84556962  24.15443038],0
s4,1,0.55797,0.343232,[ 8 57] ; [ 49 275],[ 9.52442159 55.47557841] ; [ 47.47557841 276.52442159],0
s7,1,0.565118,0.330919,[30 32] ; [165 150],[32.06896552 29.93103448] ; [162.93103448 152.06896552],0
a3,1,0.573969,0.316087,[49 17] ; [254  74],[50.75634518 15.24365482] ; [252.24365482  75.75634518],0
u3,1,0.606586,0.265176,[12  5] ; [48 27],[11.08695652  5.91304348] ; [48.91304348 26.08695652],0
u2,1,0.719626,0.128852,[11  6] ; [45 30],[10.34782609  6.65217391] ; [45.65217391 29.34782609],0
a6,1,0.758442,0.094573,[44 22] ; [225 103],[45.06091371 20.93908629] ; [223.93908629 104.06091371],0
n3,1,0.770639,0.084995,[6 3] ; [40 16],[6.36923077 2.63076923] ; [39.63076923 16.36923077],0
a1,1,0.833474,0.044204,[ 3 63] ; [ 17 312],[ 3.34177215 62.65822785] ; [ 16.65822785 312.34177215],0
r1,1,0.838617,0.041478,[56 10] ; [275  53],[55.44670051 10.55329949] ; [275.55329949  52.44670051],0
u4,1,0.89434,0.01764,[ 2 64] ; [  9 320],[ 1.83797468 64.16202532] ; [  9.16202532 319.83797468],0
n1,1,0.911753,0.012283,[4 5] ; [26 30],[4.15384615 4.84615385] ; [25.84615385 30.15384615],0
b4,1,0.948818,0.004121,[40 26] ; [198 131],[39.76708861 26.23291139] ; [198.23291139 130.76708861],0
b5,1,0.976957,0.000834,[41 25] ; [205 124],[41.10379747 24.89620253] ; [204.89620253 124.10379747],0
s3,1,0.983983,0.000403,[36 28] ; [181 140],[36.07272727 27.92727273] ; [180.92727273 140.07272727],0
