Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,132.33124,[273  91] ; [ 6 77],[227.19463087 136.80536913] ; [51.80536913 31.19463087],1
d4,1,0.0,104.656646,[335  29] ; [38 45],[303.74049217  60.25950783] ; [69.25950783 13.74049217],1
d3,1,0.0,54.685458,[288  76] ; [32 51],[260.58165548 103.41834452] ; [59.41834452 23.58165548],1
a4,1,3e-06,21.687949,[173 190] ; [16 66],[154.17303371 208.82696629] ; [34.82696629 47.17303371],1
d2,1,6e-06,20.410384,[192 172] ; [21 62],[173.44966443 190.55033557] ; [39.55033557 43.44966443],1
a3,1,0.000214,13.70774,[269  93] ; [44 38],[255.19369369 106.80630631] ; [57.80630631 24.19369369],1
a5,1,0.000543,11.960369,[289  75] ; [51 32],[276.86800895  87.13199105] ; [63.13199105 19.86800895],1
a2,1,0.001157,10.557753,[ 90 274] ; [ 7 76],[ 78.98881432 285.01118568] ; [18.01118568 64.98881432],0
u1,1,0.001233,10.440053,[ 71 293] ; [ 4 79],[ 61.0738255 302.9261745] ; [13.9261745 69.0738255],0
p1,1,0.001324,10.308638,[ 36 324] ; [19 64],[ 44.69525959 315.30474041] ; [10.30474041 72.69525959],0
p2,1,0.001337,10.290664,[337  25] ; [68 15],[329.46067416  32.53932584] ; [75.53932584  7.46067416],0
r3,1,0.001965,9.581646,[351  11] ; [74  9],[345.73033708  16.26966292] ; [79.26966292  3.73033708],0
r4,1,0.014211,6.011686,[349  15] ; [74  9],[344.45637584  19.54362416] ; [78.54362416  4.45637584],0
r1,1,0.016512,5.747468,[313  49] ; [63 20],[305.86966292  56.13033708] ; [70.13033708 12.86966292],0
p7,1,0.025239,5.007383,[299  59] ; [59 22],[291.9453303  66.0546697] ; [66.0546697 14.9453303],0
p4,1,0.037924,4.308436,[272  92] ; [52 30],[264.43049327  99.56950673] ; [59.56950673 22.43049327],0
v1,1,0.03876,4.271356,[218 138] ; [40 42],[209.69863014 146.30136986] ; [48.30136986 33.69863014],0
s1,1,0.059363,3.555098,[  8 354] ; [ 5 77],[ 10.5990991 351.4009009] ; [ 2.4009009 79.5990991],0
p12,1,0.06854,3.317635,[ 30 333] ; [12 69],[ 34.33783784 328.66216216] ; [ 7.66216216 73.33783784],0
u3,1,0.071602,3.245903,[57 37] ; [17 22],[52.30075188 41.69924812] ; [21.69924812 17.30075188],0
v4,1,0.080461,3.055556,[355   6] ; [79  4],[352.86936937   8.13063063] ; [81.13063063  1.86936937],0
a7,1,0.105632,2.618384,[280  83] ; [57 26],[274.28475336  88.71524664] ; [62.71524664 20.28475336],0
a8,1,0.130076,2.291596,[ 52 276] ; [ 7 70],[ 47.78271605 280.21728395] ; [11.21728395 65.78271605],0
n4,1,0.140268,2.175015,[293  71] ; [60 22],[288.09865471  75.90134529] ; [64.90134529 17.09865471],0
s8,1,0.168243,1.898528,[182 178] ; [35 48],[176.34311512 183.65688488] ; [40.65688488 42.34311512],0
a1,1,0.241038,1.374511,[ 20 344] ; [ 2 81],[ 17.91498881 346.08501119] ; [ 4.08501119 78.91498881],0
a6,1,0.270553,1.21394,[246 117] ; [51 32],[241.72869955 121.27130045] ; [55.27130045 27.72869955],0
p11,1,0.283151,1.151906,[311  53] ; [67 16],[307.81208054  56.18791946] ; [70.18791946 12.81208054],0
s6,1,0.296173,1.091346,[249 102] ; [52 28],[245.12993039 105.87006961] ; [55.87006961 24.12993039],0
p9,1,0.322176,0.980092,[323  39] ; [70 12],[320.41891892  41.58108108] ; [72.58108108  9.41891892],0
p3,1,0.324214,0.971872,[231 132] ; [48 35],[227.07847534 135.92152466] ; [51.92152466 31.07847534],0
v2,1,0.361315,0.833319,[210 144] ; [43 37],[206.3640553 147.6359447] ; [46.6359447 33.3640553],0
b2,1,0.362752,0.828343,[ 79 141] ; [21 28],[ 81.78438662 138.21561338] ; [18.21561338 30.78438662],0
b3,1,0.362752,0.828343,[ 79 141] ; [21 28],[ 81.78438662 138.21561338] ; [18.21561338 30.78438662],0
s5,1,0.451905,0.56587,[138 211] ; [28 52],[135.04428904 213.95571096] ; [30.95571096 49.04428904],0
n3,1,0.528202,0.397849,[42 20] ; [7 5],[41.05405405 20.94594595] ; [7.94594595 4.05405405],0
s3,1,0.534328,0.386154,[205 155] ; [48 31],[207.4715262 152.5284738] ; [45.5284738 33.4715262],0
v3,1,0.539529,0.376413,[150 202] ; [38 44],[152.47926267 199.52073733] ; [35.52073733 46.47926267],0
s7,1,0.583246,0.301017,[180 165] ; [45 36],[182.21830986 162.78169014] ; [42.78169014 38.21830986],0
b5,1,0.588107,0.29331,[203 161] ; [49 34],[205.20805369 158.79194631] ; [46.79194631 36.20805369],0
n5,1,0.615082,0.25284,[288  75] ; [63 19],[286.32134831  76.67865169] ; [64.67865169 17.32134831],0
s2,1,0.634034,0.226631,[191 170] ; [41 41],[189.05643341 171.94356659] ; [42.94356659 39.05643341],0
b1,1,0.661285,0.191967,[131 233] ; [32 51],[132.73378076 231.26621924] ; [30.26621924 52.73378076],0
b4,1,0.671009,0.180424,[210 154] ; [50 33],[211.72259508 152.27740492] ; [48.27740492 34.72259508],0
p10,1,0.684208,0.165427,[316  47] ; [70 12],[314.87191011  48.12808989] ; [71.12808989 10.87191011],0
u2,1,0.80021,0.064047,[51 44] ; [20 19],[50.3358209 44.6641791] ; [20.6641791 18.3358209],0
n2,1,0.833165,0.044371,[49 14] ; [9 3],[48.72 14.28] ; [9.28 2.72],0
s4,1,0.842294,0.039585,[ 60 298] ; [13 69],[ 59.39545455 298.60454545] ; [13.60454545 68.39545455],0
p6,1,0.863652,0.02949,[175 185] ; [39 43],[174.29864253 185.70135747] ; [39.70135747 42.29864253],0
u4,1,0.863655,0.029489,[ 10 354] ; [ 2 81],[  9.77181208 354.22818792] ; [ 2.22818792 80.77181208],0
n1,1,0.904137,0.014505,[27 35] ; [5 7],[26.81081081 35.18918919] ; [5.18918919 6.81081081],0
p5,1,0.962963,0.002156,[ 62 301] ; [14 69],[ 61.85650224 301.14349776] ; [14.14349776 68.85650224],0
n6,1,0.965155,0.001908,[316  44] ; [73 10],[316.11738149  43.88261851] ; [72.88261851 10.11738149],0
