Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,25.269921,[69 28] ; [ 7 26],[56.70769231 40.29230769] ; [19.29230769 13.70769231],1
s3,1,0.000259,13.346621,[66 29] ; [11 22],[57.1484375 37.8515625] ; [19.8515625 13.1484375],1
s5,1,0.000337,12.851126,[52 42] ; [ 6 26],[43.26984127 50.73015873] ; [14.73015873 17.26984127],1
s7,1,0.001734,9.811666,[74 18] ; [16 15],[67.31707317 24.68292683] ; [22.68292683  8.31707317],0
d5,1,0.020444,5.373576,[83 12] ; [23 10],[78.671875 16.328125] ; [27.328125  5.671875],0
p5,1,0.02066,5.355256,[32 65] ; [ 4 29],[26.86153846 70.13846154] ; [ 9.13846154 23.86153846],0
s8,1,0.027497,4.859327,[67 29] ; [16 17],[61.76744186 34.23255814] ; [21.23255814 11.76744186],0
d4,1,0.03243,4.575609,[84 11] ; [24  9],[80.15625 14.84375] ; [27.84375  5.15625],0
p10,1,0.041782,4.144012,[90  6] ; [27  6],[87.06976744  8.93023256] ; [29.93023256  3.06976744],0
p9,1,0.049072,3.872901,[93  3] ; [29  4],[90.79069767  5.20930233] ; [31.20930233  1.79069767],0
a1,1,0.076555,3.136565,[14 83] ; [ 1 32],[11.19230769 85.80769231] ; [ 3.80769231 29.19230769],0
p2,1,0.096864,2.756435,[84 13] ; [32  1],[86.55384615 10.44615385] ; [29.44615385  3.55384615],0
b2,1,0.117159,2.454901,[26 33] ; [14  8],[29.13580247 29.86419753] ; [10.86419753 11.13580247],0
b3,1,0.117159,2.454901,[26 33] ; [14  8],[29.13580247 29.86419753] ; [10.86419753 11.13580247],0
n6,1,0.184348,1.762219,[90  5] ; [29  4],[88.3203125  6.6796875] ; [30.6796875  2.3203125],0
u2,1,0.189465,1.721773,[14  6] ; [4 5],[12.4137931  7.5862069] ; [5.5862069 3.4137931],0
u3,1,0.189465,1.721773,[14  6] ; [4 5],[12.4137931  7.5862069] ; [5.5862069 3.4137931],0
a2,1,0.227676,1.455324,[28 69] ; [ 6 27],[25.36923077 71.63076923] ; [ 8.63076923 24.36923077],0
a7,1,0.228407,1.450754,[65 31] ; [26  7],[67.72093023 28.27906977] ; [23.27906977  9.72093023],0
b4,1,0.259232,1.272855,[60 37] ; [24  9],[62.67692308 34.32307692] ; [21.32307692 11.67692308],0
n3,1,0.260452,1.266353,[8 6] ; [5 1],[9.1 4.9] ; [3.9 2.1],0
a4,1,0.269197,1.220835,[49 48] ; [13 20],[46.26153846 50.73846154] ; [15.73846154 17.26153846],0
r4,1,0.274831,1.192474,[93  4] ; [30  3],[91.77692308  5.22307692] ; [31.22307692  1.77692308],0
a5,1,0.28634,1.13675,[79 18] ; [24  9],[76.85384615 20.14615385] ; [26.14615385  6.85384615],0
p12,1,0.289743,1.120814,[23 73] ; [ 5 28],[20.8372093 75.1627907] ; [ 7.1627907 25.8372093],0
d3,1,0.291642,1.112026,[73 23] ; [22 11],[70.69767442 25.30232558] ; [24.30232558  8.69767442],0
p7,1,0.346964,0.88453,[83 11] ; [27  6],[81.41732283 12.58267717] ; [28.58267717  4.41732283],0
a8,1,0.366102,0.816853,[13 77] ; [ 2 24],[11.63793103 78.36206897] ; [ 3.36206897 22.63793103],0
d1,1,0.371909,0.797276,[67 30] ; [20 13],[64.91538462 32.08461538] ; [22.08461538 10.91538462],0
p1,1,0.373565,0.791772,[14 82] ; [ 7 26],[15.62790698 80.37209302] ; [ 5.37209302 27.62790698],0
n4,1,0.387375,0.747167,[90  7] ; [32  1],[91.03076923  5.96923077] ; [30.96923077  2.03076923],0
n2,1,0.394305,0.725624,[9 5] ; [5 1],[9.8 4.2] ; [4.2 1.8],0
r3,1,0.443798,0.586442,[94  3] ; [31  2],[93.26923077  3.73076923] ; [31.73076923  1.26923077],0
d2,1,0.504128,0.446235,[53 43] ; [16 17],[51.34883721 44.65116279] ; [17.65116279 15.34883721],0
a3,1,0.531695,0.39115,[77 19] ; [24  8],[75.75 20.25] ; [25.25  6.75],0
p8,1,0.546037,0.364464,[74 21] ; [24  9],[72.734375 22.265625] ; [25.265625  7.734375],0
b1,1,0.66359,0.189191,[37 60] ; [14 19],[38.05384615 58.94615385] ; [12.94615385 20.05384615],0
b5,1,0.694898,0.153835,[55 42] ; [20 13],[55.96153846 41.03846154] ; [19.03846154 13.96153846],0
n1,1,0.700668,0.147778,[7 7] ; [3 2],[7.36842105 6.63157895] ; [2.63157895 2.36842105],0
v1,1,0.70372,0.144631,[73 23] ; [24  9],[72.18604651 23.81395349] ; [24.81395349  8.18604651],0
a6,1,0.721553,0.12701,[63 32] ; [23 10],[63.828125 31.171875] ; [22.171875 10.828125],0
r1,1,0.753362,0.098728,[80 17] ; [28  5],[80.58461538 16.41538462] ; [27.41538462  5.58461538],0
