Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,41.516868,[28 20] ; [ 12 102],[11.85185185 36.14814815] ; [28.14814815 85.85185185],1
s2,1,0.0,32.958961,[34 14] ; [26 87],[17.88819876 30.11180124] ; [42.11180124 70.88819876],1
s6,1,2e-06,22.799677,[36 12] ; [38 74],[22.2 25.8] ; [51.8 60.2],1
s3,1,1.4e-05,18.834961,[35 13] ; [39 71],[22.48101266 25.51898734] ; [51.51898734 58.48101266],1
s5,1,0.000135,14.570812,[18 29] ; [13 97],[ 9.28025478 37.71974522] ; [21.71974522 88.28025478],1
a3,1,0.006191,7.493874,[28 20] ; [40 74],[20.14814815 27.85185185] ; [47.85185185 66.14814815],0
r1,1,0.009587,6.710139,[35 13] ; [58 56],[27.55555556 20.44444444] ; [65.44444444 48.55555556],0
p10,1,0.010044,6.627034,[35 13] ; [56 54],[27.64556962 20.35443038] ; [63.35443038 46.64556962],0
s4,1,0.010116,6.614407,[16 32] ; [17 94],[ 9.96226415 38.03773585] ; [23.03773585 87.96226415],0
u3,1,0.011755,6.347381,[14  6] ; [28 45],[ 9.03225806 10.96774194] ; [32.96774194 40.03225806],0
p6,1,0.012236,6.276282,[18 29] ; [22 91],[11.75 35.25] ; [28.25 84.75],0
p5,1,0.013854,6.056659,[ 5 43] ; [  2 111],[ 2.08695652 45.91304348] ; [  4.91304348 108.08695652],0
p4,1,0.019844,5.42554,[24 24] ; [34 77],[17.50943396 30.49056604] ; [40.49056604 70.50943396],0
d5,1,0.028658,4.788032,[34 14] ; [59 54],[27.72670807 20.27329193] ; [65.27329193 47.72670807],0
p2,1,0.035723,4.410295,[39  9] ; [73 40],[33.39130435 14.60869565] ; [78.60869565 34.39130435],0
d1,1,0.040437,4.199442,[19 29] ; [27 87],[13.62962963 34.37037037] ; [32.37037037 81.62962963],0
a7,1,0.041534,4.154101,[36 12] ; [65 47],[30.3 17.7] ; [70.7 41.3],0
v3,1,0.041553,4.153339,[14 33] ; [17 92],[ 9.33974359 37.66025641] ; [21.66025641 87.33974359],0
p7,1,0.047082,3.942442,[27 19] ; [45 64],[21.36774194 24.63225806] ; [50.63225806 58.36774194],0
r2,1,0.048124,3.905644,[44  4] ; [89 24],[39.65217391  8.34782609] ; [93.34782609 19.65217391],0
d4,1,0.052164,3.770515,[35 13] ; [64 49],[29.51552795 18.48447205] ; [69.48447205 43.51552795],0
p3,1,0.054874,3.685924,[18 30] ; [26 88],[13.03703704 34.96296296] ; [30.96296296 83.03703704],0
p8,1,0.059666,3.546655,[24 23] ; [40 74],[18.68322981 28.31677019] ; [45.31677019 68.68322981],0
n5,1,0.074526,3.180411,[33 15] ; [60 52],[27.9 20.1] ; [65.1 46.9],0
n6,1,0.08098,3.045113,[40  8] ; [80 34],[35.55555556 12.44444444] ; [84.44444444 29.55555556],0
p1,1,0.087359,2.922374,[ 7 41] ; [  7 105],[ 4.2 43.8] ; [  9.8 102.2],0
n4,1,0.107907,2.584617,[30 18] ; [55 58],[25.34161491 22.65838509] ; [59.65838509 53.34161491],0
v4,1,0.126926,2.32971,[44  4] ; [93 20],[40.8447205  7.1552795] ; [96.1552795 16.8447205],0
r3,1,0.126926,2.32971,[44  4] ; [93 20],[40.8447205  7.1552795] ; [96.1552795 16.8447205],0
r4,1,0.136624,2.21558,[38 10] ; [77 37],[34.07407407 13.92592593] ; [80.92592593 33.07407407],0
a4,1,0.154762,2.024676,[ 9 39] ; [ 12 102],[ 6.22222222 41.77777778] ; [14.77777778 99.22222222],0
a6,1,0.156863,2.004211,[19 29] ; [59 55],[23.11111111 24.88888889] ; [54.88888889 59.11111111],0
u2,1,0.163489,1.941653,[12  8] ; [31 42],[ 9.24731183 10.75268817] ; [33.75268817 39.24731183],0
b2,1,0.181345,1.786569,[ 9 21] ; [10 47],[ 6.55172414 23.44827586] ; [12.44827586 44.55172414],0
b3,1,0.181345,1.786569,[ 9 21] ; [10 47],[ 6.55172414 23.44827586] ; [12.44827586 44.55172414],0
p9,1,0.187587,1.736468,[33 14] ; [65 45],[29.33757962 17.66242038] ; [68.66242038 41.33757962],0
p11,1,0.209183,1.57707,[36 12] ; [74 40],[32.59259259 15.40740741] ; [77.40740741 36.59259259],0
d3,1,0.28446,1.145659,[28 20] ; [55 57],[24.9 23.1] ; [58.1 53.9],0
b5,1,0.285104,1.142597,[26 22] ; [72 42],[29.03703704 18.96296296] ; [68.96296296 45.03703704],0
s1,1,0.330363,0.947475,[ 4 44] ; [  5 107],[ 2.7 45.3] ; [  6.3 105.7],0
b4,1,0.401407,0.704109,[32 16] ; [68 46],[29.62962963 18.37037037] ; [70.37037037 43.62962963],0
n3,1,0.412646,0.671165,[7 7] ; [25 15],[8.2962963 5.7037037] ; [23.7037037 16.2962963],0
n1,1,0.562382,0.335597,[5 9] ; [11 29],[4.14814815 9.85185185] ; [11.85185185 28.14814815],0
b1,1,0.585943,0.296725,[18 30] ; [48 66],[19.55555556 28.44444444] ; [46.44444444 67.55555556],0
u1,1,0.605955,0.266108,[ 2 46] ; [  3 111],[ 1.48148148 46.51851852] ; [  3.51851852 110.48148148],0
n2,1,0.619532,0.246526,[10  4] ; [25 14],[9.24528302 4.75471698] ; [25.75471698 13.24528302],0
p12,1,0.626017,0.237501,[ 1 47] ; [  4 109],[ 1.49068323 46.50931677] ; [  3.50931677 109.49068323],0
a1,1,0.631932,0.22945,[ 1 47] ; [  4 110],[ 1.48148148 46.51851852] ; [  3.51851852 110.48148148],0
d2,1,0.691519,0.157446,[12 36] ; [25 88],[11.0310559 36.9689441] ; [25.9689441 87.0310559],0
v2,1,0.763863,0.090247,[14 32] ; [30 77],[13.22875817 32.77124183] ; [30.77124183 76.22875817],0
a8,1,0.950296,0.003886,[ 5 41] ; [12 95],[ 5.11111111 40.88888889] ; [11.88888889 95.11111111],0
