Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.000133,14.597115,[11  3] ; [ 8 30],[5.11538462 8.88461538] ; [13.88461538 24.11538462],1
p4,1,0.006074,7.528302,[11  3] ; [14 25],[6.60377358 7.39622642] ; [18.39622642 20.60377358],0
s8,1,0.009696,6.689838,[9 5] ; [10 29],[5.01886792 8.98113208] ; [13.98113208 25.01886792],0
s2,1,0.015956,5.807665,[12  2] ; [19 20],[8.18867925 5.81132075] ; [22.81132075 16.18867925],0
s7,1,0.01623,5.777778,[10  3] ; [15 24],[6.25 6.75] ; [18.75 20.25],0
d3,1,0.016889,5.707839,[5 9] ; [28 11],[8.71698113 5.28301887] ; [24.28301887 14.71698113],0
p8,1,0.068192,3.326023,[7 7] ; [ 9 29],[4.30769231 9.69230769] ; [11.69230769 26.30769231],0
r3,1,0.071069,3.258145,[13  1] ; [26 12],[10.5  3.5] ; [28.5  9.5],0
p7,1,0.07728,3.121203,[10  3] ; [18 19],[7.28 5.72] ; [20.72 16.28],0
n5,1,0.081822,3.02834,[11  2] ; [22 16],[8.41176471 4.58823529] ; [24.58823529 13.41176471],0
s3,1,0.090844,2.85936,[11  3] ; [20 18],[8.34615385 5.65384615] ; [22.65384615 15.34615385],0
p9,1,0.096429,2.763629,[12  2] ; [24 15],[9.50943396 4.49056604] ; [26.49056604 12.50943396],0
a5,1,0.104692,2.632579,[11  3] ; [21 18],[8.45283019 5.54716981] ; [23.54716981 15.45283019],0
p11,1,0.13079,2.283103,[12  2] ; [25 14],[9.77358491 4.22641509] ; [27.22641509 11.77358491],0
u3,1,0.156582,2.006932,[1 4] ; [9 7],[2.38095238 2.61904762] ; [7.61904762 8.38095238],0
n3,1,0.18262,1.776169,[2 4] ; [11  6],[3.39130435 2.60869565] ; [9.60869565 7.39130435],0
d5,1,0.230132,1.440043,[12  2] ; [27 12],[10.30188679  3.69811321] ; [28.69811321 10.30188679],0
d4,1,0.256789,1.285985,[9 5] ; [31  8],[10.56603774  3.43396226] ; [29.43396226  9.56603774],0
n2,1,0.278493,1.174428,[5 1] ; [10  7],[3.91304348 2.08695652] ; [11.08695652  5.91304348],0
b5,1,0.31977,0.989888,[11  3] ; [25 14],[9.50943396 4.49056604] ; [26.49056604 12.50943396],0
d1,1,0.324363,0.971274,[ 4 10] ; [17 22],[5.54716981 8.45283019] ; [15.45283019 23.54716981],0
r2,1,0.350656,0.871083,[9 4] ; [19 16],[7.58333333 5.41666667] ; [20.41666667 14.58333333],0
