Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,118.950524,[ 63 180] ; [312 139],[131.30403458 111.69596542] ; [243.69596542 207.30403458],1
p6,1,0.0,87.216646,[ 33 209] ; [224 228],[ 89.6167147 152.3832853] ; [167.3832853 284.6167147],1
p2,1,0.0,52.112121,[171  73] ; [414  40],[204.49856734  39.50143266] ; [380.50143266  73.49856734],1
p3,1,0.0,50.785898,[ 80 163] ; [278 176],[124.81205165 118.18794835] ; [233.18794835 220.81205165],1
p4,1,0.0,46.121725,[108 135] ; [321 133],[149.56527977  93.43472023] ; [279.43472023 174.56527977],1
p10,1,0.0,25.471531,[172  69] ; [394  59],[196.55043228  44.44956772] ; [369.44956772  83.55043228],1
p11,1,2e-06,23.104672,[168  76] ; [384  71],[192.68669528  51.31330472] ; [359.31330472  95.68669528],1
p9,1,2.5e-05,17.796074,[183  58] ; [399  53],[202.3982684  38.6017316] ; [379.6017316  72.3982684],1
s5,1,2.8e-05,17.522885,[ 55 174] ; [179 266],[ 79.50445104 149.49554896] ; [154.49554896 290.50445104],1
s7,1,0.000493,12.140253,[ 96 135] ; [243 193],[117.4047976 113.5952024] ; [221.5952024 214.4047976],1
r4,1,0.000836,11.159154,[230  14] ; [449   6],[237.018598   6.981402] ; [441.981402  13.018598],1
r3,1,0.000861,11.104935,[228  15] ; [447   7],[235.32998565   7.67001435] ; [439.67001435  14.32998565],1
n5,1,0.000937,10.947349,[165  78] ; [359  94],[182.94827586  60.05172414] ; [341.05172414 111.94827586],1
p5,1,0.001703,9.844707,[ 15 227] ; [ 64 389],[ 27.50791367 214.49208633] ; [ 51.49208633 401.50791367],0
a8,1,0.001769,9.775098,[ 19 202] ; [ 73 337],[ 32.22187005 188.77812995] ; [ 59.77812995 350.22187005],0
v1,1,0.003311,8.62739,[113 124] ; [265 181],[131.16544656 105.83455344] ; [246.83455344 199.16544656],0
s8,1,0.007306,7.196044,[ 96 146] ; [227 224],[112.79365079 129.20634921] ; [210.20634921 240.79365079],0
a3,1,0.008316,6.964027,[163  80] ; [346 107],[177.7112069  65.2887931] ; [331.2887931 121.7112069],0
n4,1,0.020998,5.326968,[180  64] ; [369  85],[191.91404011  52.08595989] ; [357.08595989  96.91404011],0
v2,1,0.022258,5.225492,[122 109] ; [272 167],[135.84179104  95.15820896] ; [258.15820896 180.84179104],0
n6,1,0.024486,5.059867,[197  47] ; [393  58],[207.13669065  36.86330935] ; [382.86330935  68.13669065],0
s2,1,0.037858,4.311381,[110 128] ; [247 206],[122.96092619 115.03907381] ; [234.03907381 218.96092619],0
s3,1,0.038997,4.26101,[123 116] ; [269 182],[135.77971014 103.22028986] ; [256.22028986 194.77971014],0
b4,1,0.04288,4.100124,[155  89] ; [253 202],[142.42060086 101.57939914] ; [265.57939914 189.42060086],0
v3,1,0.052712,3.753029,[ 84 144] ; [196 243],[ 95.71214393 132.28785607] ; [184.28785607 254.71214393],0
d5,1,0.06442,3.41978,[192  52] ; [381  71],[200.87931034  43.12068966] ; [372.12068966  79.87931034],0
b5,1,0.072726,3.220393,[157  87] ; [261 194],[145.91130186  98.08869814] ; [272.08869814 182.91130186],0
