Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a7,1,0.01654,5.744545,[302 101] ; [3 5],[299.06326034 103.93673966] ; [5.93673966 2.06326034],0
p2,1,0.027601,4.852843,[327  76] ; [4 4],[324.55717762  78.44282238] ; [6.44282238 1.55717762],0
p11,1,0.030893,4.658884,[327  78] ; [4 4],[324.58837772  80.41162228] ; [6.41162228 1.58837772],0
a6,1,0.035381,4.426707,[290 115] ; [3 5],[287.32445521 117.67554479] ; [5.67554479 2.32445521],0
d5,1,0.04324,4.085989,[321  83] ; [4 4],[318.68932039  85.31067961] ; [6.31067961 1.68932039],0
s6,1,0.043712,4.067667,[203 191] ; [7 1],[205.82089552 188.17910448] ; [4.17910448 3.82089552],0
n1,1,0.058308,3.584856,[26 61] ; [3 1],[27.72527473 59.27472527] ; [1.27472527 2.72527473],0
s5,1,0.070978,3.260248,[ 88 299] ; [4 4],[ 90.13670886 296.86329114] ; [1.86329114 6.13670886],0
a1,1,0.080998,3.04476,[ 10 395] ; [1 7],[ 10.78692494 394.21307506] ; [0.21307506 7.78692494],0
d3,1,0.092019,2.838688,[267 137] ; [3 5],[264.75728155 139.24271845] ; [5.24271845 2.75728155],0
b5,1,0.12805,2.315988,[258 147] ; [3 5],[255.94430993 149.05569007] ; [5.05569007 2.94430993],0
d4,1,0.206436,1.596248,[326  79] ; [5 3],[324.58837772  80.41162228] ; [6.41162228 1.58837772],0
v2,1,0.207146,1.591259,[202 182] ; [2 5],[200.34782609 183.65217391] ; [3.65217391 3.34782609],0
n5,1,0.231851,1.429468,[271 130] ; [7 1],[272.56234719 128.43765281] ; [5.43765281 2.56234719],0
p7,1,0.237322,1.39643,[231 165] ; [3 5],[229.36633663 166.63366337] ; [4.63366337 3.36633663],0
s8,1,0.242598,1.365435,[ 83 321] ; [3 5],[ 84.33009709 319.66990291] ; [1.66990291 6.33009709],0
n4,1,0.278721,1.173316,[282 122] ; [7 1],[283.38834951 120.61165049] ; [5.61165049 2.38834951],0
d2,1,0.322717,0.977904,[171 232] ; [2 6],[169.63260341 233.36739659] ; [3.36739659 4.63260341],0
s4,1,0.340945,0.906875,[ 53 344] ; [2 6],[ 53.91358025 343.08641975] ; [1.08641975 6.91358025],0
d1,1,0.359207,0.840665,[218 187] ; [3 5],[216.71912833 188.28087167] ; [4.28087167 3.71912833],0
p10,1,0.36987,0.8041,[304  95] ; [5 3],[302.92628993  96.07371007] ; [6.07371007 1.92628993],0
b1,1,0.381456,0.766005,[142 263] ; [4 4],[143.17191283 261.82808717] ; [2.82808717 5.17191283],0
b4,1,0.390533,0.737283,[243 162] ; [6 2],[244.17675545 160.82324455] ; [4.82324455 3.17675545],0
p12,1,0.393855,0.727007,[ 22 379] ; [1 7],[ 22.55012225 378.44987775] ; [0.44987775 7.55012225],0
u3,1,0.411636,0.674071,[89 67] ; [1 2],[88.30188679 67.69811321] ; [1.69811321 1.30188679],0
p8,1,0.432583,0.615877,[193 205] ; [5 3],[194.09852217 203.90147783] ; [3.90147783 4.09852217],0
s3,1,0.533536,0.387653,[160 238] ; [2 5],[159.2 238.8] ; [2.8 4.2],0
u2,1,0.537909,0.379429,[80 76] ; [1 2],[79.47169811 76.52830189] ; [1.52830189 1.47169811],0
a4,1,0.553707,0.350717,[160 244] ; [2 5],[159.24087591 244.75912409] ; [2.75912409 4.24087591],0
a3,1,0.574145,0.315796,[247 158] ; [5 2],[247.7184466 157.2815534] ; [4.2815534 2.7184466],0
r1,1,0.605661,0.266543,[330  72] ; [6 2],[329.44390244  72.55609756] ; [6.55609756 1.44390244],0
s2,1,0.638949,0.22012,[119 280] ; [3 5],[119.6019656 279.3980344] ; [2.3980344 5.6019656],0
n3,1,0.659317,0.194355,[69 20] ; [2 1],[68.68478261 20.31521739] ; [2.31521739 0.68478261],0
p9,1,0.732531,0.1168,[318  80] ; [6 2],[317.61576355  80.38423645] ; [6.38423645 1.61576355],0
a5,1,0.734425,0.115087,[276 129] ; [5 3],[275.55690073 129.44309927] ; [5.44309927 2.55690073],0
v3,1,0.834312,0.043754,[125 262] ; [2 5],[124.74365482 262.25634518] ; [2.25634518 4.74365482],0
p3,1,0.838062,0.041768,[166 238] ; [3 5],[165.7184466 238.2815534] ; [3.2815534 4.7184466],0
p6,1,0.841496,0.039992,[112 285] ; [2 6],[111.74814815 285.25185185] ; [2.25185185 5.74814815],0
n2,1,0.90583,0.013995,[69 20] ; [3 1],[68.90322581 20.09677419] ; [3.09677419 0.90322581],0
v1,1,0.943325,0.005054,[192 202] ; [4 4],[192.09950249 201.90049751] ; [3.90049751 4.09950249],0
p4,1,0.955324,0.003138,[204 196] ; [4 4],[203.92156863 196.07843137] ; [4.07843137 3.92156863],0
b2,1,1.0,0.0,[ 72 144] ; [2 4],[ 72. 144.] ; [2. 4.],0
b3,1,1.0,0.0,[ 72 144] ; [2 4],[ 72. 144.] ; [2. 4.],0
