Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,105.241468,[260  46] ; [115 146],[202.38095238 103.61904762] ; [172.61904762  88.38095238],1
p6,1,0.0,51.008855,[166 143] ; [ 65 201],[124.1373913 184.8626087] ; [106.8626087 159.1373913],1
p4,1,0.0,42.981349,[239  72] ; [136 132],[201.42487047 109.57512953] ; [173.57512953  94.42487047],1
p3,1,0.0,35.287285,[201 110] ; [107 161],[165.43696028 145.56303972] ; [142.56303972 125.43696028],1
p2,1,0.0,32.083344,[286  25] ; [200  68],[261.04663212  49.95336788] ; [224.95336788  43.04663212],1
p5,1,0.0,29.322311,[ 65 247] ; [ 14 251],[ 42.71750433 269.28249567] ; [ 36.28249567 228.71750433],1
p11,1,1e-06,24.792429,[269  43] ; [186  83],[244.3373494  67.6626506] ; [210.6626506  58.3373494],1
b5,1,0.000496,12.129799,[173 139] ; [187  82],[193.32185886 118.67814114] ; [166.67814114 102.32185886],1
p10,1,0.001268,10.388039,[275  35] ; [209  56],[260.93913043  49.06086957] ; [223.06086957  41.93913043],0
n5,1,0.009672,6.694257,[254  57] ; [194  73],[241.05190311  69.94809689] ; [206.94809689  60.05190311],0
p1,1,0.010224,6.595489,[ 36 273] ; [ 15 254],[ 27.26470588 281.73529412] ; [ 23.73529412 245.26470588],0
s5,1,0.013489,6.103824,[147 155] ; [100 161],[132.4937833 169.5062167] ; [114.5062167 146.4937833],0
r4,1,0.019256,5.478127,[299  13] ; [245  24],[292.13080895  19.86919105] ; [251.86919105  17.13080895],0
s8,1,0.038484,4.283515,[185 124] ; [138 131],[172.67647059 136.32352941] ; [150.32352941 118.67647059],0
v1,1,0.040375,4.202036,[187 119] ; [135 122],[175.01243339 130.98756661] ; [146.98756661 110.01243339],0
p12,1,0.06379,3.435993,[ 39 273] ; [ 21 248],[ 32.22030981 279.77969019] ; [ 27.77969019 241.22030981],0
p9,1,0.064609,3.41493,[280  31] ; [226  40],[272.73136915  38.26863085] ; [233.26863085  32.73136915],0
s7,1,0.067265,3.348543,[193 107] ; [147 112],[182.4686941 117.5313059] ; [157.5313059 101.4686941],0
a2,1,0.070349,3.274855,[ 70 242] ; [ 78 191],[ 79.4767642 232.5232358] ; [ 68.5232358 200.4767642],0
a5,1,0.087093,2.927292,[242  70] ; [192  77],[233.06024096  78.93975904] ; [200.93975904  68.06024096],0
d4,1,0.118399,2.438369,[267  43] ; [218  50],[260.12110727  49.87889273] ; [224.87889273  43.12110727],0
n6,1,0.125665,2.345256,[273  36] ; [225  43],[266.6932409  42.3067591] ; [231.3067591  36.6932409],0
n3,1,0.151248,2.059615,[33 19] ; [63 21],[36.70588235 15.29411765] ; [59.29411765 24.70588235],0
u1,1,0.154653,2.025749,[ 57 255] ; [ 62 207],[ 63.90361446 248.09638554] ; [ 55.09638554 213.90361446],0
v3,1,0.190139,1.71654,[131 174] ; [ 96 160],[123.41354724 181.58645276] ; [103.58645276 152.41354724],0
d2,1,0.220131,1.503517,[146 165] ; [139 128],[153.34775087 157.65224913] ; [131.65224913 135.34775087],0
r1,1,0.231334,1.432642,[265  47] ; [216  50],[259.64013841  52.35986159] ; [221.35986159  44.64013841],0
n4,1,0.23352,1.41929,[250  62] ; [203  64],[244.10362694  67.89637306] ; [208.89637306  58.10362694],0
b4,1,0.248736,1.33039,[179 133] ; [167 102],[185.80378657 126.19621343] ; [160.19621343 108.80378657],0
n2,1,0.26901,1.221791,[44  9] ; [63 21],[41.39416058 11.60583942] ; [65.60583942 18.39416058],0
d1,1,0.272702,1.203103,[196 116] ; [157 112],[189.56282272 122.43717728] ; [163.43717728 105.56282272],0
d3,1,0.387086,0.748076,[226  85] ; [186  82],[221.29879102  89.70120898] ; [190.70120898  77.29879102],0
s1,1,0.39185,0.733193,[ 11 301] ; [ 13 249],[ 13.04529617 298.95470383] ; [ 10.95470383 251.04529617],0
a8,1,0.430925,0.62033,[ 43 242] ; [ 31 213],[ 39.86767486 245.13232514] ; [ 34.13232514 209.86767486],0
a1,1,0.440708,0.594438,[ 21 291] ; [ 14 255],[ 18.79518072 293.20481928] ; [ 16.20481928 252.79518072],0
r2,1,0.44203,0.591006,[298  10] ; [256  12],[296.23611111  11.76388889] ; [257.76388889  10.23611111],0
a7,1,0.445311,0.58256,[233  78] ; [194  75],[228.96034483  82.03965517] ; [198.03965517  70.96034483],0
a4,1,0.504433,0.445597,[136 174] ; [125 143],[139.98269896 170.01730104] ; [121.01730104 146.98269896],0
u4,1,0.521822,0.410291,[ 11 301] ; [  7 262],[  9.66609294 302.33390706] ; [  8.33390706 260.66609294],0
