Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,105.490692,[ 5 53] ; [251  73],[38.86910995 19.13089005] ; [217.13089005 106.86910995],1
d4,1,0.0,65.159183,[31 27] ; [300  24],[50.2565445  7.7434555] ; [280.7434555  43.2565445],1
d2,1,5e-06,20.822372,[14 44] ; [183 140],[29.98950131 28.01049869] ; [167.01049869 155.98950131],1
d3,1,8e-06,20.06011,[35 23] ; [276  48],[47.21989529 10.78010471] ; [263.78010471  60.21989529],1
a4,1,1.3e-05,18.986387,[12 46] ; [167 156],[27.24934383 30.75065617] ; [151.75065617 171.24934383],1
u1,1,2.6e-05,17.679751,[ 2 56] ; [ 96 228],[14.87958115 43.12041885] ; [ 83.12041885 240.87958115],1
a2,1,5.7e-05,16.185898,[ 5 53] ; [114 210],[18.06806283 39.93193717] ; [100.93193717 223.06806283],1
a3,1,0.01096,6.471723,[36 22] ; [251  72],[43.69028871 14.30971129] ; [243.30971129  79.69028871],0
a5,1,0.013662,6.08125,[39 19] ; [264  60],[46.0052356 11.9947644] ; [256.9947644  67.0052356],0
p2,1,0.0147,5.95205,[42 15] ; [279  44],[48.15  8.85] ; [272.85  50.15],0
p4,1,0.026134,4.947107,[28 28] ; [211 111],[35.40740741 20.59259259] ; [203.59259259 118.40740741],0
s8,1,0.035079,4.441344,[19 38] ; [155 165],[26.30769231 30.69230769] ; [147.69230769 172.30769231],0
p1,1,0.049644,3.853431,[ 9 48] ; [ 25 298],[ 5.1 51.9] ; [ 28.9 294.1],0
a6,1,0.060866,3.513616,[41 17] ; [263  60],[46.27821522 11.72178478] ; [257.72178478  65.27821522],0
b5,1,0.122215,2.388703,[32 26] ; [213 111],[37.19895288 20.80104712] ; [207.80104712 116.19895288],0
p9,1,0.134623,2.238372,[45 11] ; [279  39],[48.51336898  7.48663102] ; [275.48663102  42.51336898],0
b1,1,0.153387,2.038243,[24 34] ; [103 221],[19.28272251 38.71727749] ; [107.71727749 216.28272251],0
s6,1,0.203109,1.61988,[35 21] ; [225  92],[39.03485255 16.96514745] ; [220.96514745  96.03485255],0
n6,1,0.217129,1.523245,[53  5] ; [273  47],[50.02116402  7.97883598] ; [275.97883598  44.02116402],0
n2,1,0.218317,1.515398,[10  1] ; [48 17],[8.39473684 2.60526316] ; [49.60526316 15.39473684],0
p10,1,0.22556,1.468644,[44 12] ; [272  48],[47.06382979  8.93617021] ; [268.93617021  51.06382979],0
