Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.001431,10.165912,[68 14] ; [157  88],[56.42201835 25.57798165] ; [168.57798165  76.42201835],0
p5,1,0.003171,8.70629,[11 71] ; [ 10 232],[ 5.31481481 76.68518519] ; [ 15.68518519 226.31481481],0
p4,1,0.00439,8.114838,[46 36] ; [ 93 151],[34.96319018 47.03680982] ; [104.03680982 139.96319018],0
p1,1,0.015853,5.81908,[12 70] ; [ 15 229],[ 6.79141104 75.20858896] ; [ 20.20858896 223.79141104],0
p10,1,0.016145,5.787003,[66 16] ; [160  81],[57.374613 24.625387] ; [168.625387  72.374613],0
p9,1,0.018693,5.530005,[71 11] ; [176  62],[63.29375 18.70625] ; [183.70625  54.29375],0
p3,1,0.026338,4.933696,[34 47] ; [ 70 174],[25.92 55.08] ; [ 78.08 165.92],0
p6,1,0.050781,3.815474,[18 63] ; [ 32 211],[12.5 68.5] ; [ 37.5 205.5],0
n5,1,0.060174,3.532595,[62 20] ; [157  87],[55.08588957 26.91411043] ; [163.91411043  80.08588957],0
n3,1,0.073007,3.214075,[10 10] ; [61 25],[13.39622642  6.60377358] ; [57.60377358 28.39622642],0
d5,1,0.115081,2.483027,[58 24] ; [194  51],[63.19266055 18.80733945] ; [188.80733945  56.19266055],0
s4,1,0.136939,2.21202,[ 9 72] ; [ 44 198],[13.29102167 67.70897833] ; [ 39.70897833 202.29102167],0
a3,1,0.142644,2.149207,[48 33] ; [167  78],[53.4202454 27.5797546] ; [161.5797546  83.4202454],0
a5,1,0.159826,1.975869,[62 20] ; [165  80],[56.9235474 25.0764526] ; [170.0764526  74.9235474],0
n1,1,0.161852,1.956835,[11  9] ; [33 54],[ 8.22429907 11.77570093] ; [35.77570093 51.22429907],0
n6,1,0.16927,1.8894,[70 12] ; [192  53],[65.70030581 16.29969419] ; [196.29969419  48.70030581],0
a4,1,0.194735,1.681426,[31 50] ; [114 131],[36.02760736 44.97239264] ; [108.97239264 136.02760736],0
v1,1,0.212414,1.554896,[41 39] ; [102 134],[36.20253165 43.79746835] ; [106.79746835 129.20253165],0
a1,1,0.213403,1.548188,[ 1 81] ; [ 10 235],[ 2.75840979 79.24159021] ; [  8.24159021 236.75840979],0
s7,1,0.2267,1.461448,[35 44] ; [ 85 147],[30.48231511 48.51768489] ; [ 89.51768489 142.48231511],0
s5,1,0.264519,1.244952,[15 61] ; [ 60 170],[18.62745098 57.37254902] ; [ 56.37254902 173.62745098],0
u4,1,0.272589,1.203673,[ 3 79] ; [  4 241],[ 1.75535168 80.24464832] ; [  5.24464832 239.75535168],0
u3,1,0.276,1.186682,[19 15] ; [52 26],[21.55357143 12.44642857] ; [49.44642857 28.55357143],0
r4,1,0.310988,1.026476,[73  9] ; [207  38],[70.21406728 11.78593272] ; [209.78593272  35.21406728],0
n4,1,0.319464,0.991141,[61 21] ; [168  77],[57.42507645 24.57492355] ; [171.57492355  73.42507645],0
b5,1,0.325673,0.966027,[50 32] ; [164  81],[53.66360856 28.33639144] ; [160.33639144  84.66360856],0
a8,1,0.457867,0.551103,[ 8 63] ; [ 19 208],[ 6.43288591 64.56711409] ; [ 20.56711409 206.43288591],0
v2,1,0.465822,0.53187,[41 39] ; [107 123],[38.19354839 41.80645161] ; [109.80645161 120.19354839],0
a6,1,0.470477,0.520856,[52 30] ; [166  79],[54.66666667 27.33333333] ; [163.33333333  81.66666667],0
b4,1,0.485863,0.485675,[48 34] ; [154  91],[50.65443425 31.34556575] ; [151.34556575  93.65443425],0
d1,1,0.544804,0.366708,[47 35] ; [131 114],[44.63608563 37.36391437] ; [133.36391437 111.63608563],0
b1,1,0.579793,0.306569,[28 54] ; [ 92 153],[30.09174312 51.90825688] ; [ 89.90825688 155.09174312],0
r1,1,0.582273,0.302575,[63 19] ; [180  64],[61.12269939 20.87730061] ; [181.87730061  62.12269939],0
s2,1,0.583709,0.300277,[38 42] ; [106 135],[35.88785047 44.11214953] ; [108.11214953 132.88785047],0
a2,1,0.622131,0.242884,[15 67] ; [ 51 194],[16.55045872 65.44954128] ; [ 49.44954128 195.55045872],0
a7,1,0.643148,0.214648,[60 22] ; [172  72],[58.35582822 23.64417178] ; [173.64417178  70.35582822],0
b3,1,0.651382,0.204162,[16 30] ; [52 83],[17.28176796 28.71823204] ; [50.71823204 84.28176796],0
b2,1,0.651382,0.204162,[16 30] ; [52 83],[17.28176796 28.71823204] ; [50.71823204 84.28176796],0
p11,1,0.767439,0.087454,[57 25] ; [166  79],[55.9204893 26.0795107] ; [167.0795107  77.9204893],0
s6,1,0.770412,0.085168,[46 33] ; [146  97],[47.10559006 31.89440994] ; [144.89440994  98.10559006],0
u1,1,0.781445,0.076971,[12 70] ; [ 39 206],[12.78899083 69.21100917] ; [ 38.21100917 206.78899083],0
s3,1,0.795161,0.0674,[38 42] ; [119 123],[39.00621118 40.99378882] ; [117.99378882 124.00621118],0
d2,1,0.843535,0.038956,[40 42] ; [115 127],[39.22839506 42.77160494] ; [115.77160494 126.22839506],0
u2,1,0.868792,0.027289,[20 14] ; [44 33],[19.6036036 14.3963964] ; [44.3963964 32.6036036],0
n2,1,0.887106,0.020155,[14  6] ; [63 25],[14.25925926  5.74074074] ; [62.74074074 25.25925926],0
v3,1,0.888781,0.019557,[27 53] ; [ 75 153],[26.49350649 53.50649351] ; [ 75.50649351 152.49350649],0
p12,1,0.900602,0.0156,[ 6 75] ; [ 17 226],[ 5.75 75.25] ; [ 17.25 225.75],0
s8,1,0.904549,0.01438,[29 51] ; [ 87 158],[28.55384615 51.44615385] ; [ 87.44615385 157.55384615],0
s1,1,0.907165,0.013599,[ 4 78] ; [ 11 230],[ 3.80804954 78.19195046] ; [ 11.19195046 229.80804954],0
d4,1,0.962903,0.002163,[65 17] ; [194  50],[65.14723926 16.85276074] ; [193.85276074  50.14723926],0
d3,1,0.981133,0.000559,[53 29] ; [158  87],[52.91131498 29.08868502] ; [158.08868502  86.91131498],0
r3,1,0.984392,0.000383,[75  7] ; [223  21],[74.95705521  7.04294479] ; [223.04294479  20.95705521],0
r2,1,0.986982,0.000266,[77  5] ; [229  15],[76.96932515  5.03067485] ; [229.03067485  14.96932515],0
