Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.117306,2.452932,[ 5 31] ; [3 5],[ 6.54545455 29.45454545] ; [1.45454545 6.54545455],0
s6,1,0.120963,2.404803,[ 9 30] ; [4 4],[10.78723404 28.21276596] ; [2.21276596 5.78723404],0
s4,1,0.147581,2.097082,[ 6 33] ; [3 5],[ 7.46808511 31.53191489] ; [1.53191489 6.46808511],0
a2,1,0.204701,1.608511,[ 1 38] ; [1 7],[ 1.65957447 37.34042553] ; [0.34042553 7.65957447],0
b1,1,0.210327,1.569177,[24 15] ; [3 5],[22.40425532 16.59574468] ; [4.59574468 3.40425532],0
a4,1,0.218384,1.51496,[ 7 32] ; [3 5],[ 8.29787234 30.70212766] ; [1.70212766 6.29787234],0
s8,1,0.25499,1.295758,[ 4 35] ; [2 6],[ 4.9787234 34.0212766] ; [1.0212766 6.9787234],0
n2,1,0.275017,1.19155,[ 9 10] ; [5 2],[10.23076923  8.76923077] ; [3.76923077 3.23076923],0
a3,1,0.288918,1.124658,[14 25] ; [4 3],[15.26086957 23.73913043] ; [2.73913043 4.26086957],0
a7,1,0.295727,1.093362,[12 27] ; [4 4],[13.27659574 25.72340426] ; [2.72340426 5.27659574],0
d3,1,0.321565,0.98257,[ 8 30] ; [3 5],[ 9.08695652 28.91304348] ; [1.91304348 6.08695652],0
p6,1,0.321565,0.98257,[ 8 30] ; [3 5],[ 9.08695652 28.91304348] ; [1.91304348 6.08695652],0
p9,1,0.322191,0.980031,[21 16] ; [3 5],[19.73333333 17.26666667] ; [4.26666667 3.73333333],0
n1,1,0.352704,0.863705,[ 7 12] ; [4 3],[ 8.03846154 10.96153846] ; [2.96153846 4.03846154],0
n3,1,0.352704,0.863705,[12  7] ; [3 4],[10.96153846  8.03846154] ; [4.03846154 2.96153846],0
n5,1,0.353413,0.861165,[28 11] ; [7 1],[29.04255319  9.95744681] ; [5.95744681 2.04255319],0
a5,1,0.371484,0.798693,[13 26] ; [4 4],[14.10638298 24.89361702] ; [2.89361702 5.10638298],0
n4,1,0.395665,0.721461,[23 16] ; [6 2],[24.06382979 14.93617021] ; [4.93617021 3.06382979],0
p10,1,0.395693,0.721377,[17 20] ; [5 3],[18.08888889 18.91111111] ; [3.91111111 4.08888889],0
n6,1,0.399506,0.709814,[18 21] ; [5 3],[19.08510638 19.91489362] ; [3.91489362 4.08510638],0
v2,1,0.405044,0.693301,[10 28] ; [1 7],[ 9.08695652 28.91304348] ; [1.91304348 6.08695652],0
a8,1,0.465728,0.532095,[ 2 35] ; [1 7],[ 2.46666667 34.53333333] ; [0.53333333 7.46666667],0
b4,1,0.477489,0.504593,[19 20] ; [5 3],[19.91489362 19.08510638] ; [4.08510638 3.91489362],0
p8,1,0.522705,0.408553,[14 24] ; [2 6],[13.2173913 24.7826087] ; [2.7826087 5.2173913],0
u2,1,0.592104,0.287071,[ 9 16] ; [2 2],[ 9.48275862 15.51724138] ; [1.51724138 2.48275862],0
b2,1,0.648807,0.207407,[ 8 13] ; [2 5],[ 7.5 13.5] ; [2.5 4.5],0
b3,1,0.648807,0.207407,[ 8 13] ; [2 5],[ 7.5 13.5] ; [2.5 4.5],0
s1,1,0.657105,0.197059,[ 3 36] ; [1 7],[ 3.31914894 35.68085106] ; [0.68085106 7.31914894],0
r2,1,0.682243,0.167611,[22 16] ; [4 4],[21.47826087 16.52173913] ; [4.52173913 3.47826087],0
p7,1,0.707447,0.14084,[17 21] ; [3 5],[16.52173913 21.47826087] ; [3.47826087 4.52173913],0
d5,1,0.709875,0.138401,[12 27] ; [3 5],[12.44680851 26.55319149] ; [2.55319149 5.44680851],0
b5,1,0.739735,0.11036,[17 22] ; [4 4],[17.42553191 21.57446809] ; [3.57446809 4.42553191],0
a6,1,0.750984,0.100706,[17 22] ; [3 5],[16.59574468 22.40425532] ; [3.40425532 4.59574468],0
r3,1,0.809987,0.057813,[16 22] ; [3 5],[15.69565217 22.30434783] ; [3.30434783 4.69565217],0
p4,1,0.82077,0.051327,[13 26] ; [3 5],[13.27659574 25.72340426] ; [2.72340426 5.27659574],0
p3,1,0.83464,0.043578,[ 6 33] ; [1 7],[ 5.80851064 33.19148936] ; [1.19148936 6.80851064],0
v4,1,0.834906,0.043436,[20 17] ; [4 4],[19.73333333 17.26666667] ; [4.26666667 3.73333333],0
s5,1,0.851283,0.03515,[ 4 35] ; [1 7],[ 4.14893617 34.85106383] ; [0.85106383 7.14893617],0
a1,1,0.851283,0.03515,[ 4 35] ; [1 7],[ 4.14893617 34.85106383] ; [0.85106383 7.14893617],0
p1,1,0.87051,0.026573,[ 4 34] ; [1 7],[ 4.13043478 33.86956522] ; [0.86956522 7.13043478],0
s2,1,0.906841,0.013695,[ 9 30] ; [2 6],[ 9.12765957 29.87234043] ; [1.87234043 6.12765957],0
p2,1,0.917199,0.010808,[23 15] ; [5 3],[23.13043478 14.86956522] ; [4.86956522 3.13043478],0
s3,1,0.938598,0.005934,[10 28] ; [2 6],[ 9.91304348 28.08695652] ; [2.08695652 5.91304348],0
p11,1,0.947315,0.004366,[19 20] ; [4 4],[19.08510638 19.91489362] ; [3.91489362 4.08510638],0
v1,1,0.969786,0.001435,[10 29] ; [2 6],[ 9.95744681 29.04255319] ; [2.04255319 5.95744681],0
