Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,7.1e-05,15.772249,[30 21] ; [11 42],[20.10576923 30.89423077] ; [20.89423077 32.10576923],1
a8,1,0.40806,0.684445,[ 5 43] ; [ 3 48],[ 3.87878788 44.12121212] ; [ 4.12121212 46.87878788],0
u1,1,0.427929,0.628438,[ 5 46] ; [ 3 50],[ 3.92307692 47.07692308] ; [ 4.07692308 48.92307692],0
n5,1,0.445963,0.580892,[23 28] ; [20 33],[21.08653846 29.91346154] ; [21.91346154 31.08653846],0
a3,1,0.494692,0.466304,[28 23] ; [32 20],[29.70873786 21.29126214] ; [30.29126214 21.70873786],0
a2,1,0.530464,0.393502,[ 9 42] ; [ 7 46],[ 7.84615385 43.15384615] ; [ 8.15384615 44.84615385],0
s5,1,0.562869,0.334761,[ 7 43] ; [ 5 44],[ 6.06060606 43.93939394] ; [ 5.93939394 43.06060606],0
a4,1,0.648522,0.207769,[18 33] ; [21 32],[19.125 31.875] ; [19.875 33.125],0
u3,1,0.649689,0.206293,[12 10] ; [10 11],[11.25581395 10.74418605] ; [10.74418605 10.25581395],0
r1,1,0.73304,0.116339,[34 17] ; [33 19],[33.17475728 17.82524272] ; [33.82524272 18.17475728],0
a7,1,0.787479,0.072676,[34 17] ; [34 19],[33.34615385 17.65384615] ; [34.65384615 18.34615385],0
n4,1,0.844491,0.038476,[25 26] ; [27 26],[25.5 25.5] ; [26.5 26.5],0
d4,1,0.857862,0.032075,[35 14] ; [37 16],[34.58823529 14.41176471] ; [37.41176471 15.58823529],0
d2,1,0.886158,0.020497,[21 29] ; [23 30],[21.3592233 28.6407767] ; [22.6407767 30.3592233],0
b4,1,0.978741,0.00071,[29 22] ; [30 23],[28.93269231 22.06730769] ; [30.06730769 22.93269231],0
