Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,25.847408,[49 17] ; [26 55],[33.67346939 32.32653061] ; [41.32653061 39.67346939],1
p7,1,0.000368,12.688112,[49 17] ; [35 43],[38.5 27.5] ; [45.5 32.5],1
p5,1,0.00586,7.592831,[13 53] ; [ 4 76],[ 7.68493151 58.31506849] ; [ 9.31506849 70.68493151],0
d2,1,0.01399,6.03945,[21 45] ; [12 69],[14.81632653 51.18367347] ; [18.18367347 62.81632653],0
r4,1,0.015046,5.911019,[61  5] ; [63 18],[55.67346939 10.32653061] ; [68.32653061 12.67346939],0
p6,1,0.018813,5.518843,[27 39] ; [18 61],[20.48275862 45.51724138] ; [24.51724138 54.48275862],0
n4,1,0.028595,4.791851,[55 11] ; [54 26],[49.2739726 16.7260274] ; [59.7260274 20.2739726],0
v2,1,0.032945,4.548642,[33 31] ; [26 51],[26.78014184 37.21985816] ; [32.21985816 44.78014184],0
p8,1,0.039448,4.24148,[35 30] ; [29 50],[28.88888889 36.11111111] ; [35.11111111 43.88888889],0
p11,1,0.055244,3.674719,[54 12] ; [55 26],[48.93877551 17.06122449] ; [60.06122449 20.93877551],0
v3,1,0.06003,3.536558,[26 39] ; [20 59],[20.76388889 44.23611111] ; [25.23611111 53.76388889],0
s2,1,0.069837,3.28684,[20 45] ; [36 43],[25.27777778 39.72222222] ; [30.72222222 48.27777778],0
n5,1,0.079274,3.079716,[56 10] ; [59 22],[51.63265306 14.36734694] ; [63.36734694 17.63265306],0
b2,1,0.084692,2.972479,[15 32] ; [ 7 36],[11.48888889 35.51111111] ; [10.51111111 32.48888889],0
b3,1,0.084692,2.972479,[15 32] ; [ 7 36],[11.48888889 35.51111111] ; [10.51111111 32.48888889],0
a3,1,0.102765,2.662106,[37 29] ; [34 46],[32.09589041 33.90410959] ; [38.90410959 41.09589041],0
a7,1,0.104176,2.640417,[45 21] ; [44 36],[40.23287671 25.76712329] ; [48.76712329 31.23287671],0
a5,1,0.105543,2.619719,[39 27] ; [37 44],[34.12244898 31.87755102] ; [41.87755102 39.12244898],0
a6,1,0.162453,1.951243,[41 25] ; [41 40],[36.81632653 29.18367347] ; [45.18367347 35.81632653],0
a2,1,0.193932,1.687493,[ 7 59] ; [ 4 77],[ 4.93877551 61.06122449] ; [ 6.06122449 74.93877551],0
p12,1,0.193932,1.687493,[ 7 59] ; [ 4 77],[ 4.93877551 61.06122449] ; [ 6.06122449 74.93877551],0
p9,1,0.222669,1.487087,[54 11] ; [59 20],[51.00694444 13.99305556] ; [61.99305556 17.00694444],0
v1,1,0.230139,1.44,[32 32] ; [32 48],[28.44444444 35.55555556] ; [35.55555556 44.44444444],0
r3,1,0.234587,1.412833,[61  5] ; [69 11],[58.76712329  7.23287671] ; [71.23287671  8.76712329],0
a8,1,0.272254,1.205357,[ 5 58] ; [10 62],[ 7. 56.] ; [ 8. 64.],0
d1,1,0.273687,1.198176,[ 4 62] ; [ 2 79],[ 2.69387755 63.30612245] ; [ 3.30612245 77.69387755],0
s4,1,0.291771,1.111432,[11 55] ; [19 61],[13.56164384 52.43835616] ; [16.43835616 63.56164384],0
r2,1,0.34197,0.903033,[61  5] ; [71 10],[59.26530612  6.73469388] ; [72.73469388  8.26530612],0
b1,1,0.343293,0.898094,[27 39] ; [27 54],[24.24489796 41.75510204] ; [29.75510204 51.24489796],0
n3,1,0.343641,0.896802,[10  1] ; [21  6],[8.97368421 2.02631579] ; [22.02631579  4.97368421],0
u3,1,0.392082,0.732475,[14 15] ; [18 29],[12.21052632 16.78947368] ; [19.78947368 27.21052632],0
a4,1,0.442115,0.590788,[16 50] ; [15 64],[14.11034483 51.88965517] ; [16.88965517 62.11034483],0
d5,1,0.469587,0.522949,[32 34] ; [34 46],[29.83561644 36.16438356] ; [36.16438356 43.83561644],0
r1,1,0.487748,0.48149,[45 20] ; [51 29],[43.03448276 21.96551724] ; [52.96551724 27.03448276],0
u1,1,0.489706,0.477173,[ 3 63] ; [ 2 79],[ 2.24489796 63.75510204] ; [ 2.75510204 78.24489796],0
p1,1,0.495381,0.464818,[ 9 57] ; [ 8 72],[ 7.68493151 58.31506849] ; [ 9.31506849 70.68493151],0
n2,1,0.512285,0.429396,[8 3] ; [23  5],[8.74358974 2.25641026] ; [22.25641026  5.74358974],0
s8,1,0.520162,0.413572,[25 40] ; [27 54],[23.15068493 41.84931507] ; [28.84931507 52.15068493],0
p2,1,0.589928,0.290457,[52 14] ; [60 20],[50.63013699 15.36986301] ; [61.36986301 18.63013699],0
s1,1,0.613328,0.255357,[ 3 63] ; [ 5 72],[ 3.69230769 62.30769231] ; [ 4.30769231 72.69230769],0
u2,1,0.649743,0.206224,[12 17] ; [17 30],[11.06578947 17.93421053] ; [17.93421053 29.06578947],0
s7,1,0.663513,0.189284,[26 35] ; [30 47],[24.75362319 36.24637681] ; [31.24637681 45.75362319],0
d3,1,0.71712,0.131269,[18 48] ; [24 56],[18.98630137 47.01369863] ; [23.01369863 56.98630137],0
n1,1,0.724507,0.124215,[5 6] ; [11 17],[4.51282051 6.48717949] ; [11.48717949 16.51282051],0
s5,1,0.730747,0.118427,[17 47] ; [19 60],[16.11188811 47.88811189] ; [19.88811189 59.11188811],0
b4,1,0.734572,0.114955,[34 32] ; [44 37],[35.02040816 30.97959184] ; [42.97959184 38.02040816],0
s3,1,0.760991,0.092526,[32 32] ; [41 37],[32.90140845 31.09859155] ; [40.09859155 37.90140845],0
b5,1,0.778741,0.078938,[39 27] ; [46 35],[38.16326531 27.83673469] ; [46.83673469 34.16326531],0
p10,1,0.812003,0.056569,[50 16] ; [57 20],[49.38461538 16.61538462] ; [57.61538462 19.38461538],0
s6,1,0.951882,0.003641,[37 26] ; [46 33],[36.82394366 26.17605634] ; [46.17605634 32.82394366],0
v4,1,0.986229,0.000298,[61  5] ; [74  6],[61.02739726  4.97260274] ; [73.97260274  6.02739726],0
