Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,94.430258,[190 102] ; [ 5 82],[150.23746702 141.76253298] ; [44.76253298 42.23746702],1
d4,1,0.0,45.273342,[253  38] ; [46 40],[230.79310345  60.20689655] ; [68.20689655 17.79310345],1
a5,1,0.0,31.959025,[216  76] ; [36 51],[194.1530343  97.8469657] ; [57.8469657 29.1530343],1
d3,1,4e-06,21.467919,[217  74] ; [42 45],[199.38888889  91.61111111] ; [59.61111111 27.38888889],1
r4,1,1.1e-05,19.398604,[263  29] ; [62 25],[250.39577836  41.60422164] ; [74.60422164 12.39577836],1
d2,1,5.7e-05,16.198048,[137 153] ; [20 67],[120.76923077 169.23076923] ; [36.23076923 50.76923077],1
a4,1,0.000183,13.993103,[130 162] ; [19 67],[115.1005291 176.8994709] ; [33.8994709 52.1005291],1
r3,1,0.000199,13.841362,[281   8] ; [75 11],[274.35733333  14.64266667] ; [81.64266667  4.35733333],1
r1,1,0.000369,12.684422,[238  51] ; [56 31],[225.97340426  63.02659574] ; [68.02659574 18.97340426],1
r2,1,0.000471,12.228676,[271  16] ; [71 15],[263.14745308  23.85254692] ; [78.85254692  7.14745308],1
a3,1,0.000526,12.02033,[205  87] ; [43 43],[191.57671958 100.42328042] ; [56.42328042 29.57671958],1
a7,1,0.000741,11.382954,[224  67] ; [51 36],[211.70634921  79.29365079] ; [63.29365079 23.70634921],1
n4,1,0.00079,11.265023,[220  71] ; [49 37],[207.63660477  83.36339523] ; [61.36339523 24.63660477],1
a6,1,0.001407,10.197145,[205  87] ; [45 42],[192.6121372  99.3878628] ; [57.3878628 29.6121372],0
a2,1,0.002221,9.357238,[ 62 230] ; [ 6 81],[ 52.39050132 239.60949868] ; [15.60949868 71.39050132],0
b1,1,0.010743,6.507279,[ 79 213] ; [36 51],[ 88.60158311 203.39841689] ; [26.39841689 60.60158311],0
u1,1,0.016843,5.712663,[ 41 251] ; [ 4 83],[ 34.6701847 257.3298153] ; [10.3298153 76.6701847],0
s6,1,0.017142,5.681813,[187  99] ; [44 42],[177.59677419 108.40322581] ; [53.40322581 32.59677419],0
v2,1,0.026163,4.945181,[151 127] ; [34 50],[142.0718232 135.9281768] ; [42.9281768 41.0718232],0
v3,1,0.040174,4.210507,[ 94 187] ; [19 68],[ 86.28532609 194.71467391] ; [26.71467391 60.28532609],0
p10,1,0.070906,3.261918,[230  58] ; [60 25],[223.91420912  64.08579088] ; [66.08579088 18.91420912],0
p11,1,0.07901,3.085142,[234  58] ; [62 25],[228.05277045  63.94722955] ; [67.94722955 19.05277045],0
s8,1,0.080548,3.05381,[110 181] ; [24 63],[103.15873016 187.84126984] ; [30.84126984 56.15873016],0
u2,1,0.08085,3.047734,[50 36] ; [18 25],[45.33333333 40.66666667] ; [22.66666667 20.33333333],0
s5,1,0.121922,2.392461,[ 83 199] ; [18 68],[ 77.39673913 204.60326087] ; [23.60326087 62.39673913],0
v4,1,0.133849,2.247291,[276  12] ; [78  7],[273.32975871  14.67024129] ; [80.67024129  4.32975871],0
p4,1,0.156861,2.004226,[126 164] ; [30 56],[120.31914894 169.68085106] ; [35.68085106 50.31914894],0
s2,1,0.162033,1.955153,[139 150] ; [34 52],[133.32533333 155.67466667] ; [39.67466667 46.32533333],0
s1,1,0.187559,1.736689,[  6 279] ; [ 4 80],[  7.72357724 277.27642276] ; [ 2.27642276 81.72357724],0
n5,1,0.197813,1.65845,[209  80] ; [56 30],[204.22666667  84.77333333] ; [60.77333333 25.22666667],0
p6,1,0.231983,1.428662,[ 81 205] ; [19 68],[ 76.67560322 209.32439678] ; [23.32439678 63.67560322],0
p9,1,0.233813,1.417516,[238  47] ; [67 19],[234.29919137  50.70080863] ; [70.70080863 15.29919137],0
p8,1,0.250783,1.318934,[128 154] ; [33 53],[123.375 158.625] ; [37.625 48.375],0
s7,1,0.255396,1.293543,[119 165] ; [29 54],[114.52861035 169.47138965] ; [33.47138965 49.52861035],0
b4,1,0.272214,1.205555,[177 115] ; [47 40],[172.58047493 119.41952507] ; [51.41952507 35.58047493],0
n3,1,0.316587,1.002994,[63 22] ; [18 10],[60.92920354 24.07079646] ; [20.07079646  7.92920354],0
n1,1,0.38968,0.739941,[28 55] ; [ 7 21],[26.17117117 56.82882883] ; [ 8.82882883 19.17117117],0
n6,1,0.394229,0.725858,[237  52] ; [67 19],[234.28266667  54.71733333] ; [69.71733333 16.28266667],0
p7,1,0.460327,0.545099,[160 121] ; [44 40],[157.05205479 123.94794521] ; [46.94794521 37.05205479],0
p5,1,0.521479,0.410967,[ 12 279] ; [ 5 82],[ 13.08730159 277.91269841] ; [ 3.91269841 83.08730159],0
u3,1,0.533553,0.38762,[45 41] ; [20 23],[43.33333333 42.66666667] ; [21.66666667 21.33333333],0
v1,1,0.537288,0.38059,[138 147] ; [37 46],[135.5298913 149.4701087] ; [39.4701087 43.5298913],0
s4,1,0.572362,0.318747,[ 43 245] ; [15 71],[ 44.6631016 243.3368984] ; [13.3368984 72.6631016],0
a1,1,0.59136,0.288226,[  7 285] ; [ 3 84],[  7.70448549 284.29551451] ; [ 2.29551451 84.70448549],0
b5,1,0.595898,0.281227,[187 105] ; [53 34],[184.90765172 107.09234828] ; [55.09234828 31.90765172],0
b3,1,0.604945,0.267601,[ 54 102] ; [15 34],[ 52.50731707 103.49268293] ; [16.49268293 32.50731707],0
b2,1,0.604945,0.267601,[ 54 102] ; [15 34],[ 52.50731707 103.49268293] ; [16.49268293 32.50731707],0
s3,1,0.666452,0.185781,[151 133] ; [48 38],[152.74594595 131.25405405] ; [46.25405405 39.74594595],0
a8,1,0.698486,0.150051,[ 42 222] ; [11 67],[ 40.9122807 223.0877193] ; [12.0877193 65.9122807],0
p1,1,0.736305,0.113401,[ 11 279] ; [ 4 83],[ 11.53846154 278.46153846] ; [ 3.46153846 83.53846154],0
u4,1,0.922119,0.009558,[  3 289] ; [ 1 86],[  3.0817942 288.9182058] ; [ 0.9182058 86.0817942],0
