Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.000326,12.913821,[2 1] ; [ 2 39],[0.27272727 2.72727273] ; [ 3.72727273 37.27272727],1
r4,1,0.012774,6.200082,[2 1] ; [ 5 36],[0.47727273 2.52272727] ; [ 6.52272727 34.47727273],0
p5,1,0.014449,5.982419,[1 2] ; [ 1 39],[0.13953488 2.86046512] ; [ 1.86046512 38.13953488],0
p3,1,0.090833,2.859541,[2 1] ; [ 9 31],[0.76744186 2.23255814] ; [10.23255814 29.76744186],0
d2,1,0.112484,2.51897,[2 1] ; [10 31],[0.81818182 2.18181818] ; [11.18181818 29.81818182],0
v1,1,0.112484,2.51897,[2 1] ; [10 31],[0.81818182 2.18181818] ; [11.18181818 29.81818182],0
v2,1,0.129588,2.297436,[2 1] ; [10 29],[0.85714286 2.14285714] ; [11.14285714 27.85714286],0
p8,1,0.154257,2.029637,[2 1] ; [11 29],[0.90697674 2.09302326] ; [12.09302326 27.90697674],0
v3,1,0.214202,1.542798,[1 2] ; [ 4 37],[0.34090909 2.65909091] ; [ 4.65909091 36.34090909],0
s4,1,0.214202,1.542798,[1 2] ; [ 4 37],[0.34090909 2.65909091] ; [ 4.65909091 36.34090909],0
p4,1,0.258349,1.277584,[2 1] ; [14 27],[1.09090909 1.90909091] ; [14.90909091 26.09090909],0
b1,1,0.301639,1.066936,[1 2] ; [26 15],[1.84090909 1.15909091] ; [25.15909091 15.84090909],0
p7,1,0.301639,1.066936,[2 1] ; [15 26],[1.15909091 1.84090909] ; [15.84090909 25.15909091],0
p6,1,0.327877,0.957265,[1 2] ; [ 5 34],[0.42857143 2.57142857] ; [ 5.57142857 33.42857143],0
s7,1,0.385223,0.753968,[1 2] ; [ 5 30],[0.47368421 2.52631579] ; [ 5.52631579 29.47368421],0
b4,1,0.394923,0.723731,[1 2] ; [24 17],[1.70454545 1.29545455] ; [23.29545455 17.70454545],0
p10,1,0.439022,0.598838,[2 1] ; [17 22],[1.35714286 1.64285714] ; [17.64285714 21.35714286],0
n4,1,0.496275,0.462893,[2 1] ; [19 22],[1.43181818 1.56818182] ; [19.56818182 21.43181818],0
d5,1,0.549773,0.357724,[2 1] ; [20 21],[1.5 1.5] ; [20.5 20.5],0
a3,1,0.57753,0.310245,[2 1] ; [20 20],[1.53488372 1.46511628] ; [20.46511628 19.53488372],0
v4,1,0.605104,0.267367,[2 1] ; [21 20],[1.56818182 1.43181818] ; [21.43181818 19.56818182],0
d1,1,0.649749,0.206217,[1 2] ; [ 9 32],[0.68181818 2.31818182] ; [ 9.31818182 31.68181818],0
a5,1,0.662263,0.190786,[1 2] ; [19 22],[1.36363636 1.63636364] ; [18.63636364 22.36363636],0
n6,1,0.694722,0.15402,[2 1] ; [22 18],[1.6744186 1.3255814] ; [22.3255814 17.6744186],0
p9,1,0.701599,0.146813,[2 1] ; [21 17],[1.68292683 1.31707317] ; [21.31707317 16.68292683],0
p2,1,0.721275,0.127274,[2 1] ; [23 18],[1.70454545 1.29545455] ; [23.29545455 17.70454545],0
b2,1,0.72701,0.121875,[1 1] ; [ 9 15],[0.76923077 1.23076923] ; [ 9.23076923 14.76923077],0
b3,1,0.72701,0.121875,[1 1] ; [ 9 15],[0.76923077 1.23076923] ; [ 9.23076923 14.76923077],0
r3,1,0.819814,0.051885,[2 1] ; [24 16],[1.81395349 1.18604651] ; [24.18604651 15.81395349],0
a6,1,0.845065,0.038188,[1 2] ; [16 25],[1.15909091 1.84090909] ; [15.84090909 25.15909091],0
r1,1,0.977122,0.000822,[1 2] ; [14 27],[1.02272727 1.97727273] ; [13.97727273 27.02272727],0
a4,1,0.977122,0.000822,[1 2] ; [14 27],[1.02272727 1.97727273] ; [13.97727273 27.02272727],0
