Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,104.777343,[ 6 61] ; [258  88],[42.82808717 24.17191283] ; [221.17191283 124.82808717],1
d4,1,0.0,83.550298,[33 33] ; [320  25],[56.68613139  9.31386861] ; [296.31386861  48.68613139],1
d3,1,1.7e-05,18.5396,[33 33] ; [263  83],[47.41747573 18.58252427] ; [248.58252427  97.41747573],1
d2,1,2.1e-05,18.05257,[18 49] ; [190 154],[33.90754258 33.09245742] ; [174.09245742 169.90754258],1
a4,1,3.8e-05,16.960671,[14 52] ; [168 177],[29.22627737 36.77372263] ; [152.77372263 192.22627737],1
a5,1,0.000361,12.723186,[40 26] ; [279  67],[51.10194175 14.89805825] ; [267.89805825  78.10194175],1
u1,1,0.000491,12.15001,[ 3 64] ; [ 80 266],[13.46489104 53.53510896] ; [ 69.53510896 276.46489104],1
p4,1,0.001823,9.719937,[30 34] ; [230 112],[40.98522167 23.01477833] ; [219.01477833 122.98522167],0
a2,1,0.002173,9.397417,[ 6 61] ; [ 91 255],[15.73607748 51.26392252] ; [ 81.26392252 264.73607748],0
p2,1,0.006444,7.42165,[50 15] ; [306  37],[56.71568627  8.28431373] ; [299.28431373  43.71568627],0
b1,1,0.02752,4.857917,[30 37] ; [107 239],[22.2251816 44.7748184] ; [114.7748184 231.2251816],0
p1,1,0.031243,4.639571,[10 55] ; [ 25 320],[ 5.54878049 59.45121951] ; [ 29.45121951 315.54878049],0
s6,1,0.043023,4.094489,[36 29] ; [231 107],[43.06451613 21.93548387] ; [223.93548387 114.06451613],0
s8,1,0.046875,3.949886,[24 42] ; [170 172],[31.38235294 34.61764706] ; [162.61764706 179.38235294],0
n4,1,0.052348,3.764599,[48 18] ; [286  59],[53.6350365 12.3649635] ; [280.3649635  64.6350365],0
p10,1,0.076945,3.12828,[52 12] ; [303  37],[56.23762376  7.76237624] ; [298.76237624  41.23762376],0
p9,1,0.079309,3.079003,[54 10] ; [310  29],[57.80645161  6.19354839] ; [306.19354839  32.80645161],0
a3,1,0.086175,2.944405,[45 21] ; [269  76],[50.42335766 15.57664234] ; [263.57664234  81.42335766],0
s7,1,0.100326,2.700359,[26 35] ; [180 153],[31.89340102 29.10659898] ; [174.10659898 158.89340102],0
s5,1,0.132764,2.25988,[17 46] ; [122 209],[22.22588832 40.77411168] ; [116.77411168 214.22588832],0
b5,1,0.167587,1.904399,[34 33] ; [207 139],[39.0968523 27.9031477] ; [201.9031477 144.0968523],0
a8,1,0.176439,1.827368,[ 6 56] ; [ 51 259],[ 9.5 52.5] ; [ 47.5 262.5],0
r2,1,0.190519,1.713602,[60  6] ; [322  17],[62.25185185  3.74814815] ; [319.74814815  19.25185185],0
v1,1,0.20116,1.633929,[39 26] ; [229 107],[43.44139651 21.55860349] ; [224.55860349 111.44139651],0
s4,1,0.239597,1.382962,[11 54] ; [ 40 303],[ 8.125 56.875] ; [ 42.875 300.125],0
a1,1,0.2499,1.323862,[ 2 65] ; [ 23 323],[ 4.05569007 62.94430993] ; [ 20.94430993 325.05569007],0
s2,1,0.271945,1.206909,[29 36] ; [178 164],[33.05896806 31.94103194] ; [173.94103194 168.05896806],0
p7,1,0.325424,0.967021,[42 22] ; [241  95],[45.28 18.72] ; [237.72  98.28],0
r4,1,0.396693,0.718328,[59  8] ; [316  30],[60.83535109  6.16464891] ; [314.16464891  31.83535109],0
p3,1,0.402558,0.700673,[33 32] ; [194 150],[36.07579462 28.92420538] ; [190.92420538 153.07579462],0
