Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,31.695854,[66 26] ; [ 5 28],[52.256 39.744] ; [18.744 14.256],1
d1,1,0.0,30.294917,[53 39] ; [ 1 33],[39.42857143 52.57142857] ; [14.57142857 19.42857143],1
d5,1,0.000446,12.328757,[76 16] ; [17 16],[68.448 23.552] ; [24.552  8.448],1
a5,1,0.001441,10.152909,[59 33] ; [11 23],[51.11111111 40.88888889] ; [18.88888889 15.11111111],0
a3,1,0.003081,8.759151,[62 30] ; [13 21],[54.76190476 37.23809524] ; [20.23809524 13.76190476],0
s6,1,0.00311,8.741702,[60 29] ; [12 20],[52.95867769 36.04132231] ; [19.04132231 12.95867769],0
v3,1,0.004378,8.120178,[37 51] ; [ 5 29],[30.29508197 57.70491803] ; [11.70491803 22.29508197],0
v2,1,0.004988,7.883815,[44 45] ; [ 7 26],[37.20491803 51.79508197] ; [13.79508197 19.20491803],0
s5,1,0.005014,7.874555,[33 52] ; [ 4 29],[26.65254237 58.34745763] ; [10.34745763 22.65254237],0
d2,1,0.016389,5.760681,[40 51] ; [ 7 27],[34.216 56.784] ; [12.784 21.216],0
b2,1,0.028043,4.825397,[25 32] ; [ 3 16],[21. 36.] ; [ 7. 12.],0
b3,1,0.028043,4.825397,[25 32] ; [ 3 16],[21. 36.] ; [ 7. 12.],0
u2,1,0.034926,4.448769,[19 11] ; [ 7 14],[15.29411765 14.70588235] ; [10.70588235 10.29411765],0
a4,1,0.051352,3.796761,[36 56] ; [ 7 27],[31.3968254 60.6031746] ; [11.6031746 22.3968254],0
b4,1,0.055838,3.656888,[63 29] ; [17 17],[58.41269841 33.58730159] ; [21.58730159 12.41269841],0
v1,1,0.065147,3.401251,[43 47] ; [10 24],[38.46774194 51.53225806] ; [14.53225806 19.46774194],0
p11,1,0.065766,3.385646,[74 18] ; [22 12],[70.0952381 21.9047619] ; [25.9047619  8.0952381],0
s2,1,0.077302,3.120743,[46 46] ; [11 23],[41.61904762 50.38095238] ; [15.38095238 18.61904762],0
n4,1,0.09174,2.843573,[66 26] ; [19 15],[62.06349206 29.93650794] ; [22.93650794 11.06349206],0
p6,1,0.121589,2.396735,[37 52] ; [ 9 25],[33.28455285 55.71544715] ; [12.71544715 21.28455285],0
a7,1,0.150512,2.067051,[63 29] ; [18 15],[59.616 32.384] ; [21.384 11.616],0
u3,1,0.157751,1.995652,[16 14] ; [ 7 14],[13.52941176 16.47058824] ; [ 9.47058824 11.52941176],0
p5,1,0.198252,1.655208,[13 78] ; [ 2 32],[10.92 80.08] ; [ 4.08 29.92],0
p10,1,0.223429,1.482213,[76 16] ; [24  9],[73.6 18.4] ; [26.4  6.6],0
p4,1,0.234611,1.412689,[51 40] ; [15 19],[48.048 42.952] ; [17.952 16.048],0
p8,1,0.340822,0.907338,[43 47] ; [13 21],[40.64516129 49.35483871] ; [15.35483871 18.64516129],0
p9,1,0.383262,0.760214,[80 11] ; [27  6],[78.52419355 12.47580645] ; [28.47580645  4.52419355],0
n6,1,0.427107,0.630677,[79 13] ; [31  3],[80.31746032 11.68253968] ; [29.68253968  4.31746032],0
a8,1,0.427965,0.628341,[ 9 78] ; [ 5 27],[10.23529412 76.76470588] ; [ 3.76470588 28.23529412],0
n1,1,0.433627,0.613089,[13 16] ; [2 5],[12.08333333 16.91666667] ; [2.91666667 4.08333333],0
n5,1,0.43931,0.598084,[61 31] ; [25  9],[62.79365079 29.20634921] ; [23.20634921 10.79365079],0
b1,1,0.497375,0.460532,[33 59] ; [10 24],[31.3968254 60.6031746] ; [11.6031746 22.3968254],0
v4,1,0.559612,0.340377,[87  5] ; [33  1],[87.61904762  4.38095238] ; [32.38095238  1.61904762],0
p2,1,0.575444,0.313659,[72 20] ; [25  9],[70.82539683 21.17460317] ; [26.17460317  7.82539683],0
n2,1,0.626814,0.236406,[24  6] ; [7 1],[24.47368421  5.52631579] ; [6.52631579 1.47368421],0
s8,1,0.63215,0.229156,[34 58] ; [11 23],[32.85714286 59.14285714] ; [12.14285714 21.85714286],0
b5,1,0.648699,0.207544,[61 31] ; [24 10],[62.06349206 29.93650794] ; [22.93650794 11.06349206],0
r2,1,0.667753,0.184241,[85  6] ; [31  3],[84.448  6.552] ; [31.552  2.448],0
s3,1,0.728337,0.120644,[45 46] ; [18 16],[45.864 45.136] ; [17.136 16.864],0
p1,1,0.737523,0.112316,[10 82] ; [ 3 31],[ 9.49206349 82.50793651] ; [ 3.50793651 30.49206349],0
a2,1,0.737523,0.112316,[10 82] ; [ 3 31],[ 9.49206349 82.50793651] ; [ 3.50793651 30.49206349],0
a6,1,0.776452,0.080625,[54 38] ; [19 15],[53.3015873 38.6984127] ; [19.6984127 14.3015873],0
s7,1,0.784606,0.074705,[34 53] ; [12 21],[33.35 53.65] ; [12.65 20.35],0
p7,1,0.828532,0.046909,[51 39] ; [20 14],[51.53225806 38.46774194] ; [19.46774194 14.53225806],0
p12,1,0.896055,0.017068,[ 6 86] ; [ 2 32],[ 5.84126984 86.15873016] ; [ 2.15873016 31.84126984],0
s4,1,0.898298,0.016336,[18 74] ; [ 7 27],[18.25396825 73.74603175] ; [ 6.74603175 27.25396825],0
s1,1,0.919948,0.0101,[ 3 88] ; [ 1 33],[ 2.912 88.088] ; [ 1.088 32.912],0
p3,1,0.974534,0.001019,[43 49] ; [16 18],[43.07936508 48.92063492] ; [15.92063492 18.07936508],0
