Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,133.994175,[452  59] ; [56 76],[403.71384137 107.28615863] ; [104.28615863  27.71384137],1
s6,1,0.034836,4.453191,[356 146] ; [81 51],[346.01577287 155.98422713] ; [90.98422713 41.01577287],0
p12,1,0.037908,4.309158,[ 58 453] ; [  7 126],[ 51.57608696 459.42391304] ; [ 13.42391304 119.57608696],0
s2,1,0.038147,4.298438,[269 239] ; [57 76],[258.35881435 249.64118565] ; [67.64118565 65.35881435],0
s3,1,0.042785,4.103894,[297 209] ; [64 67],[286.75981162 219.24018838] ; [74.24018838 56.75981162],0
p1,1,0.047991,3.910308,[ 52 462] ; [  6 125],[ 46.22015504 467.77984496] ; [ 11.77984496 119.22015504],0
r4,1,0.056428,3.639375,[473  42] ; [115  18],[467.31481481  47.68518519] ; [120.68518519  12.31481481],0
s4,1,0.058926,3.567371,[ 76 431] ; [ 29 104],[ 83.1796875 423.8203125] ; [ 21.8203125 111.1796875],0
r2,1,0.06925,3.300703,[481  25] ; [120  12],[476.65517241  29.34482759] ; [124.34482759   7.65517241],0
p5,1,0.080835,3.04804,[ 77 434] ; [ 12 119],[ 70.83956386 440.16043614] ; [ 18.16043614 112.83956386],0
v2,1,0.087416,2.921327,[299 193] ; [66 60],[290.58252427 201.41747573] ; [74.41747573 51.58252427],0
p7,1,0.089999,2.874386,[351 154] ; [77 48],[343.07936508 161.92063492] ; [84.92063492 40.07936508],0
n1,1,0.106327,2.607977,[35 49] ; [11 30],[30.912 53.088] ; [15.088 25.912],0
r3,1,0.107337,2.593001,[498  13] ; [126   7],[495.13043478  15.86956522] ; [128.86956522   4.13043478],0
b1,1,0.120267,2.413839,[180 335] ; [37 96],[172.46141975 342.53858025] ; [44.53858025 88.46141975],0
p8,1,0.121568,2.397007,[306 200] ; [70 62],[298.20689655 207.79310345] ; [77.79310345 54.20689655],0
n3,1,0.135782,2.225121,[65 18] ; [27 14],[61.58064516 21.41935484] ; [30.41935484 10.58064516],0
d4,1,0.148665,2.0859,[432  81] ; [105  28],[426.44117647  86.55882353] ; [110.55882353  22.44117647],0
s1,1,0.172766,1.858779,[ 14 493] ; [  1 132],[ 11.8828125 495.1171875] ; [  3.1171875 129.8828125],0
p2,1,0.272193,1.205661,[452  60] ; [111  20],[448.29860031  63.70139969] ; [114.70139969  16.29860031],0
v4,1,0.338747,0.915169,[492  18] ; [124   7],[490.10920437  19.89079563] ; [125.89079563   5.10920437],0
b3,1,0.355685,0.853069,[142 200] ; [23 42],[138.64864865 203.35135135] ; [26.35135135 38.64864865],0
b2,1,0.355685,0.853069,[142 200] ; [23 42],[138.64864865 203.35135135] ; [26.35135135 38.64864865],0
a7,1,0.361873,0.831383,[366 148] ; [100  33],[370.20710974 143.79289026] ; [95.79289026 37.20710974],0
u4,1,0.419385,0.652037,[ 14 500] ; [  2 131],[ 12.71097372 501.28902628] ; [  3.28902628 129.71097372],0
a1,1,0.432757,0.615414,[ 28 487] ; [  5 128],[ 26.22685185 488.77314815] ; [  6.77314815 126.22685185],0
n2,1,0.494975,0.465695,[63 21] ; [33  8],[64.512 19.488] ; [31.488  9.512],0
d3,1,0.512279,0.429409,[352 162] ; [95 38],[355.11282844 158.88717156] ; [91.88717156 41.11282844],0
a6,1,0.523166,0.407647,[358 155] ; [89 44],[354.97058824 158.02941176] ; [92.02941176 40.97058824],0
s5,1,0.617282,0.249707,[173 319] ; [43 88],[170.58105939 321.41894061] ; [45.41894061 85.58105939],0
u3,1,0.857158,0.032398,[69 52] ; [31 22],[69.54022989 51.45977011] ; [30.45977011 22.54022989],0
b5,1,0.87186,0.026016,[306 209] ; [78 55],[305.18518519 209.81481481] ; [78.81481481 54.18518519],0
u2,1,0.913908,0.011688,[72 49] ; [32 21],[72.32183908 48.67816092] ; [31.67816092 21.32183908],0
b4,1,0.962679,0.002189,[297 218] ; [77 56],[297.23765432 217.76234568] ; [76.76234568 56.23765432],0
