Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,41.401238,[15 55] ; [229 134],[39.44572748 30.55427252] ; [204.55427252 158.44572748],1
p4,1,0.0,40.901487,[24 44] ; [275  94],[46.52631579 21.47368421] ; [252.47368421 116.52631579],1
r4,1,0.0,34.189057,[52 18] ; [353  18],[64.28571429  5.71428571] ; [340.71428571  30.28571429],1
p7,1,0.0,31.81531,[24 42] ; [262 102],[43.89767442 22.10232558] ; [242.10232558 121.89767442],1
v4,1,0.0,27.83134,[58 12] ; [359   9],[66.64383562  3.35616438] ; [350.35616438  17.64383562],1
r3,1,0.0,27.733744,[58 12] ; [358   9],[66.63615561  3.36384439] ; [349.36384439  17.63615561],1
p10,1,0.0,26.93599,[45 25] ; [327  42],[59.3166287 10.6833713] ; [312.6833713  56.3166287],1
p9,1,1e-06,23.501485,[48 21] ; [332  34],[60.27586207  8.72413793] ; [319.72413793  46.27586207],1
p11,1,3.2e-05,17.304894,[45 25] ; [316  55],[57.3015873 12.6984127] ; [303.6984127  67.3015873],1
p6,1,9.4e-05,15.248202,[15 54] ; [172 193],[29.73041475 39.26958525] ; [157.26958525 207.73041475],1
v1,1,0.000152,14.348119,[25 42] ; [225 137],[39.04428904 27.95571096] ; [210.95571096 151.04428904],1
p3,1,0.000361,12.721997,[25 44] ; [220 150],[38.50797267 30.49202733] ; [206.49202733 163.50797267],1
s6,1,0.007065,7.256452,[39 31] ; [259 101],[48.51162791 21.48837209] ; [249.48837209 110.51162791],0
r1,1,0.007987,7.036418,[53 17] ; [323  45],[60.0913242  9.9086758] ; [315.9086758  52.0913242],0
n6,1,0.0107,6.514475,[56 12] ; [341  29],[61.6347032  6.3652968] ; [335.3652968  34.6347032],0
s5,1,0.015288,5.882915,[16 51] ; [139 213],[24.78520286 42.21479714] ; [130.21479714 221.78520286],0
a1,1,0.057421,3.610361,[ 8 62] ; [ 20 351],[ 4.44444444 65.55555556] ; [ 23.55555556 347.44444444],0
s2,1,0.07554,3.158346,[33 37] ; [214 151],[39.74712644 30.25287356] ; [207.25287356 157.74712644],0
b1,1,0.08092,3.046325,[34 36] ; [139 232],[27.46031746 42.53968254] ; [145.53968254 225.46031746],0
n5,1,0.081455,3.035632,[57 13] ; [328  41],[61.38952164  8.61047836] ; [323.61047836  45.38952164],0
v3,1,0.110353,2.549157,[24 40] ; [172 184],[29.86666667 34.13333333] ; [166.13333333 189.86666667],0
u4,1,0.120567,2.409941,[ 5 65] ; [ 12 358],[ 2.70454545 67.29545455] ; [ 14.29545455 355.70454545],0
a8,1,0.122698,2.382535,[ 6 58] ; [ 55 267],[10.11398964 53.88601036] ; [ 50.88601036 271.11398964],0
s8,1,0.132825,2.259172,[31 38] ; [201 166],[36.71559633 32.28440367] ; [195.28440367 171.71559633],0
a5,1,0.164097,1.936058,[57 13] ; [325  46],[60.63492063  9.36507937] ; [321.36507937  49.63492063],0
b5,1,0.192261,1.70021,[37 33] ; [227 144],[41.9047619 28.0952381] ; [222.0952381 148.9047619],0
p1,1,0.194449,1.683586,[ 4 66] ; [ 40 331],[ 6.98412698 63.01587302] ; [ 37.01587302 333.98412698],0
v2,1,0.203139,1.619659,[37 30] ; [229 132],[41.64018692 25.35981308] ; [224.35981308 136.64018692],0
s3,1,0.207049,1.591939,[37 33] ; [220 141],[41.74013921 28.25986079] ; [215.25986079 145.74013921],0
n3,1,0.218708,1.512825,[17 10] ; [44 14],[19.37647059  7.62352941] ; [41.62352941 16.37647059],0
s1,1,0.245743,1.347344,[ 4 65] ; [ 11 354],[ 2.38479263 66.61520737] ; [ 12.61520737 352.38479263],0
n1,1,0.273322,1.2,[14 14] ; [21 35],[11.66666667 16.33333333] ; [23.33333333 32.66666667],0
d3,1,0.289821,1.120454,[57 11] ; [328  43],[59.63553531  8.36446469] ; [325.36446469  45.63553531],0
a3,1,0.292184,1.109532,[55 15] ; [309  60],[58.04100228 11.95899772] ; [305.95899772  63.04100228],0
s7,1,0.326123,0.964231,[35 33] ; [205 149],[38.67298578 29.32701422] ; [201.32701422 152.67298578],0
b4,1,0.343686,0.896633,[45 25] ; [216 155],[41.42857143 28.57142857] ; [219.57142857 151.42857143],0
p5,1,0.346501,0.886231,[ 7 61] ; [ 54 316],[ 9.47031963 58.52968037] ; [ 51.52968037 318.47031963],0
d5,1,0.455147,0.557803,[66  2] ; [364   6],[66.75799087  1.24200913] ; [363.24200913   6.75799087],0
r2,1,0.495889,0.463724,[65  1] ; [354  11],[64.16241299  1.83758701] ; [354.83758701  10.16241299],0
a7,1,0.514952,0.423991,[51 19] ; [283  87],[53.13636364 16.86363636] ; [280.86363636  89.13636364],0
a2,1,0.527477,0.39925,[24 46] ; [142 229],[26.34920635 43.65079365] ; [139.65079365 231.34920635],0
n2,1,0.542861,0.370263,[19  9] ; [43 15],[20.18604651  7.81395349] ; [41.81395349 16.18604651],0
u1,1,0.560132,0.339477,[23 47] ; [109 262],[20.95238095 49.04761905] ; [111.04761905 259.95238095],0
p12,1,0.613417,0.255229,[ 6 64] ; [ 39 330],[ 7.17539863 62.82460137] ; [ 37.82460137 331.17539863],0
a4,1,0.704549,0.143782,[44 25] ; [227 143],[42.59453303 26.40546697] ; [228.40546697 141.59453303],0
d2,1,0.714056,0.13426,[50 17] ; [283  86],[51.17201835 15.82798165] ; [281.82798165  87.17201835],0
a6,1,0.731098,0.118106,[49 19] ; [274  96],[50.14611872 17.85388128] ; [272.85388128  97.14611872],0
d4,1,0.809527,0.058099,[67  1] ; [362   7],[66.75514874  1.24485126] ; [362.24485126   6.75514874],0
b2,1,0.828459,0.046949,[20 32] ; [ 97 145],[20.69387755 31.30612245] ; [ 96.30612245 145.69387755],0
b3,1,0.828459,0.046949,[20 32] ; [ 97 145],[20.69387755 31.30612245] ; [ 96.30612245 145.69387755],0
u2,1,0.861634,0.030378,[8 6] ; [37 25],[8.28947368 5.71052632] ; [36.71052632 25.28947368],0
s4,1,0.931836,0.007316,[10 58] ; [ 55 309],[10.23148148 57.76851852] ; [ 54.76851852 309.23148148],0
u3,1,0.981762,0.000523,[9 6] ; [37 25],[8.96103896 6.03896104] ; [37.03896104 24.96103896],0
