Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,150.81442,[ 54 185] ; [305 118],[129.60876133 109.39123867] ; [229.39123867 193.60876133],1
p6,1,0.0,74.707901,[ 44 191] ; [225 197],[ 96.21765601 138.78234399] ; [172.78234399 249.21765601],1
p8,1,0.0,53.037401,[ 90 147] ; [282 137],[134.39634146 102.60365854] ; [237.60365854 181.39634146],1
p7,1,0.0,38.878415,[118 113] ; [315 104],[153.88153846  77.11846154] ; [279.11846154 139.88153846],1
p5,1,0.0,27.273391,[ 11 227] ; [ 81 338],[ 33.32724505 204.67275495] ; [ 58.67275495 360.32724505],1
s7,1,1e-06,24.826052,[ 94 142] ; [241 159],[124.3081761 111.6918239] ; [210.6918239 189.3081761],1
n5,1,1e-06,24.5896,[172  67] ; [369  53],[195.61119516  43.38880484] ; [345.38880484  76.61119516],1
n4,1,2e-06,22.287421,[174  66] ; [368  54],[196.49546828  43.50453172] ; [345.50453172  76.49546828],1
p2,1,1.1e-05,19.409414,[190  48] ; [386  35],[208.02427921  29.97572079] ; [367.97572079  53.02427921],1
v1,1,1.2e-05,19.132649,[106 127] ; [260 151],[132.41925466 100.58074534] ; [233.58074534 177.41925466],1
d1,1,5e-05,16.450389,[121 119] ; [281 142],[145.52036199  94.47963801] ; [256.47963801 166.52036199],1
s6,1,0.000116,14.8536,[146  90] ; [313  98],[167.42503864  68.57496136] ; [291.57496136 119.42503864],1
d2,1,0.000424,12.423083,[ 97 142] ; [232 191],[118.77794562 120.22205438] ; [210.22205438 212.77794562],1
s8,1,0.000542,11.96445,[ 95 145] ; [225 195],[116.36363636 123.63636364] ; [203.63636364 216.36363636],1
s2,1,0.000578,11.844738,[106 132] ; [245 174],[127.15068493 110.84931507] ; [223.84931507 195.15068493],1
a5,1,0.001101,10.649983,[166  74] ; [340  83],[183.16742081  56.83257919] ; [322.83257919 100.16742081],0
s5,1,0.002612,9.060158,[ 68 162] ; [168 236],[ 85.61514196 144.38485804] ; [150.38485804 253.61514196],0
r1,1,0.00589,7.583682,[178  61] ; [351  70],[191.56212121  47.43787879] ; [337.43787879  83.56212121],0
