Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,2e-05,18.14668,[19 33] ; [29  6],[28.68965517 23.31034483] ; [19.31034483 15.68965517],1
s2,1,0.24213,1.368152,[20 30] ; [18 16],[22.61904762 27.38095238] ; [15.38095238 18.61904762],0
u2,1,0.245237,1.350234,[13 12] ; [8 3],[14.58333333 10.41666667] ; [6.41666667 4.58333333],0
n3,1,0.27874,1.173223,[7 4] ; [4 6],[5.76190476 5.23809524] ; [5.23809524 4.76190476],0
p5,1,0.300223,1.073205,[ 5 47] ; [ 6 29],[ 6.57471264 45.42528736] ; [ 4.42528736 30.57471264],0
d4,1,0.310547,1.02835,[40 12] ; [30  5],[41.83908046 10.16091954] ; [28.16091954  6.83908046],0
b1,1,0.312319,1.020842,[14 38] ; [13 22],[16.13793103 35.86206897] ; [10.86206897 24.13793103],0
s6,1,0.328614,0.954353,[27 23] ; [22 12],[29.16666667 20.83333333] ; [19.83333333 14.16666667],0
b2,1,0.341822,0.903587,[ 8 19] ; [ 9 12],[ 9.5625 17.4375] ; [ 7.4375 13.5625],0
b3,1,0.341822,0.903587,[ 8 19] ; [ 9 12],[ 9.5625 17.4375] ; [ 7.4375 13.5625],0
u4,1,0.341946,0.90312,[ 1 51] ; [ 2 33],[ 1.79310345 50.20689655] ; [ 1.20689655 33.79310345],0
s1,1,0.342011,0.902879,[ 4 48] ; [ 1 34],[ 2.98850575 49.01149425] ; [ 2.01149425 32.98850575],0
r4,1,0.348422,0.879194,[44  8] ; [32  3],[45.42528736  6.57471264] ; [30.57471264  4.42528736],0
b5,1,0.349628,0.874806,[32 20] ; [18 17],[29.88505747 22.11494253] ; [20.11494253 14.88505747],0
b4,1,0.45207,0.565456,[30 22] ; [23 12],[31.67816092 20.32183908] ; [21.32183908 13.67816092],0
u1,1,0.45726,0.552593,[ 6 46] ; [ 6 29],[ 7.17241379 44.82758621] ; [ 4.82758621 30.17241379],0
d5,1,0.485659,0.48613,[35 17] ; [26  9],[36.45977011 15.54022989] ; [24.54022989 10.45977011],0
n6,1,0.549331,0.358516,[42 10] ; [30  5],[43.03448276  8.96551724] ; [28.96551724  6.03448276],0
s5,1,0.604833,0.267769,[ 8 40] ; [ 7 26],[ 8.88888889 39.11111111] ; [ 6.11111111 26.88888889],0
s7,1,0.682643,0.167165,[20 31] ; [14 18],[20.89156627 30.10843373] ; [13.10843373 18.89156627],0
p11,1,0.68371,0.16598,[35 17] ; [25 10],[35.86206897 16.13793103] ; [24.13793103 10.86206897],0
s4,1,0.687577,0.161721,[ 6 46] ; [ 3 31],[ 5.44186047 46.55813953] ; [ 3.55813953 30.44186047],0
a6,1,0.692047,0.156878,[32 20] ; [23 12],[32.87356322 19.12643678] ; [22.12643678 12.87356322],0
p10,1,0.69833,0.150215,[39 12] ; [28  7],[39.73255814 11.26744186] ; [27.26744186  7.73255814],0
a7,1,0.711077,0.137204,[39 13] ; [25 10],[38.25287356 13.74712644] ; [25.74712644  9.25287356],0
p2,1,0.750594,0.101033,[43  9] ; [28  7],[42.43678161  9.56321839] ; [28.56321839  6.43678161],0
p9,1,0.754038,0.098169,[44  7] ; [31  4],[44.47674419  6.52325581] ; [30.52325581  4.47674419],0
v3,1,0.782564,0.076165,[18 33] ; [13 21],[18.6 32.4] ; [12.4 21.6],0
d3,1,0.829654,0.046288,[33 19] ; [23 12],[33.47126437 18.52873563] ; [22.52873563 12.47126437],0
r3,1,0.868754,0.027305,[47  5] ; [32  3],[47.2183908  4.7816092] ; [31.7816092  3.2183908],0
u3,1,0.887931,0.019859,[13 12] ; [6 5],[13.19444444 11.80555556] ; [5.80555556 5.19444444],0
v1,1,0.958617,0.002692,[26 24] ; [18 17],[25.88235294 24.11764706] ; [18.11764706 16.88235294],0
