Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,44.714362,[20 37] ; [224  60],[40.78592375 16.21407625] ; [203.21407625  80.78592375],1
s3,1,0.0,41.133257,[24 33] ; [231  50],[43.00295858 13.99704142] ; [211.99704142  69.00295858],1
s5,1,1e-06,25.243681,[ 8 48] ; [140 135],[25.03927492 30.96072508] ; [122.96072508 152.03927492],1
s8,1,6e-06,20.407386,[26 31] ; [213  69],[40.18584071 16.81415929] ; [198.81415929  83.18584071],1
p9,1,0.000784,11.279281,[44 12] ; [263  20],[50.71386431  5.28613569] ; [256.28613569  26.71386431],1
n5,1,0.001794,9.749583,[39 18] ; [243  41],[47.13782991  9.86217009] ; [234.86217009  49.13782991],0
v4,1,0.016918,5.704893,[51  5] ; [276   7],[54.01769912  1.98230088] ; [272.98230088  10.01769912],0
r4,1,0.02007,5.405806,[47 10] ; [263  22],[51.66666667  5.33333333] ; [258.33333333  26.66666667],0
s4,1,0.030992,4.653393,[ 6 51] ; [ 66 217],[12.07058824 44.92941176] ; [ 59.92941176 223.07058824],0
a5,1,0.039394,4.243796,[40 17] ; [234  51],[45.66666667 11.33333333] ; [228.33333333  56.66666667],0
r1,1,0.047241,3.936779,[42 15] ; [241  44],[47.16666667  9.83333333] ; [235.83333333  49.16666667],0
n6,1,0.048354,3.897646,[47 10] ; [258  25],[51.13235294  5.86764706] ; [253.86764706  29.13235294],0
a2,1,0.052692,3.753659,[10 47] ; [ 86 199],[16. 41.] ; [ 80. 205.],0
v1,1,0.073717,3.198247,[26 28] ; [169 107],[31.90909091 22.09090909] ; [163.09090909 112.90909091],0
r3,1,0.075833,3.152024,[53  4] ; [277   7],[55.16129032  1.83870968] ; [274.83870968   9.16129032],0
b5,1,0.106961,2.598556,[27 30] ; [168 117],[32.5 24.5] ; [162.5 122.5],0
p8,1,0.110522,2.546739,[29 28] ; [173 105],[34.37014925 22.62985075] ; [167.62985075 110.37014925],0
p12,1,0.114579,2.489895,[ 3 53] ; [ 36 247],[ 6.44247788 49.55752212] ; [ 32.55752212 250.44247788],0
p5,1,0.143947,2.13525,[ 6 49] ; [ 54 228],[ 9.79228487 45.20771513] ; [ 50.20771513 231.79228487],0
b2,1,0.168792,1.893635,[24 21] ; [ 88 121],[19.84251969 25.15748031] ; [ 92.15748031 116.84251969],0
