Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1e-06,23.183675,[36 36] ; [94 19],[50.59459459 21.40540541] ; [79.40540541 33.59459459],1
p5,1,6e-06,20.46574,[ 2 73] ; [33 82],[13.81578947 61.18421053] ; [21.18421053 93.81578947],1
p4,1,1.2e-05,19.241457,[37 38] ; [91 23],[50.79365079 24.20634921] ; [77.20634921 36.79365079],1
p6,1,0.000119,14.811623,[18 56] ; [60 54],[30.70212766 43.29787234] ; [47.29787234 66.70212766],1
s5,1,0.000226,13.601154,[26 46] ; [71 40],[38.16393443 33.83606557] ; [58.83606557 52.16393443],1
p3,1,0.001576,9.988062,[34 41] ; [78 36],[44.44444444 30.55555556] ; [67.55555556 46.44444444],0
p2,1,0.001827,9.715707,[56 19] ; [105  10],[63.55263158 11.44736842] ; [97.44736842 17.55263158],0
u1,1,0.002186,9.386263,[27 48] ; [19 96],[18.15789474 56.84210526] ; [27.84210526 87.15789474],0
p1,1,0.00533,7.763845,[ 3 72] ; [20 94],[ 9.12698413 65.87301587] ; [ 13.87301587 100.12698413],0
p11,1,0.015212,5.891697,[53 22] ; [98 17],[59.60526316 15.39473684] ; [91.39473684 23.60526316],0
p9,1,0.020612,5.359338,[59 14] ; [106   9],[64.06914894  8.93085106] ; [100.93085106  14.06914894],0
v2,1,0.024416,5.06484,[52 22] ; [95 18],[58.17112299 15.82887701] ; [88.82887701 24.17112299],0
s3,1,0.024826,5.03597,[59 15] ; [103  10],[64.10695187  9.89304813] ; [97.89304813 15.10695187],0
v1,1,0.032732,4.559761,[46 27] ; [89 26],[52.42021277 20.57978723] ; [82.57978723 32.42021277],0
b5,1,0.04299,4.095801,[49 26] ; [58 57],[42.23684211 32.76315789] ; [64.76315789 50.23684211],0
n2,1,0.044212,4.048449,[14  6] ; [18  1],[16.41025641  3.58974359] ; [15.58974359  3.41025641],0
p10,1,0.045294,4.007654,[62 13] ; [106   9],[66.31578947  8.68421053] ; [101.68421053  13.31578947],0
d3,1,0.048226,3.902106,[48 27] ; [88 26],[53.96825397 21.03174603] ; [82.03174603 31.96825397],0
d2,1,0.068639,3.315266,[47 27] ; [57 57],[40.93617021 33.06382979] ; [63.06382979 50.93617021],0
s8,1,0.079549,3.074095,[46 29] ; [83 30],[51.46276596 23.53723404] ; [77.53723404 35.46276596],0
s6,1,0.088235,2.906283,[61 13] ; [100  10],[64.75  9.25] ; [96.25 13.75],0
a2,1,0.092794,2.825223,[26 49] ; [27 88],[20.92105263 54.07894737] ; [32.07894737 82.92105263],0
d5,1,0.106564,2.604459,[67  8] ; [91 22],[63.03191489 11.96808511] ; [94.96808511 18.03191489],0
p12,1,0.114695,2.488306,[ 9 66] ; [24 91],[13.02631579 61.97368421] ; [19.97368421 95.02631579],0
a8,1,0.132253,2.265854,[ 6 60] ; [19 91],[ 9.375 56.625] ; [15.625 94.375],0
d4,1,0.135296,2.230656,[63 12] ; [103  10],[66.22340426  8.77659574] ; [99.77659574 13.22340426],0
n6,1,0.159513,1.978836,[65 10] ; [104   8],[67.78074866  7.21925134] ; [101.21925134  10.78074866],0
r4,1,0.167307,1.90691,[68  7] ; [110   5],[70.26315789  4.73684211] ; [107.73684211   7.26315789],0
s1,1,0.291364,1.113306,[ 5 68] ; [  4 111],[ 3.49468085 69.50531915] ; [  5.50531915 109.49468085],0
a4,1,0.298827,1.07942,[41 34] ; [54 61],[37.5 37.5] ; [57.5 57.5],0
v4,1,0.335938,0.92587,[71  4] ; [111   3],[72.22222222  2.77777778] ; [109.77777778   4.22222222],0
a7,1,0.336047,0.925454,[49 26] ; [82 32],[51.98412698 23.01587302] ; [79.01587302 34.98412698],0
n3,1,0.369074,0.806779,[16  5] ; [12  7],[14.7  6.3] ; [13.3  5.7],0
a1,1,0.373749,0.791163,[ 5 70] ; [ 12 103],[ 6.71052632 68.28947368] ; [ 10.28947368 104.71052632],0
n5,1,0.429212,0.624954,[62 13] ; [99 15],[63.88888889 11.11111111] ; [97.11111111 16.88888889],0
b1,1,0.467129,0.52876,[32 43] ; [43 72],[29.60526316 45.39473684] ; [45.39473684 69.60526316],0
a6,1,0.467229,0.528521,[51 24] ; [71 42],[48.67021277 26.32978723] ; [73.32978723 39.67021277],0
s7,1,0.492159,0.471802,[50 19] ; [87 26],[51.93956044 17.06043956] ; [85.06043956 27.93956044],0
d1,1,0.501573,0.451607,[48 27] ; [79 36],[50.13157895 24.86842105] ; [76.86842105 38.13157895],0
r1,1,0.50978,0.434519,[64 11] ; [101  13],[65.47619048  9.52380952] ; [99.52380952 14.47619048],0
n4,1,0.510275,0.433502,[67  8] ; [99 16],[65.52631579  9.47368421] ; [100.47368421  14.52631579],0
u4,1,0.547641,0.361561,[ 2 73] ; [  5 110],[ 2.76315789 72.23684211] ; [  4.23684211 110.76315789],0
r2,1,0.591934,0.287335,[72  3] ; [112   3],[72.63157895  2.36842105] ; [111.36842105   3.63157895],0
b4,1,0.673276,0.177794,[46 29] ; [67 48],[44.60526316 30.39473684] ; [68.39473684 46.60526316],0
u3,1,0.72158,0.126984,[11  4] ; [17  8],[10.5  4.5] ; [17.5  7.5],0
u2,1,0.730257,0.118876,[9 6] ; [17  9],[9.51219512 5.48780488] ; [16.48780488  9.51219512],0
a3,1,0.750662,0.100976,[60 15] ; [89 25],[59.12698413 15.87301587] ; [89.87301587 24.12698413],0
r3,1,0.754518,0.097774,[73  2] ; [111   4],[72.63157895  2.36842105] ; [111.36842105   3.63157895],0
n1,1,0.839436,0.041053,[ 8 12] ; [ 7 12],[ 7.69230769 12.30769231] ; [ 7.30769231 11.69230769],0
b2,1,0.86925,0.027097,[21 27] ; [29 35],[21.42857143 26.57142857] ; [28.57142857 35.42857143],0
b3,1,0.86925,0.027097,[21 27] ; [29 35],[21.42857143 26.57142857] ; [28.57142857 35.42857143],0
s4,1,0.924209,0.00905,[12 63] ; [19 96],[12.23684211 62.76315789] ; [18.76315789 96.23684211],0
a5,1,0.943773,0.004974,[61 14] ; [94 21],[61.18421053 13.81578947] ; [93.81578947 21.18421053],0
