Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000689,11.519627,[40 86] ; [18  9],[47.76470588 78.23529412] ; [10.23529412 16.76470588],1
s5,1,0.00097,10.883812,[ 17 108] ; [11 16],[ 23.02631579 101.97368421] ; [ 4.97368421 22.02631579],1
s4,1,0.001162,10.549222,[ 17 111] ; [11 17],[ 22.97435897 105.02564103] ; [ 5.02564103 22.97435897],0
n1,1,0.029568,4.734219,[11 32] ; [8 6],[14.33333333 28.66666667] ; [4.66666667 9.33333333],0
n2,1,0.032695,4.561699,[27 16] ; [13  1],[30.1754386 12.8245614] ; [9.8245614 4.1754386],0
p4,1,0.044837,4.024778,[42 84] ; [15 13],[46.63636364 79.36363636] ; [10.36363636 17.63636364],0
r2,1,0.066081,3.377778,[90 35] ; [24  3],[93.75 31.25] ; [20.25  6.75],0
u3,1,0.070396,3.273752,[19 43] ; [6 4],[21.52777778 40.47222222] ; [3.47222222 6.52777778],0
s3,1,0.086158,2.944739,[37 88] ; [13 15],[40.8496732 84.1503268] ; [ 9.1503268 18.8496732],0
p3,1,0.117032,2.456596,[35 91] ; [12 16],[38.45454545 87.54545455] ; [ 8.54545455 19.45454545],0
v1,1,0.135011,2.233916,[39 87] ; [12 14],[42.27631579 83.72368421] ; [ 8.72368421 17.27631579],0
r3,1,0.164462,1.932709,[93 34] ; [24  4],[95.86451613 31.13548387] ; [21.13548387  6.86451613],0
p6,1,0.200917,1.635697,[ 22 101] ; [ 8 20],[24.43708609 98.56291391] ; [ 5.56291391 22.43708609],0
p11,1,0.207419,1.589347,[75 53] ; [20  8],[77.94871795 50.05128205] ; [17.05128205 10.94871795],0
n4,1,0.207419,1.589347,[75 53] ; [20  8],[77.94871795 50.05128205] ; [17.05128205 10.94871795],0
a3,1,0.208198,1.583913,[65 62] ; [18 10],[68.00645161 58.99354839] ; [14.99354839 13.00645161],0
a2,1,0.208359,1.582792,[  9 119] ; [ 4 24],[ 10.66666667 117.33333333] ; [ 2.33333333 25.66666667],0
s2,1,0.210643,1.567001,[31 97] ; [10 18],[33.64102564 94.35897436] ; [ 7.35897436 20.64102564],0
n3,1,0.21759,1.520196,[26 17] ; [11  3],[27.9122807 15.0877193] ; [9.0877193 4.9122807],0
p5,1,0.218792,1.512275,[  9 117] ; [ 4 24],[ 10.63636364 115.36363636] ; [ 2.36363636 25.63636364],0
v2,1,0.226005,1.465829,[39 87] ; [12 16],[41.72727273 84.27272727] ; [ 9.27272727 18.72727273],0
p1,1,0.309828,1.031409,[ 12 115] ; [ 1 27],[ 10.6516129 116.3483871] ; [ 2.3483871 25.6516129],0
a1,1,0.314188,1.012987,[ 12 116] ; [ 1 27],[ 10.66666667 117.33333333] ; [ 2.33333333 25.66666667],0
a8,1,0.325087,0.96837,[ 10 111] ; [ 4 24],[ 11.36912752 109.63087248] ; [ 2.63087248 25.36912752],0
d5,1,0.357728,0.845852,[79 48] ; [20  8],[81.11612903 45.88387097] ; [17.88387097 10.11612903],0
r4,1,0.363091,0.827174,[61 67] ; [16 12],[63.17948718 64.82051282] ; [13.82051282 14.17948718],0
p2,1,0.368162,0.809858,[78 47] ; [20  8],[80.06535948 44.93464052] ; [17.93464052 10.06535948],0
