Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,40.309402,[16 52] ; [192 100],[39.28888889 28.71111111] ; [168.71111111 123.28888889],1
a4,1,0.0,29.121692,[15 53] ; [171 122],[35.03601108 32.96398892] ; [150.96398892 142.03601108],1
d1,1,5e-06,20.961659,[29 39] ; [211  83],[45.08287293 22.91712707] ; [194.91712707  99.08287293],1
u1,1,1.1e-05,19.417218,[ 4 64] ; [ 95 199],[18.59668508 49.40331492] ; [ 80.40331492 213.59668508],1
a3,1,1.7e-05,18.488717,[44 23] ; [256  37],[55.83333333 11.16666667] ; [244.16666667  48.83333333],1
a6,1,7e-05,15.814465,[32 36] ; [210  81],[45.83844011 22.16155989] ; [196.16155989  94.83844011],1
v2,1,0.000234,13.535518,[28 38] ; [191  95],[41.0625 24.9375] ; [177.9375 108.0625],1
n4,1,0.001659,9.893249,[50 18] ; [259  34],[58.20498615  9.79501385] ; [250.79501385  42.20498615],0
p9,1,0.003434,8.561244,[53 14] ; [267  25],[59.72144847  7.27855153] ; [260.27855153  31.72144847],0
r4,1,0.004745,7.974131,[61  7] ; [286   8],[65.18232044  2.81767956] ; [281.81767956  12.18232044],0
d3,1,0.012858,6.188558,[43 25] ; [227  65],[51. 17.] ; [219.  73.],0
r2,1,0.022243,5.226658,[63  5] ; [286   6],[65.92222222  2.07777778] ; [283.07777778   8.92222222],0
n3,1,0.023939,5.099064,[ 8 10] ; [39 14],[11.91549296  6.08450704] ; [35.08450704 17.91549296],0
b2,1,0.030512,4.680192,[11 29] ; [ 97 114],[17.21115538 22.78884462] ; [ 90.78884462 120.21115538],0
b3,1,0.030512,4.680192,[11 29] ; [ 97 114],[17.21115538 22.78884462] ; [ 90.78884462 120.21115538],0
v1,1,0.030703,4.669473,[32 35] ; [179 109],[39.82253521 27.17746479] ; [171.17746479 116.82253521],0
p3,1,0.04613,3.976838,[31 37] ; [172 120],[38.34444444 29.65555556] ; [164.65555556 127.34444444],0
p12,1,0.058519,3.578872,[ 3 65] ; [ 36 256],[ 7.36666667 60.63333333] ; [ 31.63333333 260.36666667],0
p11,1,0.068705,3.313692,[48 20] ; [237  57],[53.5359116 14.4640884] ; [231.4640884  62.5359116],0
n6,1,0.080506,3.054666,[57 11] ; [263  26],[60.95238095  7.04761905] ; [259.04761905  29.95238095],0
d5,1,0.102963,2.659042,[53 15] ; [250  41],[57.39275766 10.60724234] ; [245.60724234  45.39275766],0
p10,1,0.105226,2.624499,[54 13] ; [258  35],[58.06666667  8.93333333] ; [253.93333333  39.06666667],0
s6,1,0.132582,2.26201,[54 14] ; [252  39],[57.96100279 10.03899721] ; [248.03899721  42.96100279],0
d4,1,0.144571,2.128616,[55 13] ; [255  36],[58.71866295  9.28133705] ; [251.28133705  39.71866295],0
s5,1,0.15603,2.012284,[25 41] ; [135 149],[30.17142857 35.82857143] ; [129.82857143 154.17142857],0
s3,1,0.171549,1.869357,[56 12] ; [216  74],[51.66480447 16.33519553] ; [220.33519553  69.66480447],0
p4,1,0.176569,1.82627,[41 27] ; [201  91],[45.71111111 22.28888889] ; [196.28888889  95.71111111],0
p1,1,0.181825,1.782646,[10 58] ; [ 27 265],[ 6.98888889 61.01111111] ; [ 30.01111111 261.98888889],0
a8,1,0.219585,1.507084,[ 8 54] ; [ 51 209],[11.36024845 50.63975155] ; [ 47.63975155 212.36024845],0
b5,1,0.245903,1.346429,[35 33] ; [174 120],[39.25966851 28.74033149] ; [169.74033149 124.25966851],0
a7,1,0.250737,1.319193,[45 23] ; [215  79],[48.83977901 19.16022099] ; [211.16022099  82.83977901],0
u4,1,0.255359,1.293746,[ 1 67] ; [ 13 281],[ 2.62983425 65.37016575] ; [ 11.37016575 282.62983425],0
v4,1,0.26221,1.257051,[65  3] ; [286   6],[66.3  1.7] ; [284.7   7.3],0
s1,1,0.294263,1.100013,[ 5 61] ; [ 13 279],[ 3.31843575 62.68156425] ; [ 14.68156425 277.31843575],0
a1,1,0.300764,1.070805,[ 2 66] ; [ 18 276],[ 3.75690608 64.24309392] ; [ 16.24309392 277.75690608],0
s8,1,0.325902,0.965115,[44 24] ; [206  85],[47.35376045 20.64623955] ; [202.64623955  88.35376045],0
v3,1,0.380922,0.767723,[27 37] ; [137 147],[30.16091954 33.83908046] ; [133.83908046 150.16091954],0
s4,1,0.380987,0.767514,[16 52] ; [ 55 237],[13.41111111 54.58888889] ; [ 57.58888889 234.41111111],0
u3,1,0.406785,0.688178,[16  8] ; [29  9],[17.41935484  6.58064516] ; [27.58064516 10.41935484],0
r3,1,0.453459,0.561992,[64  3] ; [285   8],[64.95277778  2.04722222] ; [284.04722222   8.95277778],0
p7,1,0.496251,0.462944,[44 21] ; [205  80],[46.24285714 18.75714286] ; [202.75714286  82.24285714],0
n5,1,0.508804,0.436526,[54 14] ; [241  50],[55.87743733 12.12256267] ; [239.12256267  51.87743733],0
p5,1,0.524836,0.40438,[13 53] ; [ 48 244],[11.24581006 54.75418994] ; [ 49.75418994 242.24581006],0
n2,1,0.630771,0.231016,[13  5] ; [42 12],[13.75  4.25] ; [41.25 12.75],0
