Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,1e-06,24.923077,[34  5] ; [15 30],[22.75 16.25] ; [26.25 18.75],1
p8,1,0.443071,0.588317,[22 18] ; [21 24],[20.23529412 19.76470588] ; [22.76470588 22.23529412],0
a1,1,0.533235,0.388223,[ 3 37] ; [ 2 44],[ 2.3255814 37.6744186] ; [ 2.6744186 43.3255814],0
p12,1,0.533235,0.388223,[ 3 37] ; [ 2 44],[ 2.3255814 37.6744186] ; [ 2.6744186 43.3255814],0
a6,1,0.545311,0.365784,[20 20] ; [26 20],[21.39534884 18.60465116] ; [24.60465116 21.39534884],0
p7,1,0.553887,0.3504,[25 14] ; [26 19],[23.67857143 15.32142857] ; [27.32142857 17.67857143],0
p1,1,0.559912,0.339857,[ 8 32] ; [ 7 39],[ 6.97674419 33.02325581] ; [ 8.02325581 37.97674419],0
n4,1,0.560181,0.33939,[29 11] ; [30 15],[27.76470588 12.23529412] ; [31.23529412 13.76470588],0
s1,1,0.598222,0.277686,[ 4 36] ; [ 3 41],[ 3.33333333 36.66666667] ; [ 3.66666667 40.33333333],0
p9,1,0.662638,0.190334,[32  8] ; [35 11],[31.1627907  8.8372093] ; [35.8372093 10.1627907],0
n6,1,0.667521,0.184516,[31  8] ; [34 11],[30.17857143  8.82142857] ; [34.82142857 10.17857143],0
b1,1,0.687203,0.16213,[20 20] ; [21 25],[19.06976744 20.93023256] ; [21.93023256 24.06976744],0
b5,1,0.74433,0.106357,[24 16] ; [26 20],[23.25581395 16.74418605] ; [26.74418605 19.25581395],0
p2,1,0.764978,0.089371,[29 11] ; [32 14],[28.37209302 11.62790698] ; [32.62790698 13.37209302],0
u2,1,0.765087,0.089286,[6 6] ; [10  8],[6.4 5.6] ; [9.6 8.4],0
p6,1,0.782287,0.076364,[12 28] ; [12 32],[11.42857143 28.57142857] ; [12.57142857 31.42857143],0
b4,1,0.793259,0.068686,[22 18] ; [24 22],[21.39534884 18.60465116] ; [24.60465116 21.39534884],0
r3,1,0.872393,0.025799,[35  5] ; [39  5],[35.23809524  4.76190476] ; [38.76190476  5.23809524],0
v2,1,0.874371,0.024998,[22 17] ; [25 18],[22.35365854 16.64634146] ; [24.64634146 18.35365854],0
p3,1,0.876755,0.024051,[15 25] ; [18 28],[15.34883721 24.65116279] ; [17.65116279 28.34883721],0
d2,1,0.882607,0.021805,[11 29] ; [12 34],[10.69767442 29.30232558] ; [12.30232558 33.69767442],0
p11,1,0.882607,0.021805,[29 11] ; [34 12],[29.30232558 10.69767442] ; [33.69767442 12.30232558],0
r2,1,0.899486,0.015954,[35  4] ; [40  5],[34.82142857  4.17857143] ; [40.17857143  4.82142857],0
u4,1,0.920283,0.010016,[ 1 39] ; [ 1 45],[ 0.93023256 39.06976744] ; [ 1.06976744 44.93023256],0
r1,1,0.952733,0.003514,[30 10] ; [34 11],[30.11764706  9.88235294] ; [33.88235294 11.11764706],0
n1,1,1.0,0.0,[4 5] ; [4 5],[4. 5.] ; [4. 5.],0
a7,1,1.0,0.0,[24 16] ; [27 18],[24. 16.] ; [27. 18.],0
