Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,112.227289,[235 118] ; [ 7 94],[188.16299559 164.83700441] ; [53.83700441 47.16299559],1
d4,1,0.0,64.284935,[299  54] ; [46 54],[268.8410596  84.1589404] ; [76.1589404 23.8410596],1
d3,1,0.0,34.271809,[248 104] ; [39 62],[223.01103753 128.98896247] ; [63.98896247 37.01103753],1
a5,1,0.0,26.629777,[266  87] ; [49 52],[244.92290749 108.07709251] ; [70.07709251 30.92290749],1
d2,1,4e-06,21.474667,[186 166] ; [27 74],[165.50993377 186.49006623] ; [47.49006623 53.50993377],1
a4,1,4e-06,21.246639,[169 182] ; [22 77],[148.98 202.02] ; [42.02 56.98],1
a7,1,4e-05,16.869606,[263  89] ; [54 47],[246.32229581 105.67770419] ; [70.67770419 30.32229581],1
p2,1,4.8e-05,16.514271,[290  59] ; [65 36],[275.32222222  73.67777778] ; [79.67777778 21.32222222],1
r4,1,5.2e-05,16.370122,[308  45] ; [71 30],[294.68502203  58.31497797] ; [84.31497797 16.68502203],1
r2,1,5.9e-05,16.144542,[328  21] ; [81 19],[317.90868597  31.09131403] ; [91.09131403  8.90868597],1
r1,1,0.00012,14.794242,[278  73] ; [61 40],[263.25  87.75] ; [75.75 25.25],1
v4,1,0.000128,14.67527,[332  21] ; [81 18],[322.5420354  30.4579646] ; [90.4579646  8.5420354],1
r3,1,0.000151,14.358063,[329  23] ; [81 19],[319.2920354  32.7079646] ; [90.7079646  9.2920354],1
u1,1,0.000248,13.428318,[ 67 286] ; [ 4 97],[ 55.20484581 297.79515419] ; [15.79515419 85.20484581],1
a2,1,0.000258,13.355391,[ 92 261] ; [ 9 92],[ 78.530837 274.469163] ; [22.469163 78.530837],1
n6,1,0.000633,11.676576,[311  40] ; [75 25],[300.41241685  50.58758315] ; [85.58758315 14.41241685],1
a6,1,0.00109,10.668662,[253 100] ; [55 46],[239.48017621 113.51982379] ; [68.51982379 32.48017621],0
a3,1,0.001336,10.291582,[252 100] ; [54 45],[238.82926829 113.17073171] ; [67.17073171 31.82926829],0
p4,1,0.002626,9.050478,[212 139] ; [44 57],[198.79646018 152.20353982] ; [57.20353982 43.79646018],0
p7,1,0.002872,8.887018,[214 130] ; [45 54],[201.11963883 142.88036117] ; [57.88036117 41.11963883],0
p3,1,0.004667,8.004091,[170 180] ; [33 68],[157.53880266 192.46119734] ; [45.46119734 55.53880266],0
p11,1,0.006408,7.431917,[286  67] ; [69 32],[276.02422907  76.97577093] ; [78.97577093 22.02422907],0
s6,1,0.006717,7.347102,[213 138] ; [46 55],[201.12610619 149.87389381] ; [57.87389381 43.12610619],0
n4,1,0.010012,6.632675,[309  44] ; [78 23],[300.90528634  52.09471366] ; [86.09471366 14.90528634],0
p9,1,0.021052,5.322486,[292  56] ; [73 26],[284.16107383  63.83892617] ; [80.83892617 18.16107383],0
p1,1,0.022916,5.174899,[ 19 333] ; [12 89],[ 24.08830022 327.91169978] ; [ 6.91169978 94.08830022],0
v2,1,0.031012,4.652285,[187 152] ; [41 55],[177.68275862 161.31724138] ; [50.31724138 45.68275862],0
s1,1,0.03353,4.518529,[  9 340] ; [ 7 92],[ 12.46428571 336.53571429] ; [ 3.53571429 95.46428571],0
u2,1,0.051636,3.787533,[57 44] ; [18 28],[51.53061224 49.46938776] ; [23.46938776 22.53061224],0
s8,1,0.054033,3.71167,[138 214] ; [29 72],[129.76600442 222.23399558] ; [37.23399558 63.76600442],0
v3,1,0.077767,3.110954,[139 202] ; [31 69],[131.45124717 209.54875283] ; [38.54875283 61.45124717],0
b5,1,0.080852,3.04769,[226 127] ; [55 46],[218.48678414 134.51321586] ; [62.51321586 38.48678414],0
p10,1,0.143757,2.137273,[281  68] ; [73 26],[275.77232143  73.22767857] ; [78.22767857 20.77232143],0
