Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,1e-05,19.561702,[22 38] ; [80 32],[35.58139535 24.41860465] ; [66.41860465 45.58139535],1
d3,1,3.8e-05,16.958284,[28 32] ; [87 25],[40.11627907 19.88372093] ; [74.88372093 37.11627907],1
u1,1,0.003232,8.671667,[ 4 56] ; [28 84],[11.1627907 48.8372093] ; [20.8372093 91.1627907],0
s2,1,0.012414,6.25072,[32 28] ; [81 31],[39.41860465 20.58139535] ; [73.58139535 38.41860465],0
b5,1,0.013061,6.160858,[24 36] ; [67 45],[31.74418605 28.25581395] ; [59.25581395 52.74418605],0
n3,1,0.019359,5.468789,[7 8] ; [22  5],[10.35714286  4.64285714] ; [18.64285714  8.35714286],0
a2,1,0.024161,5.083059,[ 8 52] ; [32 80],[13.95348837 46.04651163] ; [26.04651163 85.95348837],0
p9,1,0.038317,4.290893,[47 12] ; [100  10],[51.31952663  7.68047337] ; [95.68047337 14.31952663],0
a5,1,0.04638,3.967731,[40 20] ; [90 22],[45.34883721 14.65116279] ; [84.65116279 27.34883721],0
p2,1,0.071052,3.258541,[46 13] ; [99 13],[50.02923977  8.97076023] ; [94.97076023 17.02923977],0
p10,1,0.075079,3.168338,[46 13] ; [98 13],[49.97647059  9.02352941] ; [94.02352941 16.97647059],0
p4,1,0.08,3.064906,[29 30] ; [70 41],[34.35882353 24.64117647] ; [64.64117647 46.35882353],0
b4,1,0.098412,2.731095,[42 18] ; [64 48],[36.97674419 23.02325581] ; [69.02325581 42.97674419],0
b1,1,0.101568,2.680754,[28 32] ; [38 74],[23.02325581 36.97674419] ; [42.97674419 69.02325581],0
a3,1,0.102195,2.670951,[39 20] ; [87 25],[43.47368421 15.52631579] ; [82.52631579 29.47368421],0
s8,1,0.103477,2.651116,[23 37] ; [57 54],[28.07017544 31.92982456] ; [51.92982456 59.07017544],0
a8,1,0.111053,2.539173,[ 6 53] ; [20 81],[ 9.5875 49.4125] ; [16.4125 84.5875],0
s7,1,0.124727,2.35694,[29 30] ; [64 40],[33.66257669 25.33742331] ; [59.33742331 44.66257669],0
r4,1,0.131337,2.276629,[50 10] ; [102  10],[53.02325581  6.97674419] ; [98.97674419 13.02325581],0
v2,1,0.145992,2.113641,[20 39] ; [50 60],[24.43786982 34.56213018] ; [45.56213018 64.43786982],0
d5,1,0.184813,1.758488,[46 14] ; [95 17],[49.18604651 10.81395349] ; [91.81395349 20.18604651],0
r2,1,0.196346,1.669345,[55  5] ; [105   4],[56.80473373  3.19526627] ; [103.19526627   5.80473373],0
p5,1,0.213245,1.549261,[ 5 54] ; [17 95],[ 7.59064327 51.40935673] ; [14.40935673 97.59064327],0
b2,1,0.216427,1.527909,[20 23] ; [24 45],[16.89285714 26.10714286] ; [27.10714286 41.89285714],0
b3,1,0.216427,1.527909,[20 23] ; [24 45],[16.89285714 26.10714286] ; [27.10714286 41.89285714],0
s3,1,0.228966,1.44727,[35 25] ; [75 36],[38.59649123 21.40350877] ; [71.40350877 39.59649123],0
d1,1,0.243492,1.360261,[32 28] ; [70 42],[35.58139535 24.41860465] ; [66.41860465 45.58139535],0
r3,1,0.268837,1.22267,[54  6] ; [104   6],[55.76470588  4.23529412] ; [102.23529412   7.76470588],0
a4,1,0.276777,1.182847,[32 28] ; [50 62],[28.60465116 31.39534884] ; [53.39534884 58.60465116],0
r1,1,0.293413,1.103896,[45 15] ; [90 20],[47.64705882 12.35294118] ; [87.35294118 22.64705882],0
d2,1,0.344351,0.894167,[34 26] ; [55 57],[31.04651163 28.95348837] ; [57.95348837 54.04651163],0
n6,1,0.350999,0.869842,[47 11] ; [96 15],[49.07692308  8.92307692] ; [93.92307692 17.07692308],0
p8,1,0.365677,0.818303,[26 33] ; [56 53],[28.79761905 30.20238095] ; [53.20238095 55.79761905],0
n2,1,0.465533,0.532559,[13  4] ; [23  4],[13.90909091  3.09090909] ; [22.09090909  4.90909091],0
p1,1,0.524965,0.404129,[ 6 54] ; [  8 103],[ 4.9122807 55.0877193] ; [  9.0877193 101.9122807],0
d4,1,0.525444,0.403195,[51  9] ; [99 13],[52.3255814  7.6744186] ; [97.6744186 14.3255814],0
n4,1,0.543082,0.369858,[41 18] ; [82 29],[42.68823529 16.31176471] ; [80.31176471 30.68823529],0
s6,1,0.570607,0.321668,[48  9] ; [97 14],[49.19642857  7.80357143] ; [95.80357143 15.19642857],0
v1,1,0.578075,0.309357,[29 30] ; [59 51],[30.72189349 28.27810651] ; [57.27810651 52.72189349],0
u2,1,0.58042,0.305556,[10 10] ; [10 14],[ 9.09090909 10.90909091] ; [10.90909091 13.09090909],0
p7,1,0.595598,0.281686,[39 20] ; [75 32],[40.51807229 18.48192771] ; [73.48192771 33.51807229],0
p6,1,0.600799,0.273793,[25 33] ; [53 59],[26.61176471 31.38823529] ; [51.38823529 60.61176471],0
n5,1,0.682782,0.167011,[43 15] ; [79 32],[41.86982249 16.13017751] ; [80.13017751 30.86982249],0
p12,1,0.791026,0.070214,[ 4 54] ; [  9 103],[ 4.43529412 53.56470588] ; [  8.56470588 103.43529412],0
n1,1,0.865339,0.028758,[9 8] ; [15 12],[9.27272727 7.72727273] ; [14.72727273 12.27272727],0
a1,1,0.873664,0.025283,[ 3 57] ; [  5 107],[ 2.79069767 57.20930233] ; [  5.20930233 106.79069767],0
s4,1,0.87626,0.024246,[18 41] ; [32 77],[17.55952381 41.44047619] ; [32.44047619 76.55952381],0
s1,1,0.893606,0.017887,[ 3 57] ; [  5 105],[ 2.82352941 57.17647059] ; [  5.17647059 104.82352941],0
u3,1,0.895102,0.017385,[13  8] ; [15 10],[12.7826087  8.2173913] ; [15.2173913  9.7826087],0
p11,1,0.909622,0.012886,[46 14] ; [85 27],[45.69767442 14.30232558] ; [85.30232558 26.69767442],0
v4,1,0.938821,0.005891,[56  4] ; [103   7],[56.11764706  3.88235294] ; [102.88235294   7.11764706],0
p3,1,0.986471,0.000288,[31 28] ; [59 53],[31.05263158 27.94736842] ; [58.94736842 53.05263158],0
