Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,65.494084,[91 20] ; [ 87 157],[55.65633803 55.34366197] ; [122.34366197 121.65633803],1
v1,1,0.000112,14.921418,[69 42] ; [100 149],[52.10833333 58.89166667] ; [116.89166667 132.10833333],1
d1,1,0.00068,11.543298,[72 41] ; [114 142],[56.95934959 56.04065041] ; [129.04065041 126.95934959],1
s8,1,0.002448,9.178842,[53 59] ; [ 79 177],[40.17391304 71.82608696] ; [ 91.82608696 164.17391304],0
d2,1,0.003357,8.602639,[59 52] ; [ 94 162],[46.27520436 64.72479564] ; [106.72479564 149.27520436],0
a4,1,0.005064,7.856615,[56 57] ; [ 87 168],[43.91032609 69.08967391] ; [ 99.08967391 155.91032609],0
s2,1,0.02325,5.149747,[62 50] ; [108 146],[52.02185792 59.97814208] ; [117.97814208 136.02185792],0
p8,1,0.023768,5.111463,[57 52] ; [ 99 152],[47.23333333 61.76666667] ; [108.76666667 142.23333333],0
d4,1,0.030589,4.675859,[96 16] ; [193  62],[88.19618529 23.80381471] ; [200.80381471  54.19618529],0
r4,1,0.036733,4.362729,[103  10] ; [212  44],[96.46341463 16.53658537] ; [218.53658537  37.46341463],0
n4,1,0.036781,4.360527,[88 24] ; [173  82],[79.65122616 32.34877384] ; [181.34877384  73.65122616],0
d3,1,0.036866,4.356601,[85 28] ; [163  91],[76.35967302 36.64032698] ; [171.64032698  82.35967302],0
d5,1,0.040174,4.210507,[94 19] ; [187  68],[86.28532609 26.71467391] ; [194.71467391  60.28532609],0
r3,1,0.050359,3.829473,[110   2] ; [236  17],[106.16986301   5.83013699] ; [239.83013699  13.16986301],0
a2,1,0.070768,3.265126,[26 87] ; [ 39 217],[19.90514905 93.09485095] ; [ 45.09485095 210.90514905],0
a5,1,0.07082,3.263901,[82 31] ; [161  95],[74.41463415 38.58536585] ; [168.58536585  87.41463415],0
r1,1,0.083046,3.004268,[93 19] ; [190  64],[86.6010929 25.3989071] ; [196.3989071  57.6010929],0
a3,1,0.083071,3.003769,[81 32] ; [159  96],[73.69565217 39.30434783] ; [166.30434783  88.69565217],0
p5,1,0.085573,2.955734,[  8 105] ; [  8 248],[  4.899729 108.100271] ; [ 11.100271 244.899729],0
b1,1,0.091188,2.853273,[28 85] ; [ 86 170],[34.91056911 78.08943089] ; [ 79.08943089 176.91056911],0
p12,1,0.108258,2.579476,[  7 105] ; [  7 247],[  4.28415301 107.71584699] ; [  9.71584699 244.28415301],0
p4,1,0.114899,2.485516,[52 59] ; [ 97 158],[45.18852459 65.81147541] ; [103.81147541 151.18852459],0
s3,1,0.11795,2.444329,[64 42] ; [131 124],[57.25761773 48.74238227] ; [137.74238227 117.25761773],0
v4,1,0.144185,2.13272,[109   3] ; [235  16],[106.13774105   5.86225895] ; [237.86225895  13.13774105],0
n5,1,0.14519,2.122076,[84 27] ; [173  81],[78.15616438 32.84383562] ; [178.84383562  75.15616438],0
s4,1,0.156125,2.011359,[13 99] ; [ 44 208],[17.53846154 94.46153846] ; [ 39.46153846 212.53846154],0
p9,1,0.172341,1.862463,[94 15] ; [203  50],[89.4281768 19.5718232] ; [207.5718232  45.4281768],0
a1,1,0.177735,1.816459,[  5 108] ; [  5 251],[  3.06233062 109.93766938] ; [  6.93766938 249.06233062],0
n6,1,0.186607,1.744206,[96 16] ; [203  51],[91.49726776 20.50273224] ; [207.50273224  46.49726776],0
s7,1,0.20494,1.606813,[50 59] ; [ 96 152],[44.57703081 64.42296919] ; [101.42296919 146.57703081],0
s1,1,0.205008,1.606334,[  1 108] ; [  8 243],[  2.725 106.275] ; [  6.275 244.725],0
s5,1,0.226516,1.462604,[35 74] ; [ 65 186],[30.27777778 78.72222222] ; [ 69.72222222 181.27777778],0
b4,1,0.228625,1.449397,[72 41] ; [146 110],[66.75880759 46.24119241] ; [151.24119241 104.75880759],0
n3,1,0.287464,1.131463,[26  7] ; [53 24],[23.7  9.3] ; [55.3 21.7],0
s6,1,0.289813,1.12049,[72 36] ; [155 100],[67.53719008 40.46280992] ; [159.46280992  95.53719008],0
r2,1,0.297034,1.087463,[105   7] ; [227  24],[102.43526171   9.56473829] ; [229.56473829  21.43526171],0
p10,1,0.311114,1.025939,[90 21] ; [193  60],[86.29945055 24.70054945] ; [196.70054945  56.29945055],0
u1,1,0.378728,0.774825,[16 97] ; [ 28 228],[13.47425474 99.52574526] ; [ 30.52574526 225.47425474],0
u4,1,0.397908,0.71464,[  2 111] ; [  2 254],[  1.22493225 111.77506775] ; [  2.77506775 253.22493225],0
p11,1,0.398012,0.714325,[91 22] ; [196  60],[87.88888889 25.11111111] ; [199.11111111  56.88888889],0
n1,1,0.429215,0.624947,[ 8 22] ; [27 51],[ 9.72222222 20.27777778] ; [25.27777778 52.72222222],0
u3,1,0.440573,0.594788,[14 17] ; [51 45],[15.86614173 15.13385827] ; [49.13385827 46.86614173],0
b3,1,0.518865,0.416149,[23 40] ; [44 94],[21. 42.] ; [46. 92.],0
b2,1,0.518865,0.416149,[23 40] ; [44 94],[21. 42.] ; [46. 92.],0
a6,1,0.652944,0.202209,[76 37] ; [166  90],[74.10840108 38.89159892] ; [167.89159892  88.10840108],0
p6,1,0.677643,0.172791,[28 82] ; [ 70 184],[29.61538462 80.38461538] ; [ 68.38461538 185.61538462],0
