Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,58.573392,[84 45] ; [ 34 129],[52.13013699 76.86986301] ; [65.86986301 97.13013699],1
s2,1,0.0,50.328841,[92 37] ; [ 47 113],[62.0449827 66.9550173] ; [76.9550173 83.0449827],1
s3,1,0.0,47.659217,[99 29] ; [ 59 102],[69.97923875 58.02076125] ; [88.02076125 72.97923875],1
s6,1,0.0,32.809898,[107  21] ; [81 77],[84.13986014 43.86013986] ; [103.86013986  54.13986014],1
s4,1,2e-05,18.210088,[42 86] ; [ 19 139],[ 27.3006993 100.6993007] ; [ 33.6993007 124.3006993],1
a3,1,3.7e-05,17.008148,[99 30] ; [87 76],[82.17123288 46.82876712] ; [103.82876712  59.17123288],1
p3,1,0.000188,13.949223,[72 56] ; [ 56 107],[56.3024055 71.6975945] ; [71.6975945 91.3024055],1
v3,1,0.000282,13.187131,[33 93] ; [ 16 145],[ 21.51219512 104.48780488] ; [ 27.48780488 133.51219512],1
p6,1,0.000555,11.922601,[61 67] ; [ 45 116],[46.94809689 81.05190311] ; [ 59.05190311 101.94809689],1
s5,1,0.000586,11.82003,[54 73] ; [ 37 121],[40.55087719 86.44912281] ; [ 50.44912281 107.55087719],1
p10,1,0.000834,11.164545,[117  12] ; [121  39],[106.23529412  22.76470588] ; [131.76470588  28.23529412],1
p7,1,0.00227,9.317696,[88 37] ; [83 75],[75.53003534 49.46996466] ; [95.46996466 62.53003534],0
p5,1,0.002497,9.142857,[ 22 104] ; [ 10 152],[ 14. 112.] ; [ 18. 144.],0
p4,1,0.004288,8.1575,[86 43] ; [81 81],[74.03092784 54.96907216] ; [92.96907216 69.03092784],0
n4,1,0.005279,7.781297,[107  22] ; [112  51],[96.75 32.25] ; [122.25  40.75],0
n1,1,0.00906,6.811015,[16 12] ; [10 29],[10.86567164 17.13432836] ; [15.13432836 23.86567164],0
a2,1,0.013419,6.11308,[33 96] ; [ 23 140],[ 24.73972603 104.26027397] ; [ 31.26027397 131.73972603],0
a4,1,0.025012,5.023058,[63 66] ; [ 58 104],[53.63917526 75.36082474] ; [67.36082474 94.63917526],0
a6,1,0.03613,4.390966,[75 54] ; [114  49],[83.49657534 45.50342466] ; [105.50342466  57.49657534],0
d3,1,0.036575,4.370075,[89 40] ; [93 70],[80.40410959 48.59589041] ; [101.59589041  61.40410959],0
u3,1,0.036843,4.35766,[23  7] ; [41 34],[18.28571429 11.71428571] ; [45.71428571 29.28571429],0
b4,1,0.047336,3.933399,[65 64] ; [101  62],[73.33561644 55.66438356] ; [92.66438356 70.33561644],0
n5,1,0.052329,3.765222,[102  27] ; [111  50],[94.74827586 34.25172414] ; [118.25172414  42.74827586],0
p8,1,0.053362,3.732559,[76 53] ; [77 85],[67.82474227 61.17525773] ; [85.17525773 76.82474227],0
d1,1,0.057532,3.607149,[73 56] ; [74 89],[64.94178082 64.05821918] ; [82.05821918 80.94178082],0
b5,1,0.067489,3.343072,[67 62] ; [102  61],[74.6609589 54.3390411] ; [94.3390411 68.6609589],0
n6,1,0.069778,3.288241,[115  14] ; [132  30],[109.49484536  19.50515464] ; [137.50515464  24.49484536],0
p12,1,0.071157,3.256126,[ 10 118] ; [  5 157],[  6.62068966 121.37931034] ; [  8.37931034 153.62068966],0
r1,1,0.074151,3.188651,[100  29] ; [111  52],[93.21575342 35.78424658] ; [117.78424658  45.21575342],0
d2,1,0.074189,3.18781,[62 67] ; [ 61 101],[54.5257732 74.4742268] ; [68.4742268 93.5257732],0
n2,1,0.077199,3.122913,[24  4] ; [26 13],[20.89552239  7.10447761] ; [29.10447761  9.89552239],0
a5,1,0.099686,2.710555,[94 35] ; [104  59],[87.47260274 41.52739726] ; [110.52739726  52.47260274],0
a7,1,0.104389,2.637176,[76 53] ; [111  52],[82.6130137 46.3869863] ; [104.3869863  58.6130137],0
v4,1,0.11273,2.515524,[124   4] ; [150  12],[120.93793103   7.06206897] ; [153.06206897   8.93793103],0
b2,1,0.139194,2.186849,[39 53] ; [30 64],[34.12903226 57.87096774] ; [34.87096774 59.12903226],0
b3,1,0.139194,2.186849,[39 53] ; [30 64],[34.12903226 57.87096774] ; [34.87096774 59.12903226],0
p9,1,0.155441,2.018023,[113  16] ; [132  30],[108.60824742  20.39175258] ; [136.39175258  25.60824742],0
r2,1,0.157685,1.996285,[122   7] ; [145  16],[118.76896552  10.23103448] ; [148.23103448  12.76896552],0
u2,1,0.163941,1.937495,[21  9] ; [42 34],[17.83018868 12.16981132] ; [45.16981132 30.83018868],0
u1,1,0.191497,1.706063,[ 21 108] ; [ 18 145],[ 17.22945205 111.77054795] ; [ 21.77054795 141.22945205],0
d5,1,0.262855,1.253656,[100  28] ; [118  45],[95.89003436 32.10996564] ; [122.10996564  40.89003436],0
v1,1,0.323276,0.975647,[51 73] ; [ 57 104],[46.98947368 77.01052632] ; [61.01052632 99.98947368],0
s1,1,0.329613,0.950417,[  7 122] ; [  5 155],[  5.35640138 123.64359862] ; [  6.64359862 153.35640138],0
d4,1,0.330225,0.948015,[102  26] ; [122  41],[98.52920962 29.47079038] ; [125.47079038  37.52920962],0
u4,1,0.430449,0.621611,[  2 127] ; [  1 162],[  1.32534247 127.67465753] ; [  1.67465753 161.32534247],0
a1,1,0.485073,0.487438,[  5 124] ; [  4 159],[  3.9760274 125.0239726] ; [  5.0239726 157.9760274],0
p2,1,0.540899,0.373877,[110  19] ; [133  28],[108.09310345  20.90689655] ; [134.90689655  26.09310345],0
p1,1,0.552961,0.35204,[ 13 116] ; [ 13 148],[ 11.56551724 117.43448276] ; [ 14.43448276 146.56551724],0
r4,1,0.633514,0.227326,[114  15] ; [141  22],[112.65410959  16.34589041] ; [142.34589041  20.65410959],0
r3,1,0.787373,0.072751,[122   7] ; [152  10],[121.46391753   7.53608247] ; [152.53608247   9.46391753],0
n3,1,0.792737,0.069042,[20  8] ; [26 12],[19.51515152  8.48484848] ; [26.48484848 11.51515152],0
b1,1,0.858406,0.031828,[48 81] ; [ 59 104],[47.27054795 81.72945205] ; [ 59.72945205 103.27054795],0
a8,1,0.983696,0.000418,[ 15 105] ; [ 19 132],[ 15.05535055 104.94464945] ; [ 18.94464945 132.05535055],0
