Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000379,12.63369,[13 19] ; [21  3],[19.42857143 12.57142857] ; [14.57142857  9.42857143],1
n3,1,0.241696,1.370677,[11  5] ; [3 4],[9.73913043 6.26086957] ; [4.26086957 2.73913043],0
p5,1,0.279146,1.171242,[ 4 28] ; [ 1 23],[ 2.85714286 29.14285714] ; [ 2.14285714 21.85714286],0
p4,1,0.321593,0.982456,[20 12] ; [18  6],[21.71428571 10.28571429] ; [16.28571429  7.71428571],0
p8,1,0.321593,0.982456,[20 12] ; [18  6],[21.71428571 10.28571429] ; [16.28571429  7.71428571],0
d5,1,0.345429,0.890177,[21 10] ; [19  5],[22.54545455  8.45454545] ; [17.45454545  6.54545455],0
n1,1,0.381905,0.76456,[ 6 10] ; [4 3],[6.95652174 9.04347826] ; [3.04347826 3.95652174],0
b4,1,0.395764,0.721158,[15 17] ; [14 10],[16.57142857 15.42857143] ; [12.42857143 11.57142857],0
n5,1,0.437163,0.603719,[11 20] ; [11 13],[12.4 18.6] ; [ 9.6 14.4],0
a1,1,0.453899,0.560897,[ 3 29] ; [ 1 23],[ 2.28571429 29.71428571] ; [ 1.71428571 22.28571429],0
r3,1,0.453899,0.560897,[29  3] ; [23  1],[29.71428571  2.28571429] ; [22.28571429  1.71428571],0
v4,1,0.453899,0.560897,[29  3] ; [23  1],[29.71428571  2.28571429] ; [22.28571429  1.71428571],0
u2,1,0.465209,0.533333,[12  3] ; [6 3],[11.25  3.75] ; [6.75 2.25],0
a3,1,0.482953,0.492188,[17 15] ; [15  9],[18.28571429 13.71428571] ; [13.71428571 10.28571429],0
b2,1,0.521692,0.410547,[ 7 13] ; [6 7],[ 7.87878788 12.12121212] ; [5.12121212 7.87878788],0
b3,1,0.521692,0.410547,[ 7 13] ; [6 7],[ 7.87878788 12.12121212] ; [5.12121212 7.87878788],0
p7,1,0.563607,0.333498,[28  4] ; [18  4],[27.25925926  4.74074074] ; [18.74074074  3.25925926],0
p2,1,0.572702,0.318182,[26  6] ; [18  6],[25.14285714  6.85714286] ; [18.85714286  5.14285714],0
d2,1,0.576999,0.311111,[11 21] ; [10 14],[12. 20.] ; [ 9. 15.],0
b1,1,0.589154,0.291667,[17 15] ; [11 13],[16. 16.] ; [12. 12.],0
n2,1,0.599275,0.276091,[13  3] ; [5 2],[12.52173913  3.47826087] ; [5.47826087 1.52173913],0
r4,1,0.627336,0.23569,[25  7] ; [20  4],[25.71428571  6.28571429] ; [19.28571429  4.71428571],0
a6,1,0.638018,0.221344,[18 14] ; [15  9],[18.85714286 13.14285714] ; [14.14285714  9.85714286],0
a7,1,0.739136,0.110887,[22  9] ; [18  6],[22.54545455  8.45454545] ; [17.45454545  6.54545455],0
u3,1,0.743971,0.106667,[9 6] ; [6 3],[9.375 5.625] ; [5.625 3.375],0
n6,1,0.783784,0.075291,[20 11] ; [14  9],[19.51851852 11.48148148] ; [14.48148148  8.51851852],0
p11,1,0.793839,0.068293,[23  9] ; [18  6],[23.42857143  8.57142857] ; [17.57142857  6.42857143],0
r1,1,0.812688,0.05615,[19 13] ; [15  9],[19.42857143 12.57142857] ; [14.57142857  9.42857143],0
a4,1,0.812688,0.05615,[13 19] ; [ 9 15],[12.57142857 19.42857143] ; [ 9.42857143 14.57142857],0
s1,1,0.835331,0.04321,[ 1 31] ; [ 1 23],[ 1.14285714 30.85714286] ; [ 0.85714286 23.14285714],0
v2,1,0.87361,0.025305,[16 16] ; [12 11],[16.29090909 15.70909091] ; [11.70909091 11.29090909],0
p12,1,0.892391,0.018301,[ 3 29] ; [ 2 22],[ 2.85714286 29.14285714] ; [ 2.14285714 21.85714286],0
a8,1,0.942619,0.005181,[ 3 28] ; [ 2 20],[ 2.9245283 28.0754717] ; [ 2.0754717 19.9245283],0
