Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,45.135723,[78 66] ; [ 19 108],[51.54243542 92.45756458] ; [45.45756458 81.54243542],1
b1,1,0.227225,1.458146,[51 95] ; [36 92],[46.35766423 99.64233577] ; [40.64233577 87.35766423],0
s4,1,0.233429,1.419847,[ 18 128] ; [ 22 104],[ 21.47058824 124.52941176] ; [ 18.52941176 107.47058824],0
a6,1,0.247682,1.336333,[97 48] ; [77 51],[92.41758242 52.58241758] ; [81.58241758 46.41758242],0
b5,1,0.33219,0.940342,[84 62] ; [81 47],[87.91970803 58.08029197] ; [77.08029197 50.91970803],0
a8,1,0.349305,0.875982,[ 23 113] ; [ 15 103],[ 20.34645669 115.65354331] ; [ 17.65354331 100.34645669],0
b4,1,0.36487,0.821062,[90 56] ; [72 56],[86.32116788 59.67883212] ; [75.67883212 52.32116788],0
u4,1,0.380531,0.768985,[  3 143] ; [  1 127],[  2.13138686 143.86861314] ; [  1.86861314 126.13138686],0
u2,1,0.414259,0.666545,[19 22] ; [28 23],[20.94565217 20.05434783] ; [26.05434783 24.94565217],0
n6,1,0.426762,0.631619,[122  23] ; [103  25],[119.50549451  25.49450549] ; [105.49450549  22.50549451],0
d2,1,0.438518,0.600158,[58 87] ; [45 82],[54.90808824 90.09191176] ; [48.09191176 78.90808824],0
a4,1,0.482334,0.493582,[55 91] ; [43 85],[52.2189781 93.7810219] ; [45.7810219 82.2189781],0
n3,1,0.529903,0.394577,[24  8] ; [28 13],[22.79452055  9.20547945] ; [29.20547945 11.79452055],0
a2,1,0.633612,0.227194,[ 22 124] ; [ 22 106],[ 23.44525547 122.55474453] ; [ 20.55474453 107.44525547],0
u3,1,0.66559,0.186804,[22 20] ; [29 22],[23.03225806 18.96774194] ; [27.96774194 23.03225806],0
s5,1,0.666092,0.186208,[ 38 100] ; [32 95],[ 36.45283019 101.54716981] ; [33.54716981 93.45283019],0
v4,1,0.74367,0.106927,[133  11] ; [115  11],[132.26666667  11.73333333] ; [115.73333333  10.26666667],0
p1,1,0.748587,0.102722,[  8 138] ; [  8 117],[  8.6199262 137.3800738] ; [  7.3800738 117.6199262],0
n2,1,0.759758,0.093513,[24  8] ; [32  9],[24.54794521  7.45205479] ; [31.45205479  9.54794521],0
p12,1,0.775321,0.081466,[  7 138] ; [  7 118],[  7.51851852 137.48148148] ; [  6.48148148 118.51851852],0
p8,1,0.816756,0.053694,[53 88] ; [46 81],[52.0858209 88.9141791] ; [46.9141791 80.0858209],0
s6,1,0.83746,0.042084,[80 64] ; [71 54],[80.83271375 63.16728625] ; [70.16728625 54.83271375],0
n5,1,0.845128,0.038157,[95 49] ; [83 45],[94.23529412 49.76470588] ; [83.76470588 44.23529412],0
p2,1,0.912487,0.012079,[113  33] ; [99 28],[113.37728938  32.62271062] ; [98.62271062 28.37728938],0
r4,1,0.930714,0.00756,[126  20] ; [110  18],[125.75182482  20.24817518] ; [110.24817518  17.75182482],0
p6,1,0.942469,0.005208,[ 23 119] ; [ 20 106],[ 22.78358209 119.21641791] ; [ 20.21641791 105.78358209],0
u1,1,0.965786,0.00184,[ 18 128] ; [ 16 112],[ 18.11678832 127.88321168] ; [ 15.88321168 112.11678832],0
