Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.000104,15.069994,[ 6 26] ; [18  8],[13.24137931 18.75862069] ; [10.75862069 15.24137931],1
p11,1,0.000114,14.888459,[ 4 31] ; [15 11],[10.90163934 24.09836066] ; [ 8.09836066 17.90163934],1
p7,1,0.000347,12.795542,[ 4 29] ; [14 11],[10.24137931 22.75862069] ; [ 7.75862069 17.24137931],1
p4,1,0.000424,12.424047,[ 4 30] ; [14 12],[10.2 23.8] ; [ 7.8 18.2],1
p10,1,0.000448,12.319005,[ 7 27] ; [17  9],[13.6 20.4] ; [10.4 15.6],1
v4,1,0.000975,10.874365,[12 23] ; [20  6],[18.36065574 16.63934426] ; [13.63934426 12.36065574],1
n4,1,0.022195,5.230433,[25 10] ; [11 15],[20.6557377 14.3442623] ; [15.3442623 10.6557377],0
a6,1,0.049859,3.846179,[21 14] ; [ 9 17],[17.21311475 17.78688525] ; [12.78688525 13.21311475],0
s7,1,0.052953,3.745413,[ 5 28] ; [ 9 15],[ 8.10526316 24.89473684] ; [ 5.89473684 18.10526316],0
s2,1,0.055545,3.665652,[ 3 32] ; [ 7 19],[ 5.73770492 29.26229508] ; [ 4.26229508 21.73770492],0
s4,1,0.06022,3.531315,[ 4 31] ; [ 8 18],[ 6.8852459 28.1147541] ; [ 5.1147541 20.8852459],0
p3,1,0.061866,3.486631,[ 5 30] ; [ 9 17],[ 8.03278689 26.96721311] ; [ 5.96721311 20.03278689],0
p8,1,0.070788,3.264664,[ 5 29] ; [ 9 17],[ 7.93333333 26.06666667] ; [ 6.06666667 19.93333333],0
d1,1,0.083233,3.000607,[14 21] ; [ 5 21],[10.90163934 24.09836066] ; [ 8.09836066 17.90163934],0
d2,1,0.0859,2.949571,[18 16] ; [ 8 18],[14.73333333 19.26666667] ; [11.26666667 14.73333333],0
u3,1,0.089192,2.888889,[ 2 11] ; [6 7],[4. 9.] ; [4. 9.],0
s5,1,0.089245,2.887948,[ 2 33] ; [ 5 20],[ 4.08333333 30.91666667] ; [ 2.91666667 22.08333333],0
s8,1,0.10143,2.682915,[ 2 33] ; [ 5 21],[ 4.01639344 30.98360656] ; [ 2.98360656 23.01639344],0
n5,1,0.104751,2.631674,[27  8] ; [15 11],[24.09836066 10.90163934] ; [17.90163934  8.09836066],0
u2,1,0.106864,2.6,[ 3 10] ; [7 6],[5. 8.] ; [5. 8.],0
b5,1,0.111214,2.536879,[13 22] ; [15 11],[16.06557377 18.93442623] ; [11.93442623 14.06557377],0
v1,1,0.111748,2.529329,[ 7 28] ; [10 16],[ 9.75409836 25.24590164] ; [ 7.24590164 18.75409836],0
n3,1,0.134648,2.238077,[ 5 13] ; [8 7],[ 7.09090909 10.90909091] ; [5.90909091 9.09090909],0
n6,1,0.150708,2.065068,[12 22] ; [14 12],[14.73333333 19.26666667] ; [11.26666667 14.73333333],0
v3,1,0.168403,1.897101,[ 9 26] ; [ 3 23],[ 6.8852459 28.1147541] ; [ 5.1147541 20.8852459],0
b2,1,0.174144,1.846902,[13 14] ; [ 4 11],[10.92857143 16.07142857] ; [6.07142857 8.92857143],0
b3,1,0.174144,1.846902,[13 14] ; [ 4 11],[10.92857143 16.07142857] ; [6.07142857 8.92857143],0
s6,1,0.219495,1.507672,[ 5 30] ; [ 7 19],[ 6.8852459 28.1147541] ; [ 5.1147541 20.8852459],0
n2,1,0.226942,1.459926,[ 7 11] ; [9 6],[8.72727273 9.27272727] ; [7.27272727 7.72727273],0
a3,1,0.252227,1.310924,[22 12] ; [13 13],[19.83333333 14.16666667] ; [15.16666667 10.83333333],0
a2,1,0.279549,1.169283,[ 6 29] ; [ 2 24],[ 4.59016393 30.40983607] ; [ 3.40983607 22.59016393],0
p1,1,0.279549,1.169283,[ 6 29] ; [ 2 24],[ 4.59016393 30.40983607] ; [ 3.40983607 22.59016393],0
n1,1,0.334746,0.930451,[9 9] ; [ 5 10],[ 7.63636364 10.36363636] ; [6.36363636 8.63636364],0
a7,1,0.383397,0.759781,[16 19] ; [ 9 17],[14.3442623 20.6557377] ; [10.6557377 15.3442623],0
u1,1,0.387797,0.745838,[ 1 34] ; [ 2 24],[ 1.72131148 33.27868852] ; [ 1.27868852 24.72131148],0
a5,1,0.395378,0.722338,[20 15] ; [12 14],[18.36065574 16.63934426] ; [13.63934426 12.36065574],0
d3,1,0.395378,0.722338,[15 20] ; [14 12],[16.63934426 18.36065574] ; [12.36065574 13.63934426],0
d4,1,0.436796,0.604684,[21 14] ; [13 13],[19.50819672 15.49180328] ; [14.49180328 11.50819672],0
d5,1,0.436796,0.604684,[21 14] ; [13 13],[19.50819672 15.49180328] ; [14.49180328 11.50819672],0
a4,1,0.456567,0.554299,[15 19] ; [ 9 17],[13.6 20.4] ; [10.4 15.6],0
v2,1,0.641186,0.217195,[ 5 29] ; [ 5 21],[ 5.66666667 28.33333333] ; [ 4.33333333 21.66666667],0
