Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,47.53928,[ 10 158] ; [26 33],[ 26.64317181 141.35682819] ; [ 9.35682819 49.64317181],1
s7,1,0.008983,6.826262,[ 24 137] ; [17 38],[ 30.56018519 130.43981481] ; [10.43981481 44.56018519],0
n1,1,0.018742,5.525391,[19 43] ; [10  6],[23.05128205 38.94871795] ; [ 5.94871795 10.05128205],0
s8,1,0.028329,4.807959,[ 14 155] ; [11 48],[ 18.53070175 150.46929825] ; [ 6.46929825 52.53070175],0
s1,1,0.076642,3.134713,[  5 163] ; [ 5 54],[  7.40088106 160.59911894] ; [ 2.59911894 56.40088106],0
p7,1,0.082192,3.021022,[72 96] ; [32 25],[77.65333333 90.34666667] ; [26.34666667 30.65333333],0
d5,1,0.08561,2.955037,[120  48] ; [35 24],[114.71365639  53.28634361] ; [40.28634361 18.71365639],0
a2,1,0.088779,2.896371,[ 30 139] ; [ 5 54],[ 25.94298246 143.05701754] ; [ 9.05701754 49.94298246],0
n6,1,0.101024,2.689299,[121  46] ; [36 23],[116.01327434  50.98672566] ; [40.98672566 18.01327434],0
p8,1,0.103726,2.647304,[ 66 101] ; [16 42],[ 60.86222222 106.13777778] ; [21.13777778 36.86222222],0
n2,1,0.152428,2.047782,[35 26] ; [13  4],[37.53846154 23.46153846] ; [10.46153846  6.53846154],0
s5,1,0.234523,1.41322,[ 15 153] ; [ 8 47],[ 17.32735426 150.67264574] ; [ 5.67264574 49.32735426],0
a7,1,0.245387,1.349378,[111  57] ; [34 25],[107.31277533  60.68722467] ; [37.68722467 21.31277533],0
p11,1,0.247629,1.33663,[117  52] ; [36 23],[113.40789474  55.59210526] ; [39.59210526 19.40789474],0
b5,1,0.258863,1.274828,[103  66] ; [31 28],[99.3245614 69.6754386] ; [34.6754386 24.3245614],0
r2,1,0.27521,1.190591,[136  31] ; [50  7],[138.66964286  28.33035714] ; [47.33035714  9.66964286],0
d1,1,0.339758,0.911346,[78 91] ; [23 36],[74.86403509 94.13596491] ; [26.13596491 32.86403509],0
b4,1,0.390758,0.736582,[94 75] ; [29 30],[91.17105263 77.82894737] ; [31.82894737 27.17105263],0
v2,1,0.396081,0.72019,[ 57 107] ; [16 40],[ 54.41818182 109.58181818] ; [18.58181818 37.41818182],0
p2,1,0.405901,0.690776,[118  50] ; [38 21],[115.45374449  52.54625551] ; [40.54625551 18.45374449],0
a8,1,0.440031,0.596201,[ 14 143] ; [ 7 49],[ 15.47887324 141.52112676] ; [ 5.52112676 50.47887324],0
v4,1,0.443002,0.588493,[141  28] ; [45 12],[139.08849558  29.91150442] ; [46.91150442 10.08849558],0
p6,1,0.581431,0.303927,[ 37 128] ; [11 47],[ 35.51569507 129.48430493] ; [12.48430493 45.51569507],0
s4,1,0.598661,0.277019,[ 16 153] ; [ 7 52],[ 17.04824561 151.95175439] ; [ 5.95175439 53.04824561],0
a1,1,0.602276,0.271577,[  6 163] ; [ 3 56],[  6.67105263 162.32894737] ; [ 2.32894737 56.67105263],0
p4,1,0.627968,0.234826,[ 61 108] ; [23 35],[ 62.53744493 106.46255507] ; [21.46255507 36.53744493],0
a6,1,0.632433,0.228775,[109  60] ; [36 23],[107.47807018  61.52192982] ; [37.52192982 21.47807018],0
n3,1,0.632841,0.228227,[38 23] ; [11  5],[38.81818182 22.18181818] ; [10.18181818  5.81818182],0
v1,1,0.641152,0.217239,[ 53 114] ; [20 37],[ 54.42410714 112.57589286] ; [18.57589286 38.42410714],0
a4,1,0.673096,0.178002,[ 65 103] ; [21 38],[ 63.64757709 104.35242291] ; [22.35242291 36.64757709],0
r1,1,0.677221,0.173271,[102  66] ; [34 25],[100.65198238  67.34801762] ; [35.34801762 23.65198238],0
u2,1,0.693546,0.155274,[28 37] ; [11 12],[28.80681818 36.19318182] ; [10.19318182 12.80681818],0
p10,1,0.701968,0.146433,[100  67] ; [37 22],[101.23451327  65.76548673] ; [35.76548673 23.23451327],0
a5,1,0.713091,0.135209,[102  67] ; [34 25],[100.80701754  68.19298246] ; [35.19298246 23.80701754],0
p3,1,0.718368,0.130062,[ 52 117] ; [19 38],[ 53.09292035 115.90707965] ; [17.90707965 39.09292035],0
u3,1,0.746931,0.104128,[29 37] ; [11 12],[29.66292135 36.33707865] ; [10.33707865 12.66292135],0
u1,1,0.767334,0.087536,[ 15 154] ; [ 6 53],[ 15.56578947 153.43421053] ; [ 5.43421053 53.56578947],0
p1,1,0.805104,0.060884,[ 10 158] ; [ 3 56],[  9.62114537 158.37885463] ; [ 3.37885463 55.62114537],0
r3,1,0.810548,0.057465,[139  29] ; [48 11],[138.39647577  29.60352423] ; [48.60352423 10.39647577],0
b3,1,0.816933,0.053589,[32 56] ; [13 25],[31.42857143 56.57142857] ; [13.57142857 24.42857143],0
b2,1,0.816933,0.053589,[32 56] ; [13 25],[31.42857143 56.57142857] ; [13.57142857 24.42857143],0
n5,1,0.833274,0.044312,[104  64] ; [35 23],[103.32743363  64.67256637] ; [35.67256637 22.32743363],0
p5,1,0.835746,0.042989,[  5 164] ; [ 2 55],[  5.23451327 163.76548673] ; [ 1.76548673 55.23451327],0
r4,1,0.837719,0.041948,[117  52] ; [40 19],[116.37280702  52.62719298] ; [40.62719298 18.37280702],0
p9,1,0.864138,0.029278,[107  56] ; [38 21],[106.46396396  56.53603604] ; [38.53603604 20.46396396],0
b1,1,0.912523,0.012069,[73 96] ; [25 34],[72.64035088 96.35964912] ; [25.35964912 33.64035088],0
a3,1,0.918374,0.010503,[103  65] ; [36 22],[103.32743363  64.67256637] ; [35.67256637 22.32743363],0
d3,1,0.931632,0.00736,[98 69] ; [35 24],[98.27876106 68.72123894] ; [34.72123894 24.27876106],0
d2,1,0.940093,0.005648,[ 67 100] ; [24 35],[67.24336283 99.75663717] ; [23.75663717 35.24336283],0
n4,1,0.943523,0.005019,[104  65] ; [36 23],[103.77192982  65.22807018] ; [36.22807018 22.77192982],0
d4,1,0.963498,0.002094,[120  49] ; [41 17],[119.86343612  49.13656388] ; [41.13656388 16.86343612],0
