Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,69.737585,[109  13] ; [ 9 32],[88.3190184 33.6809816] ; [29.6809816 11.3190184],1
d3,1,0.240998,1.374749,[32 90] ; [15 27],[34.96341463 87.03658537] ; [12.03658537 29.96341463],0
a5,1,0.242822,1.364138,[69 55] ; [19 23],[65.73493976 58.26506024] ; [22.26506024 19.73493976],0
p12,1,0.250916,1.318196,[  9 115] ; [ 1 41],[  7.46987952 116.53012048] ; [ 2.53012048 39.46987952],0
p5,1,0.258349,1.277584,[ 13 110] ; [ 2 40],[ 11.18181818 111.81818182] ; [ 3.81818182 38.18181818],0
p6,1,0.288881,1.12483,[40 83] ; [10 32],[37.27272727 85.72727273] ; [12.72727273 29.27272727],0
p7,1,0.382902,0.761364,[72 50] ; [21 20],[69.60736196 52.39263804] ; [23.39263804 17.60736196],0
n4,1,0.420051,0.650172,[90 33] ; [28 14],[87.96363636 35.03636364] ; [30.03636364 11.96363636],0
v3,1,0.463809,0.536686,[43 78] ; [12 29],[41.08024691 79.91975309] ; [13.91975309 27.08024691],0
n3,1,0.463925,0.536408,[26  5] ; [12  4],[25.06382979  5.93617021] ; [12.93617021  3.06382979],0
p1,1,0.496698,0.461984,[ 20 103] ; [ 5 37],[ 18.63636364 104.36363636] ; [ 6.36363636 35.63636364],0
n1,1,0.5747,0.314882,[12 19] ; [8 9],[12.91666667 18.08333333] ; [7.08333333 9.91666667],0
u3,1,0.576295,0.312263,[27 30] ; [13 11],[28.14814815 28.85185185] ; [11.85185185 12.14814815],0
a1,1,0.64482,0.212494,[  4 120] ; [ 2 40],[  4.48192771 119.51807229] ; [ 1.51807229 40.48192771],0
p4,1,0.654557,0.200203,[64 60] ; [20 22],[62.74698795 61.25301205] ; [21.25301205 20.74698795],0
b2,1,0.680333,0.169751,[20 51] ; [ 7 22],[19.17 51.83] ; [ 7.83 21.17],0
b3,1,0.680333,0.169751,[20 51] ; [ 7 22],[19.17 51.83] ; [ 7.83 21.17],0
d5,1,0.691527,0.157437,[60 63] ; [19 23],[58.89090909 64.10909091] ; [20.10909091 21.89090909],0
r1,1,0.716663,0.131713,[85 37] ; [28 14],[84.06097561 37.93902439] ; [28.93902439 13.06097561],0
a4,1,0.750725,0.100923,[30 93] ; [ 9 32],[29.25 93.75] ; [ 9.75 31.25],0
u2,1,0.810596,0.057436,[23 34] ; [ 9 15],[22.51851852 34.48148148] ; [ 9.48148148 14.51851852],0
s3,1,0.820449,0.051514,[61 59] ; [20 21],[60.37267081 59.62732919] ; [20.62732919 20.37267081],0
a8,1,0.875229,0.024655,[ 11 103] ; [ 4 34],[ 11.25 102.75] ; [ 3.75 34.25],0
s4,1,0.960193,0.002491,[ 23 100] ; [ 8 34],[23.10909091 99.89090909] ; [ 7.89090909 34.10909091],0
d1,1,0.983974,0.000403,[  6 118] ; [ 2 40],[  5.97590361 118.02409639] ; [ 2.02409639 39.97590361],0
b4,1,0.996564,1.9e-05,[65 59] ; [22 20],[64.98795181 59.01204819] ; [22.01204819 19.98795181],0
