Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.00533,7.763784,[10 31] ; [28 25],[16.57446809 24.42553191] ; [21.42553191 31.57446809],0
v4,1,0.006465,7.416011,[18 23] ; [38 15],[24.42553191 16.57446809] ; [31.57446809 21.42553191],0
s3,1,0.012118,6.293576,[ 7 32] ; [23 31],[12.58064516 26.41935484] ; [17.41935484 36.58064516],0
a6,1,0.01647,5.751992,[13 28] ; [31 24],[18.79166667 22.20833333] ; [25.20833333 29.79166667],0
d5,1,0.035239,4.433576,[18 23] ; [36 19],[23.0625 17.9375] ; [30.9375 24.0625],0
d1,1,0.041096,4.172062,[ 9 32] ; [23 32],[13.66666667 27.33333333] ; [18.33333333 36.66666667],0
b1,1,0.041987,4.135738,[25 16] ; [22 33],[20.07291667 20.92708333] ; [26.92708333 28.07291667],0
v3,1,0.065007,3.40481,[ 5 36] ; [15 39],[ 8.63157895 32.36842105] ; [11.36842105 42.63157895],0
s5,1,0.123822,2.368293,[ 3 38] ; [10 45],[ 5.55208333 35.44791667] ; [ 7.44791667 47.55208333],0
b3,1,0.128001,2.316581,[ 7 19] ; [14 16],[ 9.75 16.25] ; [11.25 18.75],0
b2,1,0.128001,2.316581,[ 7 19] ; [14 16],[ 9.75 16.25] ; [11.25 18.75],0
u3,1,0.144735,2.126885,[ 4 17] ; [ 9 14],[ 6.20454545 14.79545455] ; [ 6.79545455 16.20454545],0
p10,1,0.166681,1.912545,[16 23] ; [30 24],[19.29032258 19.70967742] ; [26.70967742 27.29032258],0
p6,1,0.187921,1.733841,[ 3 37] ; [ 9 45],[ 5.10638298 34.89361702] ; [ 6.89361702 47.10638298],0
s7,1,0.20585,1.600379,[ 7 29] ; [17 37],[ 9.6 26.4] ; [14.4 39.6],0
p8,1,0.244577,1.354019,[ 7 33] ; [15 39],[ 9.36170213 30.63829787] ; [12.63829787 41.36170213],0
n3,1,0.254451,1.298701,[13  9] ; [12 16],[11. 11.] ; [14. 14.],0
s2,1,0.264915,1.242889,[ 7 33] ; [15 40],[ 9.26315789 30.73684211] ; [12.73684211 42.26315789],0
a4,1,0.29325,1.104641,[11 30] ; [20 34],[13.37894737 27.62105263] ; [17.62105263 36.37894737],0
n1,1,0.296459,1.090054,[ 6 16] ; [12 17],[ 7.76470588 14.23529412] ; [10.23529412 18.76470588],0
b4,1,0.346948,0.884587,[27 14] ; [31 24],[24.77083333 16.22916667] ; [33.22916667 21.77083333],0
a3,1,0.371979,0.797042,[20 20] ; [32 22],[22.12765957 17.87234043] ; [29.87234043 24.12765957],0
d3,1,0.375147,0.786545,[16 25] ; [26 28],[18.12631579 22.87368421] ; [23.87368421 30.12631579],0
p7,1,0.38118,0.766893,[10 31] ; [17 35],[11.90322581 29.09677419] ; [15.09677419 36.90322581],0
p9,1,0.549479,0.35825,[18 20] ; [29 25],[19.41304348 18.58695652] ; [27.58695652 26.41304348],0
u2,1,0.570176,0.322389,[10 11] ; [ 9 14],[ 9.06818182 11.93181818] ; [ 9.93181818 13.06818182],0
a5,1,0.571265,0.32057,[17 24] ; [26 29],[18.36458333 22.63541667] ; [24.63541667 30.36458333],0
