Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.00851,6.922971,[2 7] ; [33 15],[5.52631579 3.47368421] ; [29.47368421 18.52631579],0
s2,1,0.009854,6.661155,[7 2] ; [15 32],[3.53571429 5.46428571] ; [18.46428571 28.53571429],0
b2,1,0.048257,3.901018,[3 1] ; [ 9 25],[1.26315789 2.73684211] ; [10.73684211 23.26315789],0
b3,1,0.048257,3.901018,[3 1] ; [ 9 25],[1.26315789 2.73684211] ; [10.73684211 23.26315789],0
b4,1,0.053241,3.736343,[3 6] ; [33 16],[5.5862069 3.4137931] ; [30.4137931 18.5862069],0
s3,1,0.127671,2.320594,[6 3] ; [18 28],[3.92727273 5.07272727] ; [20.07272727 25.92727273],0
n2,1,0.141645,2.16,[1 4] ; [14 11],[2.5 2.5] ; [12.5 12.5],0
p11,1,0.151771,2.054356,[3 6] ; [29 20],[4.96551724 4.03448276] ; [27.03448276 21.96551724],0
p7,1,0.152701,2.045061,[4 5] ; [10 36],[2.29090909 6.70909091] ; [11.70909091 34.29090909],0
n6,1,0.221973,1.491568,[4 5] ; [31 16],[5.625 3.375] ; [29.375 17.625],0
p6,1,0.274192,1.195652,[3 6] ; [ 8 38],[1.8 7.2] ; [ 9.2 36.8],0
v1,1,0.281211,1.16123,[2 7] ; [19 27],[3.43636364 5.56363636] ; [17.56363636 28.43636364],0
a7,1,0.321772,0.981729,[7 2] ; [29 19],[5.68421053 3.31578947] ; [30.31578947 17.68421053],0
a2,1,0.376348,0.782596,[1 8] ; [12 37],[2.01724138 6.98275862] ; [10.98275862 38.01724138],0
r1,1,0.378156,0.776689,[2 7] ; [18 30],[3.15789474 5.84210526] ; [16.84210526 31.15789474],0
s1,1,0.381457,0.766,[1 8] ; [ 2 47],[0.46551724 8.53448276] ; [ 2.53448276 46.46551724],0
p10,1,0.389874,0.739334,[6 3] ; [24 23],[4.82142857 4.17857143] ; [25.17857143 21.82142857],0
r2,1,0.434617,0.610453,[6 1] ; [33 13],[5.1509434 1.8490566] ; [33.8490566 12.1509434],0
b5,1,0.450627,0.569074,[6 3] ; [26 23],[4.96551724 4.03448276] ; [27.03448276 21.96551724],0
v3,1,0.463719,0.536904,[2 7] ; [17 32],[2.94827586 6.05172414] ; [16.05172414 32.94827586],0
n4,1,0.49394,0.467932,[5 4] ; [33 16],[5.89655172 3.10344828] ; [32.10344828 16.89655172],0
a4,1,0.514062,0.425791,[4 5] ; [27 21],[4.89473684 4.10526316] ; [26.10526316 21.89473684],0
s5,1,0.533068,0.38854,[1 6] ; [12 36],[1.65454545 5.34545455] ; [11.34545455 36.65454545],0
s7,1,0.546802,0.363078,[4 4] ; [17 27],[3.23076923 4.76923077] ; [17.76923077 26.23076923],0
r3,1,0.55075,0.355976,[5 4] ; [31 16],[5.78571429 3.21428571] ; [30.21428571 16.78571429],0
n3,1,0.564144,0.332579,[3 2] ; [11 13],[2.4137931 2.5862069] ; [11.5862069 12.4137931],0
s6,1,0.638548,0.220646,[4 5] ; [17 30],[3.375 5.625] ; [17.625 29.375],0
u2,1,0.648807,0.207407,[1 1] ; [4 8],[0.71428571 1.28571429] ; [4.28571429 7.71428571],0
v2,1,0.659243,0.194444,[4 4] ; [28 20],[4.57142857 3.42857143] ; [27.42857143 20.57142857],0
a5,1,0.67471,0.176142,[6 3] ; [36 13],[6.51724138 2.48275862] ; [35.48275862 13.51724138],0
p4,1,0.689811,0.15929,[3 6] ; [19 28],[3.53571429 5.46428571] ; [18.46428571 28.53571429],0
b1,1,0.716862,0.131519,[4 5] ; [25 24],[4.5 4.5] ; [24.5 24.5],0
a6,1,0.749311,0.102111,[5 4] ; [30 19],[5.43103448 3.56896552] ; [29.56896552 19.43103448],0
p2,1,0.760447,0.09296,[5 4] ; [23 23],[4.58181818 4.41818182] ; [23.41818182 22.58181818],0
u3,1,0.825498,0.048611,[1 1] ; [5 7],[0.85714286 1.14285714] ; [5.14285714 6.85714286],0
d2,1,0.833613,0.044129,[7 2] ; [35 12],[6.75 2.25] ; [35.25 11.75],0
n1,1,0.846922,0.037267,[1 4] ; [ 6 19],[1.16666667 3.83333333] ; [ 5.83333333 19.16666667],0
s8,1,0.858994,0.031561,[2 7] ; [12 36],[2.21052632 6.78947368] ; [11.78947368 36.21052632],0
a3,1,0.883828,0.021351,[7 2] ; [37 12],[6.82758621 2.17241379] ; [37.17241379 11.82758621],0
p8,1,0.897188,0.016696,[2 6] ; [11 37],[1.85714286 6.14285714] ; [11.14285714 36.85714286],0
u1,1,0.923545,0.00921,[1 8] ; [ 6 43],[1.0862069 7.9137931] ; [ 5.9137931 43.0862069],0
p9,1,0.957373,0.002857,[5 4] ; [26 20],[5.07272727 3.92727273] ; [25.92727273 20.07272727],0
p3,1,0.966203,0.001795,[3 6] ; [15 31],[2.94545455 6.05454545] ; [15.05454545 30.94545455],0
v4,1,0.967161,0.001695,[6 3] ; [31 16],[5.94642857 3.05357143] ; [31.05357143 15.94642857],0
