Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,112.676518,[276  48] ; [111 145],[216.1862069 107.8137931] ; [170.8137931  85.1862069],1
p8,1,0.0,37.71623,[225  97] ; [112 140],[189.04878049 132.95121951] ; [147.95121951 104.04878049],1
p7,1,0.0,33.6544,[252  69] ; [137 109],[220.22751323 100.77248677] ; [168.77248677  77.22751323],1
p6,1,0.0,26.250678,[161 161] ; [ 73 180],[131.04 190.96] ; [102.96 150.04],1
p5,1,3e-06,21.885265,[ 67 254] ; [ 18 239],[ 47.20588235 273.79411765] ; [ 37.79411765 219.20588235],1
u1,1,1.6e-05,18.641838,[ 84 240] ; [ 30 228],[ 63.46391753 260.53608247] ; [ 50.53608247 207.46391753],1
v3,1,3.4e-05,17.161844,[163 151] ; [ 85 162],[138.80926916 175.19073084] ; [109.19073084 137.80926916],1
s7,1,9.1e-05,15.308573,[188 115] ; [113 136],[165.22282609 137.77717391] ; [135.77717391 113.22282609],1
n4,1,0.000447,12.325126,[302  22] ; [217  41],[288.92783505  35.07216495] ; [230.07216495  27.92783505],1
v1,1,0.000854,11.120052,[211 104] ; [133 117],[191.78761062 123.21238938] ; [152.21238938  97.78761062],1
s5,1,0.000908,11.005459,[134 176] ; [ 74 176],[115.14285714 194.85714286] ; [ 92.85714286 157.14285714],1
d5,1,0.001815,9.728248,[279  44] ; [197  61],[264.62650602  58.37349398] ; [211.37349398  46.62650602],0
n6,1,0.002694,9.003981,[308  16] ; [226  30],[298.30344828  25.69655172] ; [235.69655172  20.30344828],0
p12,1,0.002758,8.960748,[ 43 279] ; [ 15 242],[ 32.25561313 289.74438687] ; [ 25.74438687 231.25561313],0
d1,1,0.002823,8.918715,[214 110] ; [139 119],[196.51546392 127.48453608] ; [156.48453608 101.51546392],0
p1,1,0.002949,8.838472,[ 41 282] ; [ 14 244],[ 30.57659208 292.42340792] ; [ 24.42340792 233.57659208],0
d2,1,0.003233,8.671191,[178 145] ; [110 147],[160.3862069 162.6137931] ; [127.6137931 129.3862069],0
s8,1,0.003622,8.464426,[177 145] ; [110 147],[159.60967185 162.39032815] ; [127.39032815 129.60967185],0
a4,1,0.004673,8.001793,[167 156] ; [103 155],[150.10327022 172.89672978] ; [119.89672978 138.10327022],0
p9,1,0.005736,7.631579,[315   9] ; [236  20],[307.8  16.2] ; [243.2  12.8],0
v2,1,0.006271,7.470746,[204 111] ; [129 113],[188.32136445 126.67863555] ; [144.67863555  97.32136445],0
a5,1,0.009066,6.809846,[261  63] ; [184  74],[247.73195876  76.26804124] ; [197.26804124  60.73195876],0
p2,1,0.010544,6.540513,[291  32] ; [213  44],[280.67586207  42.32413793] ; [223.32413793  33.67586207],0
a3,1,0.011626,6.367058,[253  69] ; [179  79],[239.83448276  82.16551724] ; [192.16551724  65.83448276],0
r4,1,0.013271,6.132603,[304  20] ; [227  31],[295.60824742  28.39175258] ; [235.39175258  22.60824742],0
a2,1,0.015696,5.836631,[ 95 229] ; [ 53 205],[ 82.39175258 241.60824742] ; [ 65.60824742 192.39175258],0
a1,1,0.017885,5.607395,[ 21 303] ; [  6 252],[ 15.03092784 308.96907216] ; [ 11.96907216 246.03092784],0
a6,1,0.024465,5.06136,[237  86] ; [167  91],[224.5989673  98.4010327] ; [179.4010327  78.5989673],0
p11,1,0.039117,4.255786,[289  35] ; [215  43],[280.57731959  43.42268041] ; [223.42268041  34.57731959],0
b5,1,0.069663,3.290951,[178 146] ; [161  97],[188.72164948 135.27835052] ; [150.27835052 107.72164948],0
r1,1,0.08547,2.957696,[269  53] ; [201  57],[260.93103448  61.06896552] ; [209.06896552  48.93103448],0
u4,1,0.117488,2.450492,[ 10 313] ; [  3 255],[  7.22719449 315.77280551] ; [  5.77280551 252.22719449],0
b1,1,0.134143,2.243891,[134 190] ; [ 91 167],[125.25773196 198.74226804] ; [ 99.74226804 158.25773196],0
d4,1,0.141094,2.165988,[273  50] ; [206  52],[266.29432014  56.70567986] ; [212.70567986  45.29432014],0
s6,1,0.149494,2.077408,[230  84] ; [172  82],[222.23239437  91.76760563] ; [179.76760563  74.23239437],0
r2,1,0.151112,2.060993,[309  13] ; [236  17],[305.2  16.8] ; [239.8  13.2],0
r3,1,0.235339,1.408302,[310  11] ; [243  14],[307.11591696  13.88408304] ; [245.88408304  11.11591696],0
b3,1,0.236523,1.401198,[ 92 121] ; [52 89],[ 86.6440678 126.3559322] ; [57.3559322 83.6440678],0
b2,1,0.236523,1.401198,[ 92 121] ; [52 89],[ 86.6440678 126.3559322] ; [57.3559322 83.6440678],0
s2,1,0.24506,1.351249,[183 138] ; [133 122],[176.10416667 144.89583333] ; [139.89583333 115.10416667],0
s3,1,0.298095,1.082695,[194 127] ; [142 111],[187.90243902 133.09756098] ; [148.09756098 104.90243902],0
s1,1,0.312782,1.01889,[  7 315] ; [  9 243],[  8.97560976 313.02439024] ; [  7.02439024 244.97560976],0
a7,1,0.371707,0.797952,[235  88] ; [179  79],[230.15834768  92.84165232] ; [183.84165232  74.15834768],0
n3,1,0.569294,0.323865,[32 10] ; [47 19],[30.72222222 11.27777778] ; [48.27777778 17.72222222],0
d3,1,0.570137,0.322453,[224 100] ; [172  85],[220.83304647 103.16695353] ; [175.16695353  81.83304647],0
u2,1,0.573036,0.317628,[41 30] ; [42 37],[39.28666667 31.71333333] ; [43.71333333 35.28666667],0
n2,1,0.596361,0.280519,[34  8] ; [56 10],[35.  7.] ; [55. 11.],0
s4,1,0.597611,0.278614,[ 54 265] ; [ 39 216],[ 51.68466899 267.31533101] ; [ 41.31533101 213.68466899],0
b4,1,0.633969,0.226717,[182 142] ; [150 108],[184.82474227 139.17525773] ; [147.17525773 110.82474227],0
u3,1,0.696671,0.151958,[40 31] ; [42 37],[38.81333333 32.18666667] ; [43.18666667 35.81333333],0
v4,1,0.710098,0.138179,[309  13] ; [245  12],[308.09671848  13.90328152] ; [245.90328152  11.09671848],0
a8,1,0.92468,0.008938,[ 44 247] ; [ 37 203],[ 44.38983051 246.61016949] ; [ 36.61016949 203.38983051],0
n1,1,0.98211,0.000503,[18 24] ; [28 37],[18.05607477 23.94392523] ; [27.94392523 37.05607477],0
