Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,51.3107,[ 2 28] ; [61 13],[18.17307692 11.82692308] ; [44.82692308 29.17307692],1
v4,1,0.0,26.649393,[12 18] ; [64  8],[22.35294118  7.64705882] ; [53.64705882 18.35294118],1
p11,1,1.1e-05,19.310913,[ 4 26] ; [45 29],[14.13461538 15.86538462] ; [34.86538462 39.13461538],1
p2,1,0.000203,13.805315,[ 7 23] ; [47 27],[15.57692308 14.42307692] ; [38.42307692 35.57692308],1
r1,1,0.000925,10.972707,[12 18] ; [55 19],[19.32692308 10.67307692] ; [47.67307692 26.32692308],1
n5,1,0.001602,9.958014,[22  8] ; [29 45],[14.71153846 15.28846154] ; [36.28846154 37.71153846],0
a1,1,0.002407,9.210026,[ 5 25] ; [ 1 73],[ 1.73076923 28.26923077] ; [ 4.26923077 69.73076923],0
r2,1,0.003237,8.668781,[18 10] ; [66  8],[23.05882353  4.94117647] ; [60.94117647 13.05882353],0
v2,1,0.01105,6.457281,[ 5 25] ; [31 41],[10.58823529 19.41176471] ; [25.41176471 46.58823529],0
a7,1,0.01251,6.237162,[11 19] ; [47 27],[16.73076923 13.26923077] ; [41.26923077 32.73076923],0
n6,1,0.036018,4.396273,[11 18] ; [45 29],[15.76699029 13.23300971] ; [40.23300971 33.76699029],0
v1,1,0.046658,3.957678,[ 4 26] ; [24 50],[ 8.07692308 21.92307692] ; [19.92307692 54.07692308],0
d4,1,0.056258,3.644399,[15 15] ; [51 22],[19.22330097 10.77669903] ; [46.77669903 26.22330097],0
u3,1,0.05711,3.61937,[ 2 11] ; [15 18],[4.80434783 8.19565217] ; [12.19565217 20.80434783],0
b5,1,0.094943,2.788503,[10 20] ; [38 36],[13.84615385 16.15384615] ; [34.15384615 39.84615385],0
p7,1,0.112735,2.515462,[ 8 21] ; [33 41],[11.54368932 17.45631068] ; [29.45631068 44.54368932],0
n2,1,0.118787,2.433239,[ 8 12] ; [17 10],[10.63829787  9.36170213] ; [14.36170213 12.63829787],0
n3,1,0.120608,2.409413,[ 8 11] ; [17  9],[10.55555556  8.44444444] ; [14.44444444 11.55555556],0
d5,1,0.132554,2.26233,[16 14] ; [51 23],[19.32692308 10.67307692] ; [47.67307692 26.32692308],0
b2,1,0.152931,2.042773,[10 12] ; [11 29],[ 7.4516129 14.5483871] ; [13.5483871 26.4516129],0
b3,1,0.152931,2.042773,[10 12] ; [11 29],[ 7.4516129 14.5483871] ; [13.5483871 26.4516129],0
d3,1,0.15451,2.027153,[12 18] ; [41 33],[15.28846154 14.71153846] ; [37.71153846 36.28846154],0
a6,1,0.15991,1.975076,[15 15] ; [48 26],[18.17307692 11.82692308] ; [44.82692308 29.17307692],0
p3,1,0.186866,1.742156,[ 5 25] ; [21 51],[ 7.64705882 22.35294118] ; [18.35294118 53.64705882],0
u1,1,0.219164,1.509838,[ 1 29] ; [ 8 66],[ 2.59615385 27.40384615] ; [ 6.40384615 67.59615385],0
s7,1,0.249354,1.326918,[ 3 25] ; [14 54],[ 4.95833333 23.04166667] ; [12.04166667 55.95833333],0
s4,1,0.279825,1.167938,[ 4 26] ; [ 5 69],[ 2.59615385 27.40384615] ; [ 6.40384615 67.59615385],0
s1,1,0.289707,1.120984,[ 4 26] ; [ 5 68],[ 2.62135922 27.37864078] ; [ 6.37864078 66.62135922],0
p4,1,0.291602,1.112212,[ 6 23] ; [23 51],[ 8.16504854 20.83495146] ; [20.83495146 53.16504854],0
u2,1,0.321466,0.982974,[4 9] ; [15 17],[5.48888889 7.51111111] ; [13.51111111 18.48888889],0
n1,1,0.321561,0.982587,[ 9 11] ; [ 8 18],[ 7.39130435 12.60869565] ; [ 9.60869565 16.39130435],0
p6,1,0.336966,0.921942,[ 3 26] ; [13 59],[ 4.59405941 24.40594059] ; [11.40594059 60.59405941],0
d1,1,0.350753,0.870732,[10 20] ; [32 42],[12.11538462 17.88461538] ; [29.88461538 44.11538462],0
p8,1,0.362467,0.829328,[ 5 24] ; [19 55],[ 6.75728155 22.24271845] ; [17.24271845 56.75728155],0
s2,1,0.399987,0.708366,[ 3 27] ; [12 61],[ 4.36893204 25.63106796] ; [10.63106796 62.36893204],0
a5,1,0.450694,0.568905,[15 15] ; [43 31],[16.73076923 13.26923077] ; [41.26923077 32.73076923],0
b1,1,0.458674,0.549129,[17 13] ; [36 38],[15.28846154 14.71153846] ; [37.71153846 36.28846154],0
b4,1,0.482969,0.492151,[16 14] ; [45 29],[17.59615385 12.40384615] ; [43.40384615 30.59615385],0
a8,1,0.483207,0.491618,[ 1 28] ; [ 5 65],[ 1.75757576 27.24242424] ; [ 4.24242424 65.75757576],0
s5,1,0.503833,0.446854,[ 2 28] ; [ 8 65],[ 2.91262136 27.08737864] ; [ 7.08737864 65.91262136],0
a2,1,0.510195,0.433668,[ 3 27] ; [11 63],[ 4.03846154 25.96153846] ; [ 9.96153846 64.03846154],0
p12,1,0.511741,0.430505,[ 1 29] ; [ 1 72],[ 0.58252427 29.41747573] ; [ 1.41747573 71.58252427],0
s3,1,0.570371,0.322063,[ 7 22] ; [22 52],[ 8.16504854 20.83495146] ; [20.83495146 53.16504854],0
n4,1,0.576265,0.312312,[20 10] ; [45 29],[18.75 11.25] ; [46.25 27.75],0
p1,1,0.587268,0.29463,[ 3 27] ; [ 5 68],[ 2.33009709 27.66990291] ; [ 5.66990291 67.33009709],0
p10,1,0.635358,0.224865,[ 6 24] ; [18 56],[ 6.92307692 23.07692308] ; [17.07692308 56.92307692],0
s8,1,0.646283,0.210619,[ 2 28] ; [ 7 67],[ 2.59615385 27.40384615] ; [ 6.40384615 67.59615385],0
v3,1,0.665846,0.1865,[ 6 24] ; [17 54],[ 6.83168317 23.16831683] ; [16.16831683 54.83168317],0
d2,1,0.72691,0.121968,[13 16] ; [36 38],[13.7961165 15.2038835] ; [35.2038835 38.7961165],0
a3,1,0.767313,0.087552,[17 12] ; [41 33],[16.33009709 12.66990291] ; [41.66990291 32.33009709],0
a4,1,0.891306,0.018674,[11 18] ; [27 47],[10.69902913 18.30097087] ; [27.30097087 46.69902913],0
