Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.005588,7.678684,[2 4] ; [36  7],[4.65306122 1.34693878] ; [33.34693878  9.65306122],0
a7,1,0.007542,7.1392,[1 5] ; [31 12],[3.91836735 2.08163265] ; [28.08163265 14.91836735],0
a6,1,0.0237,5.116446,[1 5] ; [28 15],[3.55102041 2.44897959] ; [25.44897959 17.55102041],0
p10,1,0.06002,3.536842,[3 3] ; [35  7],[4.75 1.25] ; [33.25  8.75],0
p3,1,0.072345,3.228999,[5 1] ; [19 24],[2.93877551 3.06122449] ; [21.06122449 21.93877551],0
d4,1,0.137773,2.202653,[5 1] ; [22 21],[3.30612245 2.69387755] ; [23.69387755 19.30612245],0
p8,1,0.146992,2.103189,[2 4] ; [27 15],[3.625 2.375] ; [25.375 16.625],0
v1,1,0.146992,2.103189,[4 2] ; [15 27],[2.375 3.625] ; [16.625 25.375],0
v2,1,0.152823,2.04384,[1 5] ; [20 22],[2.625 3.375] ; [18.375 23.625],0
p9,1,0.164181,1.935291,[4 2] ; [37  5],[5.125 0.875] ; [35.875  6.125],0
a1,1,0.25013,1.322576,[1 5] ; [ 2 41],[0.36734694 5.63265306] ; [ 2.63265306 40.36734694],0
n4,1,0.271348,1.209918,[3 3] ; [31 12],[4.16326531 1.83673469] ; [29.83673469 13.16326531],0
v3,1,0.27638,1.184803,[1 5] ; [17 26],[2.20408163 3.79591837] ; [15.79591837 27.20408163],0
s3,1,0.3046,1.053944,[5 1] ; [26 16],[3.875 2.125] ; [27.125 14.875],0
p7,1,0.372719,0.794581,[5 1] ; [28 15],[4.04081633 1.95918367] ; [28.95918367 14.04081633],0
d1,1,0.416753,0.659453,[1 5] ; [ 3 40],[0.48979592 5.51020408] ; [ 3.51020408 39.48979592],0
r4,1,0.416753,0.659453,[5 1] ; [40  3],[5.51020408 0.48979592] ; [39.48979592  3.51020408],0
a2,1,0.416753,0.659453,[1 5] ; [ 3 40],[0.48979592 5.51020408] ; [ 3.51020408 39.48979592],0
r2,1,0.416753,0.659453,[5 1] ; [40  3],[5.51020408 0.48979592] ; [39.48979592  3.51020408],0
a5,1,0.471828,0.517692,[3 3] ; [28 15],[3.79591837 2.20408163] ; [27.20408163 15.79591837],0
b5,1,0.543215,0.369613,[4 2] ; [23 20],[3.30612245 2.69387755] ; [23.69387755 19.30612245],0
d3,1,0.546927,0.362852,[3 3] ; [16 27],[2.32653061 3.67346939] ; [16.67346939 26.32653061],0
s4,1,0.559084,0.341292,[1 5] ; [12 31],[1.59183673 4.40816327] ; [11.40816327 31.59183673],0
r1,1,0.590759,0.289161,[4 2] ; [33 10],[4.53061224 1.46938776] ; [32.46938776 10.53061224],0
p2,1,0.634295,0.226282,[5 1] ; [32 11],[4.53061224 1.46938776] ; [32.46938776 10.53061224],0
p5,1,0.634295,0.226282,[1 5] ; [11 32],[1.46938776 4.53061224] ; [10.53061224 32.46938776],0
s8,1,0.658036,0.195918,[3 3] ; [17 25],[2.5 3.5] ; [17.5 24.5],0
b1,1,0.705865,0.142442,[3 3] ; [18 25],[2.57142857 3.42857143] ; [18.42857143 24.57142857],0
r3,1,0.724303,0.124407,[5 1] ; [38  5],[5.26530612 0.73469388] ; [37.73469388  5.26530612],0
u3,1,0.737989,0.111902,[2 1] ; [13 10],[1.73076923 1.26923077] ; [13.26923077  9.73076923],0
p1,1,0.808204,0.058925,[1 5] ; [ 9 34],[1.2244898 4.7755102] ; [ 8.7755102 34.2244898],0
d2,1,0.87731,0.023833,[2 4] ; [13 30],[1.83673469 4.16326531] ; [13.16326531 29.83673469],0
a4,1,0.908569,0.013189,[1 5] ; [ 8 35],[1.10204082 4.89795918] ; [ 7.89795918 35.10204082],0
p11,1,0.908569,0.013189,[5 1] ; [35  8],[4.89795918 1.10204082] ; [35.10204082  7.89795918],0
a3,1,0.913041,0.011925,[3 3] ; [20 22],[2.875 3.125] ; [20.125 21.875],0
s2,1,0.940422,0.005586,[4 2] ; [28 15],[3.91836735 2.08163265] ; [28.08163265 14.91836735],0
b4,1,0.940422,0.005586,[4 2] ; [28 15],[3.91836735 2.08163265] ; [28.08163265 14.91836735],0
s7,1,0.949971,0.003937,[3 2] ; [24 17],[2.93478261 2.06521739] ; [24.06521739 16.93478261],0
b2,1,0.97021,0.001395,[2 3] ; [ 9 13],[2.03703704 2.96296296] ; [ 8.96296296 13.03703704],0
b3,1,0.97021,0.001395,[2 3] ; [ 9 13],[2.03703704 2.96296296] ; [ 8.96296296 13.03703704],0
p4,1,1.0,0.0,[3 3] ; [21 21],[3. 3.] ; [21. 21.],0
