Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,70.393892,[ 19 139] ; [74 51],[ 51.92226148 106.07773852] ; [41.07773852 83.92226148],1
v2,1,0.120935,2.405167,[70 80] ; [69 54],[76.37362637 73.62637363] ; [62.62637363 60.37362637],0
d2,1,0.157857,1.994636,[83 73] ; [77 48],[88.82562278 67.17437722] ; [71.17437722 53.82562278],0
s5,1,0.176672,1.8254,[ 33 118] ; [34 83],[ 37.75 113.25] ; [29.25 87.75],0
r1,1,0.22946,1.444204,[112  47] ; [96 29],[116.45070423  42.54929577] ; [91.54929577 33.45070423],0
d3,1,0.262529,1.255372,[109  50] ; [94 32],[113.25263158  45.74736842] ; [89.74736842 36.25263158],0
v3,1,0.286831,1.134439,[ 45 105] ; [43 76],[ 49.07063197 100.92936803] ; [38.92936803 80.07063197],0
p11,1,0.292668,1.107307,[99 60] ; [86 40],[103.21052632  55.78947368] ; [81.78947368 44.21052632],0
s1,1,0.312653,1.019434,[  5 153] ; [  7 118],[  6.69964664 151.30035336] ; [  5.30035336 119.69964664],0
n3,1,0.3789,0.774267,[35 22] ; [26 11],[36.9893617 20.0106383] ; [24.0106383 12.9893617],0
a6,1,0.396135,0.720027,[111  48] ; [82 44],[107.67368421  51.32631579] ; [85.32631579 40.67368421],0
b1,1,0.423892,0.639499,[ 57 102] ; [51 75],[60.25263158 98.74736842] ; [47.74736842 78.25263158],0
p1,1,0.431752,0.618106,[ 11 147] ; [ 12 114],[ 12.79577465 145.20422535] ; [ 10.20422535 115.79577465],0
a3,1,0.469161,0.523951,[116  43] ; [87 39],[113.25263158  45.74736842] ; [89.74736842 36.25263158],0
u4,1,0.485447,0.486602,[  3 156] ; [  4 122],[  3.90526316 155.09473684] ; [  3.09473684 122.90526316],0
a7,1,0.490458,0.475521,[116  42] ; [97 29],[118.5  39.5] ; [94.5 31.5],0
u3,1,0.539103,0.377204,[27 16] ; [27 12],[28.31707317 14.68292683] ; [25.68292683 13.31707317],0
n1,1,0.544796,0.366724,[23 35] ; [17 20],[24.42105263 33.57894737] ; [15.57894737 21.42105263],0
b4,1,0.579696,0.306726,[101  58] ; [76 50],[98.74736842 60.25263158] ; [78.25263158 47.74736842],0
a8,1,0.581125,0.30442,[ 11 140] ; [10 99],[ 12.19615385 138.80384615] ; [  8.80384615 100.19615385],0
b5,1,0.654715,0.200007,[105  54] ; [80 46],[103.21052632  55.78947368] ; [81.78947368 44.21052632],0
d4,1,0.761697,0.091962,[141  17] ; [111  15],[140.1971831  17.8028169] ; [111.8028169  14.1971831],0
u2,1,0.776636,0.080489,[25 17] ; [22 17],[24.37037037 17.62962963] ; [22.62962963 16.37037037],0
b2,1,0.806956,0.05971,[30 56] ; [29 50],[30.75151515 55.24848485] ; [28.24848485 50.75151515],0
b3,1,0.806956,0.05971,[30 56] ; [29 50],[30.75151515 55.24848485] ; [28.24848485 50.75151515],0
s4,1,0.857254,0.032353,[ 24 133] ; [ 18 106],[ 23.46619217 133.53380783] ; [ 18.53380783 105.46619217],0
a4,1,0.873001,0.025551,[80 78] ; [65 61],[80.66901408 77.33098592] ; [64.33098592 61.66901408],0
n2,1,0.908147,0.013312,[37 22] ; [23 13],[37.26315789 21.73684211] ; [22.73684211 13.26315789],0
r2,1,0.911658,0.012309,[145  12] ; [115  10],[144.75177305  12.24822695] ; [115.24822695   9.75177305],0
a2,1,0.915118,0.01136,[ 37 122] ; [30 96],[ 37.37894737 121.62105263] ; [29.62105263 96.37894737],0
