Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,68.240558,[53 85] ; [273  79],[91.8122449 46.1877551] ; [234.1877551 117.8122449],1
d3,1,0.0,39.575462,[69 69] ; [278  75],[97.52749491 40.47250509] ; [249.47250509 103.52749491],1
a2,1,0.0,29.824054,[ 11 127] ; [112 241],[ 34.57026477 103.42973523] ; [ 88.42973523 264.57026477],1
b5,1,4e-06,21.186998,[56 82] ; [224 129],[78.69653768 59.30346232] ; [201.30346232 151.69653768],1
u1,1,7e-06,20.237106,[  9 129] ; [ 86 267],[ 26.700611 111.299389] ; [ 68.299389 284.700611],1
d1,1,0.006789,7.327963,[70 68] ; [226 127],[83.19348269 54.80651731] ; [212.80651731 140.19348269],0
v4,1,0.011532,6.3814,[129   9] ; [343   7],[133.47540984   4.52459016] ; [338.52459016  11.47540984],0
r1,1,0.014367,5.99242,[105  33] ; [298  51],[114.19712526  23.80287474] ; [288.80287474  60.19712526],0
r2,1,0.015217,5.891133,[126  10] ; [339   9],[130.66115702   5.33884298] ; [334.33884298  13.66115702],0
p4,1,0.025066,5.019291,[86 51] ; [258  95],[96.17959184 40.82040816] ; [247.82040816 105.17959184],0
r4,1,0.026343,4.933385,[125  13] ; [338  15],[130.13034623   7.86965377] ; [332.86965377  20.13034623],0
r3,1,0.028628,4.789817,[130   8] ; [343   7],[133.75819672   4.24180328] ; [339.24180328  10.75819672],0
b4,1,0.034841,4.452966,[66 72] ; [206 147],[76.44806517 61.55193483] ; [195.55193483 157.44806517],0
p2,1,0.048816,3.881685,[120  18] ; [326  26],[125.60816327  12.39183673] ; [320.39183673  31.60816327],0
s8,1,0.063583,3.441374,[77 60] ; [164 186],[67.79671458 69.20328542] ; [173.20328542 176.79671458],0
b1,1,0.090739,2.861218,[59 79] ; [122 231],[50.87169043 87.12830957] ; [130.12830957 222.87169043],0
d4,1,0.119989,2.417459,[108  29] ; [299  54],[113.79387755  23.20612245] ; [293.20612245  59.79387755],0
a8,1,0.153199,2.040103,[ 17 115] ; [ 58 257],[ 22.14765101 109.85234899] ; [ 52.85234899 262.14765101],0
s5,1,0.156062,2.011974,[60 73] ; [130 212],[53.2 79.8] ; [136.8 205.2],0
u3,1,0.164589,1.931554,[17 24] ; [47 39],[20.66141732 20.33858268] ; [43.33858268 42.66141732],0
v2,1,0.175649,1.834059,[75 61] ; [211 130],[81.54297694 54.45702306] ; [204.45702306 136.54297694],0
u2,1,0.176937,1.823168,[16 24] ; [45 40],[19.52 20.48] ; [41.48 43.52],0
s4,1,0.179472,1.801994,[ 29 109] ; [ 55 291],[ 23.95041322 114.04958678] ; [ 60.04958678 285.95041322],0
n5,1,0.187979,1.73339,[117  21] ; [281  72],[111.86150713  26.13849287] ; [286.13849287  66.86150713],0
n2,1,0.195533,1.67543,[21 10] ; [48 12],[23.50549451  7.49450549] ; [45.49450549 14.50549451],0
v3,1,0.206876,1.593158,[67 71] ; [144 197],[60.78914405 77.21085595] ; [150.21085595 190.78914405],0
p10,1,0.226312,1.463889,[115  21] ; [311  40],[118.9650924  17.0349076] ; [307.0349076  43.9650924],0
